flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; fix; crc
32;792;786516;47782;0;nan;nan;nan;0;62430;
32;793;787506;47783;0;nan;nan;nan;0;14915;
32;794;788495;47784;0;nan;nan;nan;0;54721;
32;795;789496;47785;0;nan;nan;nan;0;6405;
32;796;790492;47786;0;nan;nan;nan;0;61561;
32;797;791487;47787;0;nan;nan;nan;0;37579;
32;798;792497;47788;0;nan;nan;nan;0;63638;
32;799;793495;47789;0;nan;nan;nan;0;63010;
32;800;794486;47790;0;nan;nan;nan;0;36056;
32;801;795485;47791;0;nan;nan;nan;0;3134;
32;802;796451;47792;0;nan;nan;nan;0;25732;
32;803;797445;47793;0;nan;nan;nan;0;27184;
32;804;798439;47794;0;nan;nan;nan;0;35046;
32;805;799438;47795;0;nan;nan;nan;0;974;
32;806;800444;47796;0;nan;nan;nan;0;8668;
32;807;801439;47797;0;nan;nan;nan;0;27693;
32;808;802439;47798;0;nan;nan;nan;0;2366;
32;809;803430;47799;0;nan;nan;nan;0;44815;
32;810;804425;47800;0;nan;nan;nan;0;30744;
32;811;805425;47801;0;nan;nan;nan;0;33283;
32;812;806391;47802;0;nan;nan;nan;0;16298;
32;813;807383;47803;0;nan;nan;nan;0;64724;
32;814;808402;47804;0;nan;nan;nan;0;21943;
32;815;809398;47805;0;nan;nan;nan;0;49019;
32;816;810395;47806;0;nan;nan;nan;0;62240;
32;817;811385;47807;0;nan;nan;nan;0;35488;
32;818;812380;47808;0;nan;nan;nan;0;17213;
32;819;813380;47809;0;nan;nan;nan;0;57790;
32;820;814372;47810;0;nan;nan;nan;0;24867;
32;821;815371;47811;0;nan;nan;nan;0;26514;
32;822;816347;47812;0;nan;nan;nan;0;4163;
32;823;817347;47813;0;nan;nan;nan;0;45760;
32;824;818342;47814;0;nan;nan;nan;0;55848;
32;825;819338;47815;0;nan;nan;nan;0;41300;
32;826;820333;47816;0;nan;nan;nan;0;51857;
32;827;821335;47817;0;nan;nan;nan;0;54514;
32;828;822326;47818;0;nan;nan;nan;0;4571;
32;829;823321;47819;0;nan;nan;nan;0;5994;
32;830;824332;47820;0;nan;nan;nan;0;42445;
32;831;825327;47821;0;nan;nan;nan;0;29756;
32;832;826293;47822;0;nan;nan;nan;0;40584;
32;833;827284;47823;0;nan;nan;nan;0;61480;
32;834;828282;47824;0;nan;nan;nan;0;13754;
32;835;829278;47825;0;nan;nan;nan;0;6239;
32;836;830288;47826;0;nan;nan;nan;0;59416;
32;837;831283;47827;0;nan;nan;nan;0;25280;
32;838;832302;47828;0;nan;nan;nan;0;13807;
32;839;833292;47829;0;nan;nan;nan;0;38291;
32;840;834291;47830;0;nan;nan;nan;0;8495;
32;841;835281;47831;0;nan;nan;nan;0;33107;
32;842;836247;47832;0;nan;nan;nan;0;16171;
32;843;837248;47833;0;nan;nan;nan;0;61534;
32;844;838239;47834;0;nan;nan;nan;0;61273;
32;845;839234;47835;0;nan;nan;nan;0;42662;
32;846;840247;47836;0;nan;nan;nan;0;42227;
32;847;841260;47837;0;nan;nan;nan;0;24725;
32;848;842251;47838;0;nan;nan;nan;0;637;
32;849;843248;47839;0;nan;nan;nan;0;6566;
32;850;844252;47840;0;nan;nan;nan;0;60375;
32;851;845247;47841;0;nan;nan;nan;0;24847;
32;852;846208;47842;0;nan;nan;nan;0;63664;
32;853;847208;47843;0;nan;nan;nan;0;28534;
32;854;848217;47844;0;nan;nan;nan;0;1218;
32;855;849213;47845;0;nan;nan;nan;0;17975;
32;856;850208;47846;0;nan;nan;nan;0;51288;
32;857;851200;47847;0;nan;nan;nan;0;58188;
32;858;852199;47848;0;nan;nan;nan;0;33274;
32;859;853194;47849;0;nan;nan;nan;0;58441;
32;860;854190;47850;0;nan;nan;nan;0;51740;
32;861;855181;47851;0;nan;nan;nan;0;12244;
32;862;856173;47852;0;nan;nan;nan;0;43808;
32;863;857164;47853;0;nan;nan;nan;0;50560;
32;864;858162;47854;0;nan;nan;nan;0;5992;
32;865;859157;47855;0;nan;nan;nan;0;62545;
32;866;860157;47856;0;nan;nan;nan;0;20895;
32;867;861147;47857;0;nan;nan;nan;0;40926;
32;868;862138;47858;0;nan;nan;nan;0;23287;
32;869;863138;47859;0;nan;nan;nan;0;63604;
32;870;864148;47860;0;nan;nan;nan;0;45959;
32;871;865144;47861;0;nan;nan;nan;0;51930;
32;872;866110;47862;0;nan;nan;nan;0;23398;
32;873;867105;47863;0;nan;nan;nan;0;12744;
32;874;868104;47864;0;nan;nan;nan;0;27462;
32;875;869069;47865;0;nan;nan;nan;0;51981;
32;876;870061;47866;0;nan;nan;nan;0;19344;
32;877;871056;47867;0;nan;nan;nan;0;40414;
32;878;872072;47868;0;nan;nan;nan;0;25054;
32;879;873062;47869;0;nan;nan;nan;0;37867;
32;880;874057;47870;0;nan;nan;nan;0;21720;
32;881;875048;47871;0;nan;nan;nan;0;64849;
32;882;876021;47872;0;nan;nan;nan;0;65032;
32;883;877012;47873;0;nan;nan;nan;0;63588;
32;884;878007;47874;0;nan;nan;nan;0;46629;
32;885;879002;47875;0;nan;nan;nan;0;31663;
32;886;880021;47876;0;nan;nan;nan;0;21574;
32;887;881011;47877;0;nan;nan;nan;0;43921;
32;888;882009;47878;0;nan;nan;nan;0;27046;
32;889;883004;47879;0;nan;nan;nan;0;50910;
32;890;883995;47880;0;nan;nan;nan;0;7211;
32;891;884992;47881;0;nan;nan;nan;0;33590;
32;892;885953;47882;0;nan;nan;nan;0;39092;
32;893;886953;47883;0;nan;nan;nan;0;31083;
32;894;887963;47884;0;nan;nan;nan;0;13417;
32;895;888958;47885;0;nan;nan;nan;0;1378;
32;896;889948;47886;0;nan;nan;nan;0;6939;
32;897;890946;47887;0;nan;nan;nan;0;13313;
32;898;891946;47888;0;nan;nan;nan;0;51942;
32;899;892941;47889;0;nan;nan;nan;0;16659;
32;900;893932;47890;0;nan;nan;nan;0;57107;
32;901;894934;47891;0;nan;nan;nan;0;26953;
32;902;895911;47892;0;nan;nan;nan;0;11710;
32;903;896901;47893;0;nan;nan;nan;0;36290;
32;904;897901;47894;0;nan;nan;nan;0;40391;
32;905;898895;47895;0;nan;nan;nan;0;15803;
32;906;899889;47896;0;nan;nan;nan;0;29685;
32;907;900886;47897;0;nan;nan;nan;0;37068;
32;908;901881;47898;0;nan;nan;nan;0;17692;
32;909;902876;47899;0;nan;nan;nan;0;11597;
32;910;903895;47900;0;nan;nan;nan;0;44140;
32;911;904886;47901;0;nan;nan;nan;0;44508;
32;912;905851;47902;0;nan;nan;nan;0;36693;
32;913;906847;47903;0;nan;nan;nan;0;41648;
32;914;907842;47904;0;nan;nan;nan;0;63948;
32;915;908838;47905;0;nan;nan;nan;0;47929;
32;916;909834;47906;0;nan;nan;nan;0;14187;
32;917;910832;47907;0;nan;nan;nan;0;26884;
32;918;911838;47907;0;nan;nan;nan;0;38248;
32;919;912832;47909;0;nan;nan;nan;0;7115;
32;920;913833;47910;0;nan;nan;nan;0;36954;
32;921;914827;47910;0;nan;nan;nan;0;58832;
32;922;915793;47911;0;nan;nan;nan;0;22471;
32;923;916791;47912;0;nan;nan;nan;0;36186;
32;924;917785;47913;0;nan;nan;nan;0;44295;
32;925;918780;47914;0;nan;nan;nan;0;63656;
32;926;919790;47915;0;nan;nan;nan;0;63085;
32;927;920780;47916;0;nan;nan;nan;0;35431;
32;928;921780;47917;0;nan;nan;nan;0;11912;
32;929;922776;47918;0;nan;nan;nan;0;46402;
32;930;923771;47919;0;nan;nan;nan;0;25423;
32;931;924761;47920;0;nan;nan;nan;0;24318;
32;932;925736;47921;0;nan;nan;nan;0;21266;
32;933;926726;47922;0;nan;nan;nan;0;17328;
32;934;927741;47923;0;nan;nan;nan;0;44715;
32;935;928737;47924;0;nan;nan;nan;0;54959;
32;936;929737;47925;0;nan;nan;nan;0;9277;
32;937;930727;47926;0;nan;nan;nan;0;46053;
32;938;931722;47927;0;nan;nan;nan;0;64666;
32;939;932719;47928;0;nan;nan;nan;0;40642;
32;940;933719;47929;0;nan;nan;nan;0;56484;
32;941;934710;47930;0;nan;nan;nan;0;8056;
32;942;935690;47931;0;nan;nan;nan;0;3703;
32;943;936686;47932;0;nan;nan;nan;0;53742;
32;944;937680;47933;0;nan;nan;nan;0;62304;
32;945;938680;47934;0;nan;nan;nan;0;59681;
32;946;939674;47935;0;nan;nan;nan;0;25489;
32;947;940667;47936;0;nan;nan;nan;0;40760;
32;948;941666;47937;0;nan;nan;nan;0;44898;
32;949;942660;47938;0;nan;nan;nan;0;56046;
32;950;943666;47939;0;nan;nan;nan;0;8827;
32;951;944663;47940;0;nan;nan;nan;0;15973;
32;952;945629;47941;0;nan;nan;nan;0;38946;
32;953;946619;47942;0;nan;nan;nan;0;536;
32;954;947614;47943;0;nan;nan;nan;0;16517;
32;955;948614;47944;0;nan;nan;nan;0;61702;
32;956;949610;47945;0;nan;nan;nan;0;8037;
32;957;950600;47946;0;nan;nan;nan;0;24495;
32;958;951619;47947;0;nan;nan;nan;0;43713;
32;959;952613;47948;0;nan;nan;nan;0;5907;
32;960;953608;47949;0;nan;nan;nan;0;25890;
32;961;954603;47950;0;nan;nan;nan;0;21886;
32;962;955569;47951;0;nan;nan;nan;0;37232;
32;963;956564;47952;0;nan;nan;nan;0;52437;
32;964;957562;47953;0;nan;nan;nan;0;43486;
32;965;958553;47954;0;nan;nan;nan;0;40727;
32;966;959559;47955;0;nan;nan;nan;0;13048;
32;967;960558;47956;0;nan;nan;nan;0;19173;
32;968;961554;47957;0;nan;nan;nan;0;42306;
32;969;962550;47958;0;nan;nan;nan;0;1875;
32;970;963547;47959;0;nan;nan;nan;0;41030;
32;971;964551;47960;0;nan;nan;nan;0;48909;
32;972;965512;47961;0;nan;nan;nan;0;56867;
32;973;966508;47962;0;nan;nan;nan;0;63803;
32;974;967518;47963;0;nan;nan;nan;0;4590;
32;975;968520;47964;0;nan;nan;nan;0;18265;
32;976;969521;47965;0;nan;nan;nan;0;27347;
32;977;970520;47966;0;nan;nan;nan;0;45660;
32;978;971510;47967;0;nan;nan;nan;0;23974;
32;979;972506;47968;0;nan;nan;nan;0;60887;
32;980;973505;47969;0;nan;nan;nan;0;65244;
32;981;974496;47970;0;nan;nan;nan;0;17569;
32;982;975481;47971;0;nan;nan;nan;0;63647;
32;983;976480;47972;0;nan;nan;nan;0;27623;
32;984;977475;47973;0;nan;nan;nan;0;62066;
32;985;978466;47974;0;nan;nan;nan;0;18447;
32;986;979460;47975;0;nan;nan;nan;0;11300;
32;987;980461;47976;0;nan;nan;nan;0;46163;
32;988;981456;47977;0;nan;nan;nan;0;7497;
32;989;982446;47978;0;nan;nan;nan;0;31039;
32;990;983461;47979;0;nan;nan;nan;0;45601;
32;991;984456;47980;0;nan;nan;nan;0;3044;
32;992;985417;47981;0;nan;nan;nan;0;21858;
32;993;986416;47982;0;nan;nan;nan;0;63801;
32;994;987410;47983;0;nan;nan;nan;0;39907;
32;995;988410;47984;0;nan;nan;nan;0;42731;
32;996;989405;47985;0;nan;nan;nan;0;37567;
32;997;990401;47986;0;nan;nan;nan;0;9529;
32;998;991398;47987;0;nan;nan;nan;0;60176;
32;999;992370;47988;0;nan;nan;nan;0;34815;
32;1000;993422;47989;0;nan;nan;nan;0;29009;
32;1001;994458;47990;0;nan;nan;nan;0;52021;
32;1002;995457;47991;0;nan;nan;nan;0;52725;
32;1003;996452;47992;0;nan;nan;nan;0;1940;
32;1004;997462;47993;0;nan;nan;nan;0;27457;
32;1005;998458;47994;0;nan;nan;nan;0;40859;
32;1006;999461;47995;0;nan;nan;nan;0;3681;
32;1007;1000453;47996;0;nan;nan;nan;0;63747;
32;1008;1001447;47997;0;nan;nan;nan;0;65379;
32;1009;1002421;47998;0;nan;nan;nan;0;4023;
32;1010;1003426;47999;0;nan;nan;nan;0;59918;
32;1011;1004416;48000;0;nan;nan;nan;0;8180;
32;1012;1005429;48001;0;nan;nan;nan;0;41477;
32;1013;1006420;48002;0;nan;nan;nan;0;57169;
32;1014;1007416;48003;0;nan;nan;nan;0;47754;
32;1015;1008411;48004;0;nan;nan;nan;0;60408;
32;1016;1009407;48005;0;nan;nan;nan;0;37962;
32;1017;1010411;48006;0;nan;nan;nan;0;34327;
32;1018;1011401;48007;0;nan;nan;nan;0;3239;
32;1019;1012370;48008;0;nan;nan;nan;0;23739;
32;1020;1013375;48009;0;nan;nan;nan;0;63340;
32;1021;1014376;48010;0;nan;nan;nan;0;11245;
32;1022;1015372;48011;0;nan;nan;nan;0;11460;
32;1023;1016367;48012;0;nan;nan;nan;0;8465;
32;1024;1017356;48013;0;nan;nan;nan;0;46165;
32;1025;1018360;48014;0;nan;nan;nan;0;31157;
32;1026;1019351;48015;0;nan;nan;nan;0;48546;
32;1027;1020341;48016;0;nan;nan;nan;0;1897;
32;1028;1021359;48017;0;nan;nan;nan;0;63983;
32;1029;1022325;48018;0;nan;nan;nan;0;56057;
32;1030;1023322;48019;0;nan;nan;nan;0;7918;
32;1031;1024317;48020;0;nan;nan;nan;0;9853;
32;1032;1025317;48021;0;nan;nan;nan;0;63651;
32;1033;1026307;48022;0;nan;nan;nan;0;19930;
32;1034;1027304;48023;0;nan;nan;nan;0;2319;
32;1035;1028296;48024;0;nan;nan;nan;0;55665;
