flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; fix; crc
32;41;40739;4294963635;4294967295;nan;nan;nan;0;51400;
32;42;41725;4294963635;4294967295;nan;nan;nan;0;24110;
32;43;42714;4294963635;4294967295;nan;nan;nan;0;26849;
32;44;43695;4294963635;4294967295;nan;nan;nan;0;30463;
32;45;44663;4294963635;4294967295;nan;nan;nan;0;6275;
32;46;45644;4294963635;4294967295;nan;nan;nan;0;64573;
32;47;46652;4294963635;4294967295;nan;nan;nan;0;30219;
32;48;47639;4294963635;4294967295;nan;nan;nan;0;29131;
32;49;48624;4294963635;4294967295;nan;nan;nan;0;44849;
32;50;49605;4294963635;4294967295;nan;nan;nan;0;23103;
32;51;50593;4294963635;4294967295;nan;nan;nan;0;52540;
32;52;51578;4294963635;4294967295;nan;nan;nan;0;47857;
32;53;52563;4294963635;4294967295;nan;nan;nan;0;3141;
32;54;53544;4294963635;4294967295;nan;nan;nan;0;34795;
32;55;54527;4294963635;4294967295;nan;nan;nan;0;7003;
32;56;55513;4294963635;4294967295;nan;nan;nan;0;5245;
32;57;56499;4294963635;4294967295;nan;nan;nan;0;773;
32;58;57487;4294963635;4294967295;nan;nan;nan;0;44848;
32;59;58472;4294963635;4294967295;nan;nan;nan;0;10447;
32;60;59457;4294963635;4294967295;nan;nan;nan;0;18710;
32;61;60439;4294963635;4294967295;nan;nan;nan;0;31025;
32;62;61426;4294963635;4294967295;nan;nan;nan;0;55907;
32;63;62426;4294963635;4294967295;nan;nan;nan;0;49417;
32;64;63410;4294963635;4294967295;nan;nan;nan;0;19099;
32;65;64374;4294963635;4294967295;nan;nan;nan;0;39945;
32;66;65358;4294963635;4294967295;nan;nan;nan;0;24065;
32;67;66342;4294963635;4294967295;nan;nan;nan;0;64609;
32;68;67326;4294963635;4294967295;nan;nan;nan;0;55882;
32;69;68315;4294963635;4294967295;nan;nan;nan;0;53204;
32;70;69297;4294963635;4294967295;nan;nan;nan;0;62048;
32;71;70297;4294963635;4294967295;nan;nan;nan;0;59658;
32;72;71285;4294963635;4294967295;nan;nan;nan;0;31151;
32;73;72269;4294963635;4294967295;nan;nan;nan;0;14674;
32;74;73250;4294963635;4294967295;nan;nan;nan;0;18339;
32;75;74222;4294963635;4294967295;nan;nan;nan;0;1315;
32;76;75207;4294963635;4294967295;nan;nan;nan;0;52419;
32;77;76192;4294963635;4294967295;nan;nan;nan;0;15653;
32;78;77174;4294963635;4294967295;nan;nan;nan;0;63982;
32;79;78174;4294963635;4294967295;nan;nan;nan;0;57988;
32;80;79162;4294963635;4294967295;nan;nan;nan;0;59298;
32;81;80143;4294963635;4294967295;nan;nan;nan;0;59896;
32;82;81133;4294963635;4294967295;nan;nan;nan;0;12429;
32;83;82113;4294963635;4294967295;nan;nan;nan;0;48349;
32;84;83102;4294963635;4294967295;nan;nan;nan;0;48120;
32;85;84070;4294963635;4294967295;nan;nan;nan;0;18997;
32;86;85056;4294963635;4294967295;nan;nan;nan;0;4994;
32;87;86052;4294963635;4294967295;nan;nan;nan;0;27883;
32;88;87041;4294963635;4294967295;nan;nan;nan;0;1320;
32;89;88026;4294963635;4294967295;nan;nan;nan;0;8321;
32;90;89010;4294963635;4294967295;nan;nan;nan;0;15972;
32;91;89991;4294963635;4294967295;nan;nan;nan;0;38919;
32;92;90978;4294963635;4294967295;nan;nan;nan;0;33544;
32;93;91968;4294963635;4294967295;nan;nan;nan;0;63106;
32;94;92953;4294963635;4294967295;nan;nan;nan;0;33183;
32;95;93936;4294963635;4294967295;nan;nan;nan;0;45336;
32;96;94917;4294963635;4294967295;nan;nan;nan;0;57782;
32;97;95905;4294963635;4294967295;nan;nan;nan;0;30389;
32;98;96885;4294963635;4294967295;nan;nan;nan;0;37167;
32;99;97874;4294963635;4294967295;nan;nan;nan;0;42976;
32;100;98860;4294963635;4294967295;nan;nan;nan;0;35202;
32;101;99848;4294963635;4294967295;nan;nan;nan;0;29073;
32;102;100833;4294963635;4294967295;nan;nan;nan;0;44517;
32;103;101837;4294963635;4294967295;nan;nan;nan;0;22548;
32;104;102818;4294963635;4294967295;nan;nan;nan;0;12327;
32;105;103787;4294963635;4294967295;nan;nan;nan;0;43;
32;106;104771;4294963635;4294967295;nan;nan;nan;0;29150;
32;107;105751;4294963635;4294967295;nan;nan;nan;0;51857;
32;108;106742;4294963635;4294967295;nan;nan;nan;0;57452;
32;109;107728;4294963635;4294967295;nan;nan;nan;0;37655;
32;110;108713;4294963635;4294967295;nan;nan;nan;0;54146;
32;111;109709;4294963635;4294967295;nan;nan;nan;0;11153;
32;112;110701;4294963635;4294967295;nan;nan;nan;0;7692;
32;113;111685;4294963635;4294967295;nan;nan;nan;0;60684;
32;114;112670;4294963635;4294967295;nan;nan;nan;0;4473;
32;115;113635;4294963635;4294967295;nan;nan;nan;0;36545;
32;116;114617;4294963635;4294967295;nan;nan;nan;0;51873;
32;117;115606;4294963635;4294967295;nan;nan;nan;0;34861;
32;118;116591;4294963635;4294967295;nan;nan;nan;0;48801;
32;119;117591;4294963635;4294967295;nan;nan;nan;0;65116;
32;120;118572;4294963635;4294967295;nan;nan;nan;0;25392;
32;121;119565;4294963635;4294967295;nan;nan;nan;0;12300;
32;122;120549;4294963635;4294967295;nan;nan;nan;0;28659;
32;123;121535;4294963635;4294967295;nan;nan;nan;0;64766;
32;124;122516;4294963635;4294967295;nan;nan;nan;0;48758;
32;125;123488;4294963635;4294967295;nan;nan;nan;0;33885;
32;126;124469;4294963635;4294967295;nan;nan;nan;0;20586;
32;127;125470;4294963635;4294967295;nan;nan;nan;0;50575;
32;128;126455;4294963635;4294967295;nan;nan;nan;0;40646;
32;129;127439;4294963635;4294967295;nan;nan;nan;0;40552;
32;130;128428;4294963635;4294967295;nan;nan;nan;0;60298;
32;131;129411;4294963635;4294967295;nan;nan;nan;0;30878;
32;132;130396;4294963635;4294967295;nan;nan;nan;0;41371;
32;133;131381;4294963635;4294967295;nan;nan;nan;0;35929;
32;134;132369;4294963635;4294967295;nan;nan;nan;0;24198;
32;135;133345;4294963635;4294967295;nan;nan;nan;0;38314;
32;136;134329;4294963635;4294967295;nan;nan;nan;0;61842;
32;137;135318;4294963635;4294967295;nan;nan;nan;0;8917;
32;138;136305;4294963635;4294967295;nan;nan;nan;0;36838;
32;139;137290;4294963635;4294967295;nan;nan;nan;0;455;
32;140;138277;4294963635;4294967295;nan;nan;nan;0;10926;
32;141;139275;4294963635;4294967295;nan;nan;nan;0;15611;
32;142;140256;4294963635;4294967295;nan;nan;nan;0;8146;
32;143;141256;4294963635;4294967295;nan;nan;nan;0;60626;
32;144;142242;4294963635;4294967295;nan;nan;nan;0;49590;
32;145;143211;4294963635;4294967295;nan;nan;nan;0;61882;
32;146;144192;4294963635;4294967295;nan;nan;nan;0;3776;
32;147;145180;4294963635;4294967295;nan;nan;nan;0;47213;
32;148;146165;4294963635;4294967295;nan;nan;nan;0;24455;
32;149;147154;4294963635;4294967295;nan;nan;nan;0;26952;
32;150;148139;4294963635;4294967295;nan;nan;nan;0;63557;
32;151;149149;4294963635;4294967295;nan;nan;nan;0;37114;
32;152;150131;4294963635;4294967295;nan;nan;nan;0;8974;
32;153;151116;4294963635;4294967295;nan;nan;nan;0;999;
32;154;152104;4294963635;4294967295;nan;nan;nan;0;22082;
32;155;153065;4294963635;4294967295;nan;nan;nan;0;12969;
32;156;154050;4294963635;4294967295;nan;nan;nan;0;55320;
32;157;155043;4294963635;4294967295;nan;nan;nan;0;3166;
32;158;156027;4294963635;4294967295;nan;nan;nan;0;8226;
32;159;157023;4294963635;4294967295;nan;nan;nan;0;55345;
32;160;158011;4294963635;4294967295;nan;nan;nan;0;63916;
32;161;158995;4294963635;4294967295;nan;nan;nan;0;2732;
32;162;159979;4294963635;4294967295;nan;nan;nan;0;42749;
32;163;160959;4294963635;4294967295;nan;nan;nan;0;7602;
32;164;161946;4294963635;4294967295;nan;nan;nan;0;30584;
32;165;162911;4294963635;4294967295;nan;nan;nan;0;19559;
32;166;163894;4294963635;4294967295;nan;nan;nan;0;58484;
32;167;164900;4294963635;4294967295;nan;nan;nan;0;48562;
32;168;165881;4294963635;4294967295;nan;nan;nan;0;49638;
32;169;166869;4294963635;4294967295;nan;nan;nan;0;39982;
32;170;167854;4294963635;4294967295;nan;nan;nan;0;65514;
32;171;168839;4294963635;4294967295;nan;nan;nan;0;41268;
32;172;169820;4294963635;4294967295;nan;nan;nan;0;32448;
32;173;170812;4294963635;4294967295;nan;nan;nan;0;18187;
32;174;171794;4294963635;4294967295;nan;nan;nan;0;4958;
32;175;172777;4294963635;4294967295;nan;nan;nan;0;56249;
32;176;173758;4294963635;4294967295;nan;nan;nan;0;15375;
32;177;174751;4294963635;4294967295;nan;nan;nan;0;12128;
32;178;175732;4294963635;4294967295;nan;nan;nan;0;35136;
32;179;176713;4294963635;4294967295;nan;nan;nan;0;51883;
32;180;177702;4294963635;4294967295;nan;nan;nan;0;57794;
32;181;178687;4294963635;4294967295;nan;nan;nan;0;15158;
32;182;179673;4294963635;4294967295;nan;nan;nan;0;25217;
32;183;180676;4294963635;4294967295;nan;nan;nan;0;34601;
32;184;181664;4294963635;4294967295;nan;nan;nan;0;50254;
32;185;182629;4294963635;4294967295;nan;nan;nan;0;22376;
32;186;183614;4294963635;4294967295;nan;nan;nan;0;804;
32;187;184598;4294963635;4294967295;nan;nan;nan;0;6222;
32;188;185584;4294963635;4294967295;nan;nan;nan;0;37458;
32;189;186569;4294963635;4294967295;nan;nan;nan;0;38683;
32;190;187558;4294963635;4294967295;nan;nan;nan;0;59882;
32;191;188554;4294963635;4294967295;nan;nan;nan;0;29911;
32;192;189535;4294963635;4294967295;nan;nan;nan;0;17294;
32;193;190531;4294963635;4294967295;nan;nan;nan;0;12810;
32;194;191511;4294963635;4294967295;nan;nan;nan;0;41865;
32;195;192476;4294963635;4294967295;nan;nan;nan;0;40420;
32;196;193461;4294963635;4294967295;nan;nan;nan;0;54142;
32;197;194451;4294963635;4294967295;nan;nan;nan;0;40965;
32;198;195432;4294963635;4294967295;nan;nan;nan;0;46552;
32;199;196432;4294963635;4294967295;nan;nan;nan;0;23836;
32;200;197416;4294963635;4294967295;nan;nan;nan;0;12508;
32;201;198405;4294963635;4294967295;nan;nan;nan;0;32921;
32;202;199391;4294963635;4294967295;nan;nan;nan;0;53371;
32;203;200376;4294963635;4294967295;nan;nan;nan;0;35236;
32;204;201363;4294963635;4294967295;nan;nan;nan;0;9030;
32;205;202327;4294963635;4294967295;nan;nan;nan;0;24045;
32;206;203316;4294963635;4294967295;nan;nan;nan;0;32822;
32;207;204313;4294963635;4294967295;nan;nan;nan;0;12403;
32;208;205298;4294963635;4294967295;nan;nan;nan;0;8051;
32;209;206287;4294963635;4294967295;nan;nan;nan;0;46322;
32;210;207271;46567;759000;nan;nan;nan;0;30508;
32;211;208252;46568;959000;nan;nan;nan;0;2461;
32;212;209243;46570;0;nan;nan;nan;0;30098;
32;213;210245;46571;0;nan;nan;nan;0;62129;
32;214;211231;46572;0;nan;nan;nan;0;17136;
32;215;212207;46573;0;nan;nan;nan;0;62483;
32;216;213192;46574;0;nan;nan;nan;0;290;
32;217;214181;46575;0;nan;nan;nan;0;2945;
32;218;215162;46576;0;nan;nan;nan;0;26398;
32;219;216153;46577;0;nan;nan;nan;0;33494;
32;220;217134;46578;0;nan;nan;nan;0;14792;
32;221;218123;46579;0;nan;nan;nan;0;20889;
32;222;219109;46580;0;nan;nan;nan;0;14453;
32;223;220109;46580;0;nan;nan;nan;0;25420;
32;224;221094;46581;0;nan;nan;nan;0;64209;
32;225;222063;46582;0;nan;nan;nan;0;52266;
32;226;223048;46583;0;nan;nan;nan;0;1503;
32;227;224031;46584;0;nan;nan;nan;0;7811;
32;228;225017;46585;0;nan;nan;nan;0;16745;
32;229;226006;46586;0;nan;nan;nan;0;64533;
32;230;226992;46587;0;nan;nan;nan;0;8004;
32;231;227988;46588;0;nan;nan;nan;0;18158;
32;232;228977;46589;0;nan;nan;nan;0;19435;
32;233;229962;46590;0;nan;nan;nan;0;22707;
32;234;230949;46591;0;nan;nan;nan;0;62388;
32;235;231910;46592;0;nan;nan;nan;0;33473;
32;236;232902;46593;0;nan;nan;nan;0;54913;
32;237;233887;46594;0;nan;nan;nan;0;42296;
32;238;234873;46595;0;nan;nan;nan;0;38985;
32;239;235873;46596;0;nan;nan;nan;0;59068;
32;240;236854;46597;0;nan;nan;nan;0;54524;
32;241;237846;46598;0;nan;nan;nan;0;11497;
32;242;238832;46599;0;nan;nan;nan;0;9883;
32;243;239817;46600;0;nan;nan;nan;0;58660;
32;244;240799;46601;0;nan;nan;nan;0;32673;
32;245;241771;46602;0;nan;nan;nan;0;43799;
32;246;242755;46603;0;nan;nan;nan;0;42797;
32;247;243759;46604;0;nan;nan;nan;0;40053;
32;248;244745;46605;0;nan;nan;nan;0;61084;
32;249;245734;46606;0;nan;nan;nan;0;36787;
32;250;246716;46607;0;nan;nan;nan;0;12828;
32;251;247701;46608;0;nan;nan;nan;0;52371;
32;252;248687;46609;0;nan;nan;nan;0;7316;
32;253;249673;46610;0;nan;nan;nan;0;468;
32;254;250659;46611;0;nan;nan;nan;0;508;
32;255;251639;46612;0;nan;nan;nan;0;23056;
32;256;252624;46613;0;nan;nan;nan;0;47289;
32;257;253612;46614;0;nan;nan;nan;0;22439;
32;258;254600;46615;0;nan;nan;nan;0;14402;
32;259;255585;46616;0;nan;nan;nan;0;63792;
32;260;256570;46617;0;nan;nan;nan;0;34091;
32;261;257558;46618;0;nan;nan;nan;0;7905;
32;262;258557;46619;0;nan;nan;nan;0;56408;
32;263;259555;46620;0;nan;nan;nan;0;34573;
32;264;260539;46621;0;nan;nan;nan;0;40698;
32;265;261508;46622;0;nan;nan;nan;0;53288;
32;266;262489;46623;0;nan;nan;nan;0;29248;
32;267;263473;46624;0;nan;nan;nan;0;43984;
32;268;264459;46625;0;nan;nan;nan;0;51943;
32;269;265449;46626;0;nan;nan;nan;0;22373;
32;270;266431;46627;0;nan;nan;nan;0;28690;
32;271;267441;46628;0;nan;nan;nan;0;12419;
32;272;268422;46629;0;nan;nan;nan;0;62050;
32;273;269420;46630;0;nan;nan;nan;0;21761;
32;274;270402;46631;0;nan;nan;nan;0;48238;
32;275;271371;46632;0;nan;nan;nan;0;38068;
32;276;272353;46633;0;nan;nan;nan;0;29255;
32;277;273335;46634;0;nan;nan;nan;0;33890;
32;278;274328;46635;0;nan;nan;nan;0;16501;
32;279;275325;46636;0;nan;nan;nan;0;44296;
32;280;276323;46637;0;nan;nan;nan;0;65103;
32;281;277308;46638;0;nan;nan;nan;0;16444;
32;282;278298;46639;0;nan;nan;nan;0;52349;
32;283;279284;46640;0;nan;nan;nan;0;1357;
32;284;280272;46641;0;nan;nan;nan;0;22524;
32;285;281233;46642;0;nan;nan;nan;0;29232;
32;286;282224;46643;0;nan;nan;nan;0;34668;
32;287;283221;46644;0;nan;nan;nan;0;56097;
32;288;284209;46645;0;nan;nan;nan;0;34675;
32;289;285194;46646;0;nan;nan;nan;0;26473;
32;290;286175;46647;0;nan;nan;nan;0;57741;
32;291;287163;46648;0;nan;nan;nan;0;55476;
32;292;288144;46649;0;nan;nan;nan;0;20426;
32;293;289135;46650;0;nan;nan;nan;0;6161;
32;294;290120;46650;0;nan;nan;nan;0;1042;
32;295;291104;46651;0;nan;nan;nan;0;42398;
32;296;292085;46652;0;nan;nan;nan;0;28578;
32;297;293079;46653;0;nan;nan;nan;0;26599;
32;298;294060;46654;0;nan;nan;nan;0;27160;
32;299;295046;46655;0;nan;nan;nan;0;40189;
32;300;296029;46656;0;nan;nan;nan;0;7679;
32;301;297018;46657;0;nan;nan;nan;0;14831;
32;302;298004;46658;0;nan;nan;nan;0;897;
32;303;299001;46659;0;nan;nan;nan;0;21003;
32;304;299990;46660;0;nan;nan;nan;0;6889;
32;305;300951;46661;0;nan;nan;nan;0;11473;
32;306;301943;46662;0;nan;nan;nan;0;36813;
32;307;302928;46663;0;nan;nan;nan;0;27892;
32;308;303919;46664;0;nan;nan;nan;0;62051;
32;309;304906;46665;0;nan;nan;nan;0;39474;
32;310;305891;46666;0;nan;nan;nan;0;18043;
32;311;306892;46667;0;nan;nan;nan;0;43168;
32;312;307876;46668;0;nan;nan;nan;0;318;
32;313;308858;46669;0;nan;nan;nan;0;14125;
32;314;309850;46670;0;nan;nan;nan;0;9473;
32;315;310811;46671;0;nan;nan;nan;0;4921;
32;316;311794;46672;0;nan;nan;nan;0;886;
32;317;312782;46673;0;nan;nan;nan;0;14517;
32;318;313767;46674;0;nan;nan;nan;0;3551;
32;319;314771;46675;0;nan;nan;nan;0;15358;
32;320;315752;46676;0;nan;nan;nan;0;23230;
32;321;316742;46677;0;nan;nan;nan;0;61905;
32;322;317728;46678;0;nan;nan;nan;0;372;
32;323;318714;46679;0;nan;nan;nan;0;1685;
32;324;319699;46680;0;nan;nan;nan;0;24911;
32;325;320668;46681;0;nan;nan;nan;0;55052;
32;326;321650;46682;0;nan;nan;nan;0;62571;
32;327;322650;46683;0;nan;nan;nan;0;53917;
32;328;323636;46684;0;nan;nan;nan;0;63130;
32;329;324621;46685;0;nan;nan;nan;0;36380;
32;330;325611;46686;0;nan;nan;nan;0;36265;
32;331;326597;46687;0;nan;nan;nan;0;36607;
32;332;327582;46688;0;nan;nan;nan;0;51883;
32;333;328568;46689;0;nan;nan;nan;0;58214;
32;334;329557;46690;0;nan;nan;nan;0;6100;
32;335;330533;46691;0;nan;nan;nan;0;57389;
32;336;331519;46692;0;nan;nan;nan;0;43423;
32;337;332511;46693;0;nan;nan;nan;0;27361;
32;338;333498;46694;0;nan;nan;nan;0;64673;
32;339;334479;46695;0;nan;nan;nan;0;9997;
32;340;335464;46696;0;nan;nan;nan;0;6480;
32;341;336453;46697;0;nan;nan;nan;0;5167;
32;342;337435;46698;0;nan;nan;nan;0;27933;
32;343;338443;46699;0;nan;nan;nan;0;49788;
32;344;339425;46700;0;nan;nan;nan;0;36805;
32;345;340392;46701;0;nan;nan;nan;0;23669;
32;346;341375;46702;0;nan;nan;nan;0;45873;
32;347;342364;46703;0;nan;nan;nan;0;65216;
32;348;343347;46704;0;nan;nan;nan;0;40338;
32;349;344337;46705;0;nan;nan;nan;0;17487;
32;350;345322;46706;0;nan;nan;nan;0;41107;
32;351;346323;46707;0;nan;nan;nan;0;28716;
32;352;347309;46708;0;nan;nan;nan;0;27974;
32;353;348294;46709;0;nan;nan;nan;0;27910;
32;354;349279;46710;0;nan;nan;nan;0;569;
32;355;350245;46711;0;nan;nan;nan;0;29514;
32;356;351230;46712;0;nan;nan;nan;0;61249;
32;357;352218;46713;0;nan;nan;nan;0;49828;
32;358;353203;46714;0;nan;nan;nan;0;14139;
32;359;354200;46715;0;nan;nan;nan;0;57105;
32;360;355190;46716;0;nan;nan;nan;0;25957;
32;361;356176;46717;0;nan;nan;nan;0;50152;
32;362;357162;46718;0;nan;nan;nan;0;25545;
32;363;358148;46719;0;nan;nan;nan;0;51366;
32;364;359133;46720;0;nan;nan;nan;0;27418;
32;365;360094;46720;0;nan;nan;nan;0;956;
32;366;361080;46721;0;nan;nan;nan;0;26038;
32;367;362083;46722;0;nan;nan;nan;0;6685;
32;368;363070;46723;0;nan;nan;nan;0;1774;
32;369;364057;46724;0;nan;nan;nan;0;14753;
32;370;365042;46725;0;nan;nan;nan;0;64280;
32;371;366026;46726;0;nan;nan;nan;0;32231;
32;372;367011;46727;0;nan;nan;nan;0;42712;
32;373;368001;46728;0;nan;nan;nan;0;5540;
32;374;368983;46729;0;nan;nan;nan;0;27733;
32;375;369963;46730;0;nan;nan;nan;0;33611;
32;376;370953;46731;0;nan;nan;nan;0;24426;
32;377;371936;46732;0;nan;nan;nan;0;26221;
32;378;372921;46733;0;nan;nan;nan;0;34005;
32;379;373911;46734;0;nan;nan;nan;0;38007;
32;380;374899;46735;0;nan;nan;nan;0;57295;
32;381;375880;46736;0;nan;nan;nan;0;45548;
32;382;376868;46737;0;nan;nan;nan;0;44438;
32;383;377868;46738;0;nan;nan;nan;0;12461;
32;384;378857;46739;0;nan;nan;nan;0;26893;
32;385;379819;46740;0;nan;nan;nan;0;58790;
32;386;380808;46741;0;nan;nan;nan;0;10914;
32;387;381789;46742;0;nan;nan;nan;0;35880;
32;388;382778;46743;0;nan;nan;nan;0;32597;
32;389;383764;46744;0;nan;nan;nan;0;28419;
32;390;384747;46745;0;nan;nan;nan;0;14051;
32;391;385750;46746;0;nan;nan;nan;0;39829;
32;392;386739;46747;0;nan;nan;nan;0;18608;
32;393;387724;46748;0;nan;nan;nan;0;51680;
32;394;388706;46749;0;nan;nan;nan;0;63859;
32;395;389671;46750;0;nan;nan;nan;0;39453;
32;396;390660;46751;0;nan;nan;nan;0;129;
32;397;391656;46752;0;nan;nan;nan;0;61692;
32;398;392639;46753;0;nan;nan;nan;0;31317;
32;399;393644;46754;0;nan;nan;nan;0;64634;
32;400;394628;46755;0;nan;nan;nan;0;18601;
32;401;395610;46756;0;nan;nan;nan;0;2805;
32;402;396600;46757;0;nan;nan;nan;0;61269;
32;403;397589;46758;0;nan;nan;nan;0;55617;
32;404;398574;46759;0;nan;nan;nan;0;54216;
32;405;399541;46760;0;nan;nan;nan;0;50055;
32;406;400526;46761;0;nan;nan;nan;0;6821;
32;407;401523;46762;0;nan;nan;nan;0;1763;
32;408;402512;46763;0;nan;nan;nan;0;14159;
32;409;403498;46764;0;nan;nan;nan;0;39498;
32;410;404483;46765;0;nan;nan;nan;0;54212;
32;411;405464;46766;0;nan;nan;nan;0;38998;
32;412;406459;46767;0;nan;nan;nan;0;34224;
32;413;407441;46768;0;nan;nan;nan;0;46563;
32;414;408423;46769;0;nan;nan;nan;0;15215;
32;415;409413;46770;0;nan;nan;nan;0;8414;
32;416;410394;46771;0;nan;nan;nan;0;59999;
32;417;411380;46772;0;nan;nan;nan;0;7029;
32;418;412365;46773;0;nan;nan;nan;0;57606;
32;419;413366;46774;0;nan;nan;nan;0;50741;
32;420;414349;46775;0;nan;nan;nan;0;41701;
32;421;415340;46776;0;nan;nan;nan;0;28277;
32;422;416332;46777;0;nan;nan;nan;0;51092;
32;423;417336;46778;0;nan;nan;nan;0;9576;
32;424;418318;46779;0;nan;nan;nan;0;9353;
32;425;419287;46780;0;nan;nan;nan;0;24516;
32;426;420268;46781;0;nan;nan;nan;0;16847;
32;427;421259;46782;0;nan;nan;nan;0;6459;
32;428;422251;46783;0;nan;nan;nan;0;5153;
32;429;423234;46784;0;nan;nan;nan;0;64611;
32;430;424219;46785;0;nan;nan;nan;0;24200;
32;431;425222;46786;0;nan;nan;nan;0;44218;
32;432;426207;46787;0;nan;nan;nan;0;44249;
32;433;427189;46788;0;nan;nan;nan;0;45601;
32;434;428178;46789;0;nan;nan;nan;0;54253;
32;435;429143;46790;0;nan;nan;nan;0;34505;
32;436;430128;46791;0;nan;nan;nan;0;40414;
32;437;431113;46792;0;nan;nan;nan;0;63064;
32;438;432095;46792;0;nan;nan;nan;0;47002;
32;439;433102;46793;0;nan;nan;nan;0;23887;
32;440;434083;46794;0;nan;nan;nan;0;14405;
32;441;435074;46795;0;nan;nan;nan;0;15913;
32;442;436057;46796;0;nan;nan;nan;0;48581;
32;443;437046;46797;0;nan;nan;nan;0;37943;
32;444;438032;46798;0;nan;nan;nan;0;63011;
32;445;438997;46799;0;nan;nan;nan;0;51107;
32;446;439979;46800;0;nan;nan;nan;0;44825;
32;447;440985;46801;0;nan;nan;nan;0;48280;
32;448;441967;46802;0;nan;nan;nan;0;7342;
32;449;442954;46803;0;nan;nan;nan;0;3422;
32;450;443939;46804;0;nan;nan;nan;0;63414;
32;451;444928;46805;0;nan;nan;nan;0;47687;
32;452;445913;46806;0;nan;nan;nan;0;55781;
32;453;446899;46807;0;nan;nan;nan;0;62209;
32;454;447887;46808;0;nan;nan;nan;0;61710;
32;455;448863;46809;0;nan;nan;nan;0;61279;
32;456;449852;46810;0;nan;nan;nan;0;2606;
32;457;450836;46811;0;nan;nan;nan;0;17428;
32;458;451826;46812;0;nan;nan;nan;0;37392;
32;459;452813;46813;0;nan;nan;nan;0;53046;
32;460;453798;46814;0;nan;nan;nan;0;35989;
32;461;454780;46815;0;nan;nan;nan;0;21533;
32;462;455772;46816;0;nan;nan;nan;0;50611;
32;463;456773;46817;0;nan;nan;nan;0;8836;
32;464;457756;46818;0;nan;nan;nan;0;11122;
32;465;458721;46819;0;nan;nan;nan;0;24892;
32;466;459711;46820;0;nan;nan;nan;0;16837;
32;467;460696;46821;0;nan;nan;nan;0;41724;
32;468;461679;46822;0;nan;nan;nan;0;34705;
32;469;462667;46823;0;nan;nan;nan;0;43636;
32;470;463652;46824;0;nan;nan;nan;0;64025;
32;471;464654;46825;0;nan;nan;nan;0;22407;
32;472;465639;46826;0;nan;nan;nan;0;30054;
32;473;466622;46827;0;nan;nan;nan;0;21880;
32;474;467608;46828;0;nan;nan;nan;0;28035;
32;475;468581;46829;0;nan;nan;nan;0;41668;
32;476;469562;46830;0;nan;nan;nan;0;25571;
32;477;470544;46831;0;nan;nan;nan;0;52861;
