flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; angle; lat_base; lon_base; fix; crc
7;1;1223;0;0;0.000000;0.000000;0.000000;nan;0.000000;0.000000;0;2518;
7;2;2214;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;21863;
7;3;3174;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;55722;
7;4;4167;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;60759;
7;5;5155;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;23;
7;6;6139;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;30889;
7;7;7133;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;49737;
7;8;8135;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;11325;
7;9;9127;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;46796;
7;10;10115;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;58342;
7;11;11101;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;19226;
7;12;12089;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;29094;
7;13;13057;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;268;
7;14;14047;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;38860;
7;15;15031;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;4949;
7;16;16033;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;33843;
7;17;17024;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;61117;
7;18;18009;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;48271;
7;19;18998;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;54693;
7;20;19987;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;61036;
7;21;20981;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;38014;
7;22;21968;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;13599;
7;23;22928;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6566;
7;24;23931;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;49978;
7;25;24922;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;22718;
7;26;25906;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;52058;
7;27;26896;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;37109;
7;28;27885;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;60158;
7;29;28869;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;12043;
7;30;29865;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;23968;
7;31;30849;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;11271;
7;32;31847;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;60934;
7;33;32816;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;21947;
7;34;33807;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;27533;
7;35;34791;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;37287;
7;36;35782;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;4360;
7;37;36765;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;3204;
7;38;37761;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;43690;
7;39;38747;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;47408;
7;40;39746;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;401;
7;41;40743;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6298;
7;42;41730;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;12037;
7;43;42691;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;32450;
7;44;43681;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;1967;
7;45;44665;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;60546;
7;46;45656;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;17111;
7;47;46644;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;32040;
7;48;47647;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;47132;
7;49;48637;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;52538;
7;50;49628;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;60128;
7;51;50617;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;62443;
7;52;51600;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;41467;
7;53;52565;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;14386;
7;54;53556;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;25433;
7;55;54543;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;61812;
7;56;55548;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;16224;
7;57;56535;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6162;
7;58;57524;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;49995;
7;59;58514;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;9090;
7;60;59498;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;16357;
7;61;60486;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;62756;
7;62;61481;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;25864;
7;63;62442;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;15358;
7;64;63442;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;45869;
7;65;64433;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;59895;
7;66;65422;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;55233;
7;67;66450;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;8244;
7;68;67418;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;43450;
7;69;68402;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;11555;
7;70;69389;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;4885;
7;71;70381;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;8829;
7;72;71365;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;64382;
7;73;72344;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;42275;
7;74;73332;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;11733;
7;75;74327;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;20198;
7;76;75311;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;62197;
7;77;76299;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;45218;
7;78;77287;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;17303;
7;79;78274;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;16857;
7;80;79266;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;62905;
7;81;80265;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;35042;
7;82;81254;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;3304;
7;83;82226;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;18844;
7;84;83210;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;177;
7;85;84193;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;23496;
7;86;85184;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;7142;
7;87;86171;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;59409;
7;88;87165;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;62774;
7;89;88164;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;48922;
7;90;89148;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;58174;
7;91;90143;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;32781;
7;92;91127;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;44507;
7;93;92087;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;56139;
7;94;93077;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;52656;
7;95;94068;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;53161;
7;96;95056;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;5127;
7;97;96060;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;11256;
7;98;97043;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;64184;
7;99;98039;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;50404;
7;100;99024;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;37467;
7;101;100008;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;63924;
7;102;101000;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6136;
7;103;101964;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;31354;
7;104;102952;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;35788;
7;105;103955;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6625;
7;106;104939;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;58605;
7;107;105930;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;59799;
7;108;106921;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;43110;
7;109;107905;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;33768;
7;110;108892;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;27324;
7;111;109884;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;26291;
7;112;110873;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;56466;
7;113;111848;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;17045;
7;114;112836;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;40745;
7;115;113832;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;41174;
7;116;114815;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;50431;
7;117;115806;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;51589;
7;118;116790;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;72;
7;119;117778;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;6198;
7;120;118770;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;49710;
7;121;119770;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;2011;
7;122;120757;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;31116;
7;123;121729;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;36484;
7;124;122713;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;45653;
7;125;123697;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;64027;
7;126;124689;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;20094;
7;127;125677;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;19947;
7;128;126668;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;8641;
7;129;127671;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;43177;
7;130;128654;4294963635;4294967295;nan;nan;nan;nan;0.000000;0.000000;0;36711;
