flag; num; time_ms; accl_x; accl_y; accl_z; gyro_x; gyro_y; gyro_z; mag_x; mag_y; mag_z; crc
48;43;14975;-142;-178;2112;-35;132;-165;-322;-6;-2497;35078
48;44;15327;-290;-472;1997;-84;78;-54;-353;-51;-2466;25192
48;45;15642;67;-671;1892;-313;69;403;-383;-51;-2445;57580
48;46;16183;-105;-1206;1692;-863;-78;552;-340;-264;-2329;21259
48;47;16414;-361;-1608;1303;-601;-86;485;-411;-353;-2185;8148
48;48;16733;-415;-1569;1380;281;-65;250;-479;-325;-2159;33645
48;49;16959;-447;-1330;1385;-103;-178;164;-539;-288;-2170;9100
48;50;17279;-531;-1459;1439;86;-49;17;-554;-281;-2182;55263
48;51;17618;-519;-1364;1483;-11;-45;11;-549;-272;-2184;4252
48;52;17843;-549;-1429;1454;18;-48;-21;-548;-269;-2184;54457
48;53;18264;-264;-1471;1435;-76;-809;-605;-504;-330;-2218;53189
48;54;18615;150;-1656;1433;-41;-485;4;-289;-376;-2256;17592
48;55;18929;357;-1667;1292;76;-530;226;-201;-396;-2252;62468
48;56;19249;227;-1611;1205;50;-448;388;-200;-383;-2279;51408
48;57;19580;136;-1666;1302;55;53;306;-229;-377;-2291;27536
48;58;19811;66;-1667;1241;89;-88;137;-293;-373;-2262;34018
48;59;20235;16;-1673;1365;116;-218;196;-343;-336;-2276;4256
48;60;20461;-4;-1460;1360;53;-331;236;-351;-281;-2301;2555
48;61;20796;33;-1655;1444;41;-232;426;-351;-269;-2296;38238
48;62;21112;-489;-1504;1455;-125;-251;799;-432;-167;-2318;35066
48;63;21342;-514;-1312;1407;74;-259;543;-481;-106;-2347;14520
48;64;21656;-675;-1362;1355;-112;-305;231;-466;-95;-2373;44039
48;65;22223;-729;-1275;1454;-74;-432;359;-402;-52;-2438;62392
48;66;22538;-729;-1260;1521;65;-178;123;-349;-29;-2450;28918
48;67;22852;-488;-1240;1608;-180;-263;85;-301;-29;-2445;12969
48;68;23208;-526;-1305;1640;-156;-384;358;-248;-53;-2452;59382
48;69;23523;-531;-1147;1641;-224;-393;333;-177;-69;-2445;15722
48;70;23853;-640;-1203;1634;-150;-113;302;-130;-108;-2414;19508
48;71;24192;-201;-1506;1430;-224;-257;108;-112;-170;-2370;48929
48;72;24511;-482;-1362;1440;35;86;-212;-66;-167;-2379;52086
48;73;24841;-517;-1433;1588;129;205;-322;-77;-147;-2391;27496
48;74;25177;-89;-1378;1546;47;153;-338;-124;-90;-2445;60660
48;75;25493;-263;-1301;1676;95;-197;13;-104;-75;-2435;1885
48;76;25726;-239;-1145;1676;-41;-276;299;-71;-74;-2431;38977
48;77;26146;-227;-1224;1685;-103;-20;3;-45;-97;-2432;4869
48;78;26377;-268;-1237;1670;-115;7;18;-38;-124;-2409;10919
48;79;26603;-268;-1315;1629;-64;62;-70;-45;-157;-2385;64527
48;80;27027;-261;-1583;1453;-102;62;-125;-74;-178;-2365;61947
48;81;27484;-385;-1547;1360;133;166;-236;-95;-165;-2372;2916
48;82;27798;-386;-1420;1495;171;287;-380;-90;-139;-2374;21271
48;83;28114;-188;-1397;1397;38;25;-235;-101;-142;-2380;31335
48;84;28344;-40;-1535;1497;-99;-84;-187;-109;-155;-2362;35683
48;85;28575;-30;-1530;1457;91;-34;2;-80;-149;-2385;39420
48;86;28995;-65;-1492;1445;59;-4;-66;-86;-144;-2377;60020
48;87;29221;-97;-1491;1460;0;-77;-11;-82;-145;-2359;12682
48;88;29562;-34;-1426;1530;28;-26;22;-64;-153;-2360;15110
48;89;30103;-210;-1610;1405;-182;-177;254;-56;-197;-2322;32250
48;90;30418;-78;-1678;1215;-51;-194;104;-51;-232;-2296;40370
48;91;30753;-140;-1741;1097;-13;-157;69;-45;-266;-2289;48102
48;92;31084;-160;-1745;1176;88;39;-127;-2;-266;-2280;44006
48;93;31404;-404;-1566;1306;223;467;-285;1;-215;-2327;50660
48;94;31754;88;-1535;1406;4;342;-447;-54;-170;-2360;9094
48;95;32073;-18;-1795;1431;36;35;49;-74;-181;-2363;32394
48;96;32393;-90;-1460;1462;48;76;46;-108;-152;-2375;27341
48;97;32723;-188;-1531;1426;-31;-17;-43;-125;-150;-2370;43941
48;98;33059;-184;-1549;1403;-130;-83;-62;-130;-157;-2372;55225
48;99;33374;-1;-1811;1266;-140;-30;18;-99;-215;-2337;25044
48;100;33600;-88;-1665;1241;19;-12;20;-86;-212;-2333;5969
48;101;34044;-149;-1657;1293;105;20;15;-101;-192;-2348;58039
48;102;34379;-151;-1569;1312;40;-33;-16;-115;-198;-2354;40243
48;103;34693;-167;-1616;1320;37;-17;-6;-120;-185;-2347;41891
48;104;35033;-131;-1611;1352;28;-1;3;-117;-175;-2354;2940
48;105;35259;-211;-1598;1335;25;-12;-13;-121;-184;-2359;35216
48;106;35575;-190;-1670;1332;22;-23;-18;-128;-187;-2362;59842
48;107;35890;-281;-1564;1414;81;473;-152;-147;-161;-2377;19023
48;108;36138;-184;-1466;1306;755;-74;-586;-196;-105;-2392;20554
48;109;36453;-315;-1207;1583;200;258;506;-203;21;-2463;46432
48;110;36997;-1684;-329;1316;-158;-71;702;-590;234;-2327;44178
48;111;37229;-1584;-208;1342;-76;-83;514;-612;303;-2332;49917
48;112;37547;-1736;-195;1290;-98;136;229;-625;309;-2318;34968
48;113;37987;-1898;196;1171;-69;408;1328;-656;434;-2259;39587
48;114;38323;-1872;492;770;-10;-8;298;-686;514;-2224;2541
48;115;38638;-1521;1182;741;-167;307;974;-651;714;-2191;6352
48;116;38969;-976;1891;580;88;470;335;-547;876;-2083;57428
48;117;39284;-565;1944;722;-161;68;603;-433;952;-2109;52311
48;118;39518;-355;2015;1419;-1515;-448;574;-372;848;-2266;42775
48;119;39855;-63;1130;1552;-853;-1119;40;-195;463;-2517;24632
48;120;40170;280;498;1838;-145;-262;-312;0;254;-2520;3234
48;121;40626;509;391;1957;71;-99;-262;30;236;-2510;38539
48;122;40942;517;415;2155;-28;240;226;47;247;-2517;57594
48;123;41257;444;555;1911;85;68;18;33;242;-2524;14909
48;124;41487;406;454;1966;78;-97;266;22;244;-2520;17367
48;125;41823;346;553;2069;45;-131;-40;24;249;-2523;35620
48;126;42138;511;721;2050;395;-107;-1850;33;349;-2541;48519
48;127;42368;-909;-17;1676;1001;291;-5811;-66;490;-2490;11093
48;128;42917;-304;-1111;1847;271;-215;-801;-408;169;-2465;40359
48;129;43248;-54;-1205;1821;-499;-115;-301;-329;50;-2439;33898
48;130;43563;95;-1475;1596;-126;99;-125;-257;-113;-2396;14690
48;131;43900;88;-1547;1431;-171;217;-26;-251;-158;-2363;12120
48;132;44126;-150;-1772;1283;-306;63;3;-291;-206;-2292;27855
48;133;44442;-126;-1823;1231;-123;-18;-45;-321;-270;-2240;26530
48;134;44897;-34;-1746;1182;-13;-40;-32;-323;-270;-2243;13053
48;135;45219;-64;-1700;1207;8;32;-86;-312;-268;-2251;58811
48;136;45538;-45;-1695;1220;30;-15;-46;-302;-269;-2253;57934
48;137;45869;-32;-1685;1222;48;-30;-1;-314;-264;-2243;47599
48;138;46100;-24;-1742;1218;0;-46;1;-312;-267;-2248;54245
48;139;46415;-41;-1725;1195;43;-13;-16;-309;-279;-2233;56279
48;140;46851;-27;-1712;1217;22;-47;-19;-308;-269;-2249;11756
48;141;47186;28;-1659;1267;25;-5;-116;-308;-267;-2259;424
48;142;47517;495;-1737;1271;109;338;-497;-284;-264;-2251;26179
48;143;47836;105;-1436;1507;-21;712;-978;-296;-320;-2200;53974
48;144;48176;55;-1451;1451;-47;223;-219;-250;-362;-2138;34669
48;145;48402;122;-1403;1488;-98;279;-324;-246;-394;-2103;9050
48;146;48721;577;-2003;1471;-38;-292;-204;-228;-424;-2087;62640
48;147;49036;104;-1450;1157;46;434;-326;-210;-379;-2139;7418
48;148;49283;127;-1571;1606;60;206;-196;-204;-403;-2125;61610
48;149;49812;-11;-1371;1264;-109;-501;860;-226;-296;-2253;46876
48;150;50143;307;-1179;1690;813;-871;1509;-297;-142;-2374;4020
48;151;50376;523;-1650;1695;529;-1091;1802;-314;89;-2506;13828
48;152;50696;981;-906;1826;700;-637;1533;-120;281;-2527;22293
48;153;51132;1329;-2503;1291;1369;-1145;1265;235;84;-2377;26048
48;154;51468;801;-1152;1119;20;-1266;528;362;-124;-2182;31593
48;155;51784;694;-979;994;406;-647;344;466;-194;-1995;24333
48;156;52010;1186;-1460;1140;529;-774;375;469;-219;-1952;5605
48;157;52325;1215;-1449;1623;389;89;624;414;-289;-1973;31594
48;158;52781;882;-1913;720;-322;-684;619;286;-462;-1586;3941
48;159;53100;557;-2050;331;-304;-300;-141;142;-489;-1411;25266
48;160;53423;61;-1266;526;698;122;-377;102;-498;-1368;24775
48;161;53774;538;-1946;-13;-105;15;-77;78;-478;-1292;7425
48;162;54089;631;-2007;-25;0;54;-17;109;-473;-1263;41572
48;163;54404;605;-1954;15;-21;11;-35;132;-477;-1307;39291
48;164;54757;628;-1982;8;16;-29;-16;145;-463;-1295;33016
48;165;55073;640;-1951;27;11;-37;-17;145;-465;-1293;16364
48;166;55617;646;-1978;3;14;-28;-9;151;-462;-1289;31756
48;167;55848;642;-1960;12;17;-31;-11;140;-469;-1292;15750
48;168;56164;655;-1959;3;5;-33;-13;140;-462;-1293;29743
48;169;56393;787;-1833;31;164;-58;-105;154;-469;-1294;314
48;170;56713;630;-1988;61;92;-14;97;142;-468;-1320;21951
48;171;57048;354;-1864;168;-60;-141;-140;116;-493;-1352;9496
48;172;57274;590;-2092;148;108;-113;36;95;-511;-1361;54051
48;173;57699;526;-2027;140;-26;-27;-13;94;-489;-1340;7156
48;174;58050;535;-2000;99;11;-32;-19;91;-497;-1336;14996
48;175;58369;531;-2002;102;7;-46;-10;94;-498;-1316;63589
48;176;58684;515;-1991;91;-9;-29;-1;95;-490;-1316;23509
48;177;59015;518;-1997;79;12;-29;-7;87;-490;-1308;26088
48;178;59249;510;-1981;96;-1;-37;-6;95;-483;-1319;50183
48;179;59669;537;-2017;65;-11;-47;-6;95;-496;-1311;13564
48;180;59894;559;-2013;82;-60;-40;41;106;-490;-1312;58985
48;181;60230;539;-1991;71;-2;-37;-7;92;-481;-1311;50761
48;182;60546;542;-2070;74;26;-36;32;98;-483;-1318;50022
48;183;60776;547;-2023;76;17;-41;-15;81;-491;-1316;62841
48;184;61090;518;-1997;98;11;-30;-4;110;-483;-1327;51537
48;185;61656;529;-1999;83;5;-32;-6;98;-493;-1328;21112
48;186;61970;526;-1997;83;17;-34;-3;85;-500;-1314;35640
48;187;62289;523;-1991;85;12;-41;-14;91;-486;-1308;55476
48;188;62641;522;-1993;83;5;-36;-7;90;-491;-1327;9711
48;189;62956;517;-2004;90;13;-32;-10;83;-484;-1319;51965
48;190;63286;510;-2008;97;11;-38;-7;91;-494;-1325;45667
48;191;63624;507;-2002;96;7;-36;-9;97;-489;-1320;34069
48;192;63939;515;-1995;85;3;-41;-13;94;-485;-1322;12930
48;193;64270;518;-2007;77;6;-41;-18;96;-484;-1312;61102
48;194;64609;510;-2004;80;13;-37;-7;91;-497;-1310;8131
48;195;64924;513;-2010;93;12;-39;-2;84;-495;-1317;8003
48;196;65154;520;-2009;89;4;-37;-13;93;-491;-1316;46968
48;197;65574;517;-2004;85;16;-35;-8;91;-487;-1320;61473
48;198;65809;512;-1999;95;15;-36;-8;98;-496;-1317;14314
48;199;66039;513;-2006;86;8;-33;-8;86;-481;-1322;61848
48;200;66460;528;-1994;88;14;-46;-9;93;-494;-1314;18828
48;201;66915;512;-1998;90;10;-35;-9;79;-498;-1323;37750
48;202;67230;518;-1996;92;15;-43;-9;97;-491;-1315;15934
48;203;67546;514;-2005;88;6;-33;-11;90;-498;-1329;30463
48;204;67771;512;-2007;85;16;-31;-7;101;-491;-1324;45986
48;205;68004;515;-1997;82;10;-40;-1;87;-496;-1331;8743
48;206;68429;526;-2005;88;32;-27;-10;80;-496;-1317;18166
48;207;68655;453;-2019;126;12;-78;101;89;-507;-1326;35207
48;208;68989;378;-2011;155;44;-99;44;56;-509;-1344;34463
48;209;69535;274;-2027;170;23;-63;212;26;-524;-1358;15562
48;210;69849;199;-1927;237;-66;-53;-267;-54;-520;-1362;23820
48;211;70184;457;-2139;78;-168;67;-17;12;-496;-1310;38561
48;212;70516;417;-2091;89;319;-368;467;26;-524;-1361;18445
48;213;70830;-62;-2036;157;292;-133;-23;-102;-520;-1336;44898
48;214;71185;55;-2087;127;-1;-26;85;-97;-518;-1326;26229
48;215;71505;96;-2084;116;-28;-19;-16;-88;-521;-1326;33247
48;216;71820;81;-2066;133;26;-43;-14;-87;-518;-1335;60929
48;217;72150;74;-2118;83;-2;-27;-21;-82;-515;-1345;9107
48;218;72490;73;-2051;117;-23;-41;7;-91;-512;-1318;45795
48;219;72805;81;-2050;91;18;-21;-7;-101;-512;-1325;8252
48;220;73031;90;-2078;131;17;-43;-31;-87;-521;-1325;21153
48;221;73473;57;-2048;111;-1;-9;0;-91;-516;-1330;63187
48;222;73807;26;-2086;153;-36;-22;100;-87;-520;-1334;38289
48;223;74128;45;-2073;84;-5;-15;62;-107;-518;-1327;5630
48;224;74465;-42;-2054;96;25;-30;42;-118;-514;-1325;12981
48;225;74691;-57;-2049;101;2;-11;58;-133;-512;-1330;37994
48;226;75006;-100;-2077;66;17;-14;50;-141;-519;-1322;41674
48;227;75322;-168;-2064;59;-6;-16;68;-159;-517;-1309;63387
48;228;75568;-218;-2070;62;14;-13;54;-178;-510;-1305;50799
48;229;75883;-272;-2076;55;1;-24;75;-205;-500;-1310;50409
48;230;76428;-429;-2039;60;-66;0;152;-234;-494;-1317;23673
48;231;76659;-471;-1988;56;8;-17;46;-261;-505;-1306;45216
48;232;76977;-504;-2002;32;12;-22;26;-273;-488;-1300;53708
48;233;77414;-494;-2021;39;19;-35;-11;-277;-491;-1301;28535
48;234;77752;-501;-2006;49;7;-26;-5;-270;-496;-1295;4165
48;235;78067;-493;-2009;51;11;-42;-7;-277;-494;-1319;39629
48;236;78398;-517;-2016;34;17;-30;26;-287;-486;-1303;37430
48;237;78713;-545;-1999;29;3;-22;30;-285;-489;-1295;46643
48;238;78948;-542;-1989;19;-20;-30;8;-290;-491;-1305;59676
48;239;79280;-556;-1979;19;19;-36;4;-296;-491;-1290;64879
48;240;79595;-562;-1992;7;-4;-37;16;-290;-486;-1278;28037
48;241;80054;-592;-1974;-11;-16;-32;59;-300;-481;-1278;749
48;242;80370;-618;-2009;-32;-12;-28;23;-315;-478;-1281;20363
48;243;80685;-604;-1981;-35;16;-33;-52;-314;-468;-1276;55366
48;244;80911;-606;-1970;-33;16;-30;-20;-317;-463;-1275;9822
48;245;81253;-574;-2039;-36;95;-79;6;-309;-469;-1276;2480
48;246;81576;-781;-1952;91;157;-199;-424;-315;-493;-1300;21553
48;247;81801;-476;-2003;172;24;-401;-429;-284;-505;-1317;23864
48;248;82347;100;-2325;-1215;-703;652;-468;-219;-412;-1086;53452
48;249;82682;333;-1728;-400;564;810;-256;-45;-419;-1146;18033
48;250;82996;692;-2008;190;851;1165;-1109;185;-427;-1448;48679
48;251;83333;831;-1278;1474;-185;1287;-647;501;-70;-2075;58721
48;252;83558;1193;-952;1317;418;406;-95;452;-81;-2161;31473
48;253;83873;567;-1067;1681;374;545;-401;355;-7;-2284;37779
48;254;84333;1243;-220;2068;208;-97;-23;269;277;-2352;36071
48;255;84648;373;-173;1748;239;782;-193;225;394;-2416;52837
48;256;84963;-206;288;2051;108;9;-139;76;472;-2459;59539
48;257;85298;-90;-645;2526;-426;69;75;68;400;-2486;45439
48;258;85533;105;-75;2103;208;471;204;60;410;-2487;1885
48;259;85847;337;168;2205;201;154;120;98;401;-2458;7733
48;260;86284;-182;-42;2268;107;93;27;110;381;-2481;8609
48;261;86621;-86;-32;2040;-119;-53;-15;106;386;-2479;36949
48;262;86954;3;-35;2258;57;-164;-24;115;369;-2483;46731
48;263;87271;-66;-32;2089;-39;-3;2;108;372;-2475;9561
48;264;87606;70;-36;2076;-53;-79;-17;98;378;-2478;3234
48;265;87832;-115;-27;2112;44;-64;-13;106;363;-2469;56754
48;266;88148;13;-31;2113;-33;-43;-13;107;366;-2474;26174
48;267;88468;32;-28;2084;-26;-54;-11;110;374;-2484;50556
48;268;88714;-7;-28;2108;8;-55;-16;99;369;-2490;38238
48;269;89247;-42;-87;2116;-1;-43;-10;98;363;-2482;81
48;270;89582;-1;-88;2114;3;-51;-12;96;365;-2490;16740
48;271;89813;-14;-83;2116;-1;-49;-10;99;363;-2474;53076
48;272;90129;0;-88;2117;14;-38;-7;99;367;-2499;7008
48;273;90565;-9;-75;2113;10;-41;-8;103;369;-2489;17847
48;274;90899;-9;-87;2112;8;-35;-9;99;368;-2478;1857
48;275;91215;-13;-93;2116;14;-33;-11;89;364;-2472;48144
48;276;91445;-19;-102;2107;15;-36;-7;95;363;-2477;64599
48;277;91760;-26;-98;2116;11;-30;-11;97;367;-2490;12765
48;278;92220;-21;-101;2112;10;-38;-9;95;371;-2486;42526
48;279;92535;-10;-82;2114;14;-33;-8;100;374;-2476;42791
48;280;92850;-2;-72;2119;9;-36;-10;89;364;-2470;49977
48;281;93202;1;-64;2120;6;-37;-12;89;372;-2475;53476
48;282;93520;-28;-101;2109;8;-32;-6;112;376;-2486;48417
48;283;93834;11;-58;2121;14;-41;-12;94;367;-2478;19985
48;284;94186;-6;-77;2115;16;-36;-9;85;366;-2474;42165
48;285;94509;-7;-79;2113;10;-34;-4;92;371;-2470;52189
48;286;95050;-18;-93;2113;14;-39;-12;102;365;-2470;63749
48;287;95282;-17;-89;2110;13;-35;-11;90;367;-2484;36662
48;288;95597;-15;-88;2115;11;-35;-9;92;356;-2470;18790
48;289;95822;-13;-88;2113;13;-32;-8;98;354;-2472;54162
48;290;96139;-14;-90;2115;12;-36;-10;104;364;-2472;56867
48;291;96474;-15;-91;2116;12;-39;-10;102;377;-2476;4727
48;292;96699;-2;-72;2116;8;-39;-10;101;368;-2484;12797
48;293;97126;-18;-85;2112;6;-29;-9;97;367;-2470;12735
48;294;97483;-12;-84;2114;15;-40;-7;101;378;-2482;63121
48;295;97797;-14;-94;2114;21;-35;-9;93;361;-2479;8595
48;296;98113;-18;-84;2116;14;-31;-5;96;364;-2482;16082
48;297;98444;-11;-84;2116;11;-41;-9;96;365;-2481;7531
48;298;98675;-16;-89;2116;6;-34;-8;105;367;-2473;23037
48;299;99095;-6;-78;2113;16;-40;-11;103;369;-2481;60320
48;300;99321;-11;-90;2112;16;-35;-8;102;369;-2476;40615
48;301;99657;-19;-90;2114;13;-33;-8;92;370;-2474;17693
48;302;99976;10;-58;2120;20;-41;-11;96;371;-2482;2617
48;303;100202;-1;-66;2114;19;-39;-10;103;356;-2485;4983
48;304;100521;-22;-94;2114;5;-36;-10;105;348;-2481;14882
48;305;101082;-15;-89;2116;9;-38;-10;104;377;-2481;35118
48;306;101401;-11;-88;2112;13;-37;-9;104;361;-2484;51796
48;307;101715;-13;-86;2116;13;-35;-9;106;369;-2492;10994
48;308;102067;-13;-80;2115;11;-38;-10;94;381;-2480;16381
48;309;102387;-12;-87;2114;11;-35;-8;95;372;-2491;53751
48;310;102716;-13;-84;2116;12;-35;-8;101;369;-2490;44781
48;311;103058;-12;-87;2115;12;-36;-11;107;370;-2476;60117
48;312;103373;-12;-86;2114;4;-35;-8;105;364;-2504;63706
48;313;103707;-7;-87;2111;14;-36;-9;101;379;-2496;53783
48;314;104043;-19;-87;2107;12;-35;-8;100;370;-2474;46858
48;315;104359;-22;-89;2115;10;-38;-9;97;380;-2481;61283
48;316;104584;-26;-96;2112;8;-36;-10;103;366;-2494;21179
48;317;105010;-24;-96;2113;15;-34;-7;101;363;-2481;62120
48;318;105241;-18;-90;2111;13;-34;-10;99;358;-2490;32062
48;319;105471;-4;-76;2116;9;-36;-9;94;359;-2481;32080
48;320;105891;8;-64;2118;16;-41;-10;98;372;-2496;49168
48;321;106347;-7;-81;2112;9;-34;-10;87;375;-2485;20731
48;322;106666;-24;-97;2110;13;-38;-9;96;365;-2485;51905
48;323;106981;-1;-71;2118;8;-30;-6;102;371;-2494;39964
48;324;107207;-15;-85;2114;8;-33;-9;98;361;-2482;60026
48;325;107442;-24;-99;2112;7;-36;-13;101;365;-2490;17977
48;326;107862;-21;-101;2119;5;-32;-11;95;366;-2494;58356
48;327;108088;-27;-101;2115;12;-36;-9;105;362;-2480;64340
48;328;108424;-20;-96;2110;7;-33;-10;102;365;-2493;50281
48;329;108965;-9;-86;2113;13;-37;-11;91;365;-2484;44778
48;330;109284;-14;-89;2114;11;-34;-10;104;371;-2491;30242
48;331;109623;-17;-82;2113;10;-35;-7;96;372;-2498;11526
48;332;109954;-6;-80;2116;11;-40;-8;90;374;-2475;18791
48;333;110273;-4;-82;2119;13;-36;-8;108;366;-2481;31396
48;334;110625;-18;-85;2113;8;-33;-11;98;365;-2486;38819
48;335;110941;-17;-90;2114;10;-39;-8;112;366;-2471;46573
48;336;111256;-19;-99;2111;11;-39;-9;96;364;-2475;2664
48;337;111586;-15;-86;2118;16;-38;-9;91;363;-2484;60740
48;338;111922;-20;-88;2114;11;-33;-6;92;376;-2493;57603
48;339;112238;-8;-76;2116;14;-42;-9;98;372;-2484;8015
48;340;112468;-41;-118;2107;8;-33;-8;98;374;-2483;40780
48;341;112913;-22;-97;2111;9;-33;-7;100;383;-2489;29175
48;342;113244;-6;-77;2117;17;-42;-11;91;369;-2482;42295
48;343;113563;-7;-82;2116;6;-34;-9;90;363;-2482;37908
48;344;114243;-20;-87;2115;8;-33;-10;97;361;-2489;61037
48;345;114559;-7;-65;2117;9;-37;-9;91;362;-2480;30987
48;346;114874;-11;-89;2114;11;-38;-10;101;371;-2476;15784
48;347;115100;-6;-80;2120;14;-43;-8;104;358;-2485;41578
48;348;115334;-7;-83;2119;7;-41;-10;101;368;-2475;64044
48;349;115761;-19;-88;2112;3;-34;-7;103;363;-2476;31607
48;350;115987;-9;-74;2117;16;-27;-7;89;361;-2473;45694
48;351;116325;-6;-74;2117;14;-37;-9;100;356;-2466;43926
48;352;116866;-13;-87;2115;9;-35;-9;107;364;-2468;19559
48;353;117181;-27;-95;2113;12;-32;-8;99;365;-2482;53131
48;354;117523;-11;-76;2115;11;-36;-9;94;368;-2478;20084
48;355;117854;-10;-81;2114;12;-37;-8;105;363;-2469;1496
48;356;118173;-11;-85;2116;9;-36;-10;98;359;-2463;60867
48;357;118526;-13;-84;2112;13;-35;-7;95;367;-2486;44537
48;358;118846;-18;-94;2114;9;-38;-10;99;362;-2466;48501
48;359;119161;-6;-81;2115;12;-38;-10;94;369;-2476;24228
48;360;119492;-18;-85;2117;11;-34;-8;96;362;-2467;18022
48;361;119830;-11;-80;2114;12;-35;-8;92;367;-2479;27087
48;362;120146;44;-444;2018;-9;-138;-8;98;368;-2487;42513
48;363;120372;20;161;2224;-50;-78;454;97;345;-2471;4329
48;364;120821;139;-822;1965;-238;43;307;155;92;-2449;42816
48;365;121152;-36;-614;2018;497;-166;286;118;126;-2474;65429
48;366;121467;-124;-42;2091;416;-161;202;119;280;-2488;62688
48;367;121687;-48;-55;2114;-50;8;-5;136;278;-2477;14746
48;368;122040;119;-167;2096;2;-7;-4;118;298;-2485;14422
48;369;122356;-33;-114;2108;84;16;-3;125;285;-2477;1878
48;370;122671;-1;-30;2107;40;16;3;123;284;-2482;27445
48;371;122920;38;-100;2111;43;4;-5;134;285;-2490;38746
48;372;123235;-13;-32;2096;48;11;-1;138;304;-2480;29733
48;373;123780;1;-98;2115;51;10;-6;122;296;-2480;45154
48;374;124013;33;-120;2114;28;-17;-7;126;292;-2474;3228
48;375;124328;7;-94;2113;34;-12;-8;127;292;-2471;4198
48;376;124764;-1;-94;2118;-5;-56;-10;126;285;-2479;31362
48;377;125109;12;-108;2109;8;-36;-11;118;292;-2473;20942
48;378;125424;4;-102;2112;16;-24;-8;113;288;-2489;33910
48;379;125755;-17;-90;2114;20;-25;-6;123;292;-2475;14309
48;380;126074;-14;-86;2115;10;-36;-10;125;288;-2480;12885
48;381;126307;-11;-89;2115;15;-28;-6;126;291;-2479;2544
48;382;126638;-14;-87;2116;8;-39;-10;117;289;-2478;54035
48;383;126953;-6;-102;2114;4;-44;-11;129;295;-2480;538
48;384;127412;-11;-91;2116;13;-35;-10;137;294;-2482;1398
48;385;127727;-9;-89;2119;8;-38;-8;133;289;-2473;36479
48;386;128047;-4;-97;2114;9;-39;-8;125;297;-2475;43620
48;387;128273;-9;-96;2115;9;-37;-8;127;288;-2465;25126
