flag; num; time_ms; bme_temp; bme_press; photorez; ds_temp; status; find; crc
1;2;1018;3123;98801;0;0;0;0;58276
1;3;1354;3132;98805;0;306;0;0;33223
1;4;1669;3137;98806;0;306;0;0;31813
1;5;2000;3141;98808;0;306;0;0;27078
1;6;2348;3144;98808;0;306;0;0;61435
1;7;2663;3146;98808;0;306;0;0;40285
1;8;2889;3147;98809;0;306;0;0;56108
1;9;3331;3149;98809;0;306;0;0;37939
1;10;3653;3149;98809;0;306;0;0;5174
1;11;3879;3150;98809;0;307;0;0;25147
1;12;4323;3150;98808;0;307;0;0;4601
1;13;4654;3151;98808;0;307;0;0;38554
1;14;4969;3151;98808;0;307;0;0;17940
1;15;5288;3151;98808;0;307;0;0;26746
1;16;5537;3152;98808;0;307;0;0;6710
1;17;5852;3152;98808;0;307;0;0;41497
1;18;6280;3152;98808;0;307;0;0;9386
1;19;6529;3152;98807;0;307;0;0;20048
1;20;6844;3153;98806;0;307;0;0;63313
1;21;7283;3153;98806;0;307;0;0;37959
1;22;7621;3154;98806;0;307;0;0;12673
1;23;7937;3154;98807;0;307;0;0;48186
1;24;8268;3154;98807;0;307;0;0;42593
1;25;8582;3154;98807;0;307;0;0;65154
1;26;8816;3154;98808;0;307;0;0;10175
1;27;9042;3154;98808;0;308;0;0;11158
1;28;9367;3155;98808;0;308;0;0;59155
1;29;9682;3155;98808;0;308;0;0;47686
1;30;9931;3155;98808;0;308;1;0;40648
1;31;10247;3156;98808;0;308;1;0;6005
1;32;10562;3156;98808;0;308;1;0;28409
1;33;10788;3156;98808;0;308;1;0;32481
1;34;11023;3156;98808;0;308;1;0;12017
1;35;11343;3156;98808;0;308;1;0;57461
1;36;11673;3157;98808;0;308;1;0;50028
1;37;12015;3157;98807;0;308;1;0;17990
1;38;12331;3157;98807;0;308;1;0;3574
1;39;12556;3157;98807;0;308;1;0;13665
1;40;12871;3158;98808;0;308;1;0;64937
1;41;13210;3158;98808;0;308;1;0;51685
1;42;13439;3158;98808;0;308;1;0;13342
1;43;13755;3158;98807;0;308;1;0;658
1;44;14201;3158;98807;0;308;1;0;53548
1;45;14426;3158;98807;0;308;1;0;31501
1;46;14745;3159;98807;0;308;1;0;23904
1;47;15185;3159;98808;0;308;1;0;18233
1;48;15418;3159;98808;0;308;1;0;18410
1;49;15733;3159;98808;0;308;1;0;48235
1;50;16169;3160;98808;0;308;1;0;60877
1;51;16403;3160;98808;0;308;1;0;10025
1;52;16717;3160;98807;0;308;1;0;48504
1;53;16947;3160;98807;0;308;1;0;13425
1;54;17263;3161;98808;0;308;1;0;33432
1;55;17496;3161;98808;0;308;1;0;25781
1;56;17834;3161;98808;0;308;1;0;60795
1;57;18150;3161;98808;0;308;1;0;26549
1;58;18465;3161;98808;0;308;1;0;15913
1;59;18716;3162;98808;0;308;1;0;29134
1;60;19136;3162;98809;0;308;1;0;10560
1;61;19454;3162;98810;0;308;1;0;57566
1;62;19704;3162;98809;0;308;1;0;57591
1;63;20124;3162;98808;0;308;1;0;41286
1;64;20458;3163;98809;0;308;1;0;38833
1;65;20796;3163;98809;0;308;1;0;20443
1;66;21112;3163;98809;0;308;1;0;60954
1;67;21337;3164;98809;0;308;1;0;32457
1;68;21653;3164;98808;0;308;1;0;47252
1;69;21890;3164;98808;0;308;1;0;41472
1;70;22225;3164;98809;0;308;1;0;46887
1;71;22539;3164;98809;0;308;1;0;35039
1;72;22855;3164;98809;0;308;1;0;13894
1;73;23104;3165;98808;0;308;1;0;61328
1;74;23422;3165;98807;0;308;1;0;31192
1;75;23737;3165;98807;0;308;1;0;13818
1;76;24094;3165;98806;0;308;1;0;10593
1;77;24408;3165;98806;0;308;1;0;17682
1;78;24727;3165;98807;0;308;1;0;36589
1;79;25059;3166;98807;0;308;1;0;12028
1;80;25292;3166;98807;0;308;1;0;38257
1;81;25607;3166;98807;0;308;1;0;46575
1;82;25833;3166;98807;0;20788;1;0;58246
1;83;26156;3166;98808;0;20788;1;0;11685
1;84;26391;3166;98808;0;20788;1;0;11179
1;85;26617;3166;98807;0;309;1;0;61631
1;86;27037;3167;98806;0;309;1;0;51493
1;87;27378;3167;98807;0;309;1;0;38534
1;88;27604;3167;98806;0;308;1;0;47317
1;89;28025;3167;98805;0;308;1;0;50939
1;90;28355;3168;98805;0;309;1;0;30902
1;91;28589;3168;98806;0;309;1;0;55085
1;92;29010;3168;98806;0;309;1;0;16567
1;93;29239;3169;98806;0;309;1;0;9450
1;94;29577;3169;98806;0;309;1;0;51609
1;95;30002;3169;98807;0;309;1;0;27465
1;96;30231;3169;98806;0;309;1;0;52963
1;97;30545;3169;98806;0;309;1;0;41616
