flag; num; time_ms; accl_x; accl_y; accl_z; gyro_x; gyro_y; gyro_z; mag_x; mag_y; mag_z; crc
48;91;30756;-38;-81;2117;8;-34;-8;-90;484;-2479;58395
48;92;31087;-33;-81;2115;11;-38;-9;-102;480;-2468;27438
48;93;31406;-31;-74;2115;11;-33;-6;-95;485;-2478;47985
48;94;31757;-35;-77;2118;12;-34;-7;-96;482;-2465;15650
48;95;32076;-32;-77;2116;7;-33;-7;-95;491;-2466;37850
48;96;32397;-36;-81;2112;11;-34;-7;-100;488;-2453;8809
48;97;32727;-30;-69;2120;10;-35;-8;-98;485;-2465;7541
48;98;33063;-36;-79;2112;10;-35;-7;-91;487;-2463;28059
48;99;33379;-37;-77;2115;10;-35;-8;-93;489;-2465;13653
48;100;33605;-26;-71;2117;10;-35;-7;-82;478;-2460;29343
48;101;34049;-36;-82;2114;10;-32;-5;-89;484;-2462;55918
48;102;34383;-31;-73;2117;12;-34;-6;-93;494;-2470;15512
48;103;34698;-31;-80;2116;11;-36;-5;-92;476;-2475;57385
48;104;35038;-21;-66;2114;14;-36;-6;-94;483;-2466;65449
48;105;35263;-36;-77;2116;11;-35;-8;-99;499;-2474;40017
48;106;35579;-31;-75;2115;8;-34;-10;-96;482;-2475;60638
48;107;35895;-34;-77;2117;8;-36;-8;-86;473;-2473;52941
48;108;36141;-30;-79;2116;11;-35;-6;-94;481;-2462;8435
48;109;36456;-34;-81;2114;11;-35;-7;-98;493;-2464;23801
48;110;36997;-27;-71;2117;12;-33;-7;-89;484;-2463;7434
48;111;37231;-27;-71;2119;12;-34;-5;-86;479;-2471;39206
48;112;37550;-35;-77;2116;10;-35;-9;-94;480;-2463;24662
48;113;37990;-35;-80;2114;10;-32;-6;-92;485;-2451;24168
48;114;38326;-37;-78;2114;8;-35;-8;-87;480;-2458;49807
48;115;38641;-31;-77;2114;9;-37;-8;-99;486;-2457;48291
48;116;38972;-34;-77;2115;12;-32;-6;-94;486;-2458;41474
48;117;39287;-35;-78;2115;10;-35;-7;-93;483;-2474;53163
48;118;39520;-32;-79;2118;10;-35;-8;-94;486;-2462;48077
48;119;39857;-32;-81;2113;9;-35;-7;-94;491;-2448;31360
48;120;40176;-28;-76;2118;13;-37;-7;-87;481;-2466;19546
48;121;40632;-37;-86;2116;10;-37;-7;-83;488;-2465;34733
48;122;40948;-24;-64;2118;13;-33;-7;-92;488;-2461;57538
48;123;41263;-33;-75;2117;9;-37;-8;-101;486;-2468;31791
48;124;41493;-32;-75;2116;10;-34;-8;-98;481;-2455;38845
48;125;41829;-32;-77;2116;8;-34;-6;-91;488;-2456;4710
48;126;42144;-39;-84;2114;8;-32;-8;-92;488;-2455;56804
48;127;42370;-33;-86;2114;11;-36;-6;-99;480;-2460;6782
48;128;42920;-32;-76;2114;12;-34;-7;-98;489;-2452;52827
48;129;43250;-35;-75;2116;8;-34;-8;-96;481;-2467;53620
48;130;43569;-29;-76;2116;8;-36;-8;-95;484;-2465;62873
48;131;43905;-35;-76;2115;13;-33;-5;-100;486;-2469;52167
48;132;44131;-30;-80;2115;11;-32;-6;-84;478;-2468;46882
48;133;44446;-32;-73;2117;12;-33;-6;-104;481;-2461;56722
48;134;44904;-34;-77;2116;11;-35;-8;-88;491;-2460;28992
48;135;45222;-40;-82;2115;8;-30;-3;-99;485;-2474;12885
48;136;45541;-32;-82;2111;10;-34;-7;-88;483;-2477;52772
48;137;45873;-31;-77;2112;10;-32;-6;-93;487;-2461;26204
48;138;46104;-30;-73;2114;10;-33;-7;-100;478;-2463;31041
48;139;46422;-34;-78;2116;9;-35;-8;-94;482;-2478;18737
48;140;46858;-33;-76;2116;9;-35;-9;-95;480;-2478;11467
48;141;47195;-35;-76;2118;12;-35;-4;-95;490;-2466;11187
48;142;47525;-29;-71;2117;9;-35;-8;-92;477;-2449;30432
48;143;47845;-43;-89;2117;11;-33;-7;-93;490;-2456;48339
48;144;48180;-28;-75;2115;9;-34;-6;-90;481;-2465;19780
48;145;48406;-31;-70;2118;11;-38;-9;-93;489;-2464;53046
48;146;48726;-29;-75;2116;10;-32;-5;-92;488;-2455;32060
48;147;49041;-33;-76;2114;11;-37;-9;-95;487;-2475;55118
48;148;49291;-31;-71;2111;11;-34;-7;-88;481;-2459;53403
48;149;49820;-27;-75;2118;6;-37;-9;-91;487;-2460;25284
48;150;50150;-36;-86;2114;10;-28;-4;-94;479;-2466;30866
48;151;50384;-39;-86;2112;7;-31;-7;-91;480;-2464;37444
48;152;50700;-33;-75;2116;12;-29;-5;-89;489;-2466;39221
48;153;51135;-30;-83;2111;7;-36;-6;-93;477;-2459;59863
48;154;51471;-48;-97;2113;13;-27;-6;-97;480;-2455;28041
48;155;51787;-38;-69;2119;13;-35;-5;-90;486;-2466;63185
48;156;52012;-45;-80;2127;25;-47;-10;-87;478;-2459;9685
48;157;52331;-4;-28;2093;0;-35;-6;-106;473;-2467;43736
48;158;52788;-46;-86;2109;20;-34;-6;-100;498;-2464;42978
48;159;53106;-2;-34;2094;16;-39;-7;-94;485;-2474;43478
48;160;53425;-17;-63;2120;23;-51;-9;-97;485;-2471;61006
48;161;53777;-48;-99;2111;7;-26;-3;-97;491;-2468;46044
48;162;54091;-34;-69;2119;19;-36;-7;-95;492;-2461;55794
48;163;54406;-34;-72;2118;9;-38;-8;-92;497;-2459;23120
48;164;54760;-26;-69;2116;14;-36;-6;-100;497;-2472;55967
48;165;55075;-42;-85;2116;12;-34;-8;-92;501;-2454;10609
48;166;55623;-39;-73;2116;9;-32;-6;-99;487;-2455;6591
48;167;55854;-37;-76;2115;9;-34;-9;-89;490;-2439;62835
48;168;56169;-40;-80;2116;12;-39;-8;-99;492;-2476;3156
48;169;56395;-36;-70;2117;11;-37;-9;-86;495;-2461;46832
48;170;56715;-26;-66;2120;9;-34;-3;-93;485;-2450;48462
48;171;57050;-41;-86;2114;9;-36;-11;-82;489;-2458;57434
48;172;57276;-35;-82;2114;13;-33;-5;-94;491;-2462;64024
48;173;57701;-37;-81;2116;6;-36;-9;-104;491;-2451;6343
48;174;58051;-32;-77;2115;11;-33;-5;-94;475;-2469;10355
48;175;58369;-40;-79;2118;12;-35;-7;-86;470;-2446;38470
48;176;58689;-28;-70;2115;10;-37;-10;-98;482;-2459;30463
48;177;59020;-33;-76;2114;8;-32;-6;-96;479;-2451;64251
48;178;59250;-32;-73;2115;8;-33;-7;-95;484;-2460;34649
48;179;59671;-32;-74;2119;9;-35;-8;-93;486;-2451;50473
48;180;59897;-33;-73;2116;8;-37;-10;-89;487;-2442;1354
48;181;60232;-32;-76;2118;11;-35;-5;-90;488;-2446;60665
48;182;60548;-32;-76;2117;11;-34;-7;-85;491;-2458;33715
48;183;60778;-30;-77;2116;10;-35;-8;-98;487;-2457;16428
48;184;61092;-37;-73;2120;11;-32;-5;-93;485;-2462;17194
48;185;61663;-36;-78;2113;8;-34;-9;-101;489;-2452;34051
48;186;61978;-31;-75;2117;8;-35;-10;-103;478;-2454;2880
48;187;62292;-34;-78;2117;8;-33;-7;-106;489;-2469;63891
48;188;62644;-34;-74;2119;12;-35;-7;-99;485;-2449;37111
48;189;62959;-36;-69;2116;9;-33;-6;-100;486;-2455;56002
48;190;63289;-39;-84;2115;9;-35;-6;-96;487;-2465;36373
48;191;63627;-19;-65;2116;7;-33;-5;-103;489;-2456;21777
48;192;63943;-35;-81;2115;7;-27;-6;-103;501;-2440;11700
48;193;64272;-52;-85;2113;13;-40;-8;-99;486;-2452;59437
48;194;64492;-36;-79;2114;17;-39;-6;-101;489;-2459;57100
48;195;64827;-23;-62;2119;5;-25;-5;-99;492;-2460;40061
48;196;65157;-75;-123;2107;4;-26;-8;-94;496;-2471;56227
48;197;65577;-19;-55;2124;14;-37;-8;-91;483;-2467;5320
48;198;65812;-26;-64;2119;8;-34;-8;-90;488;-2481;35134
48;199;66041;-48;-92;2110;1;-32;-7;-100;487;-2477;29405
48;200;66462;-22;-57;2119;16;-36;-5;-97;493;-2469;20618
48;201;66917;-33;-75;2117;7;-30;-6;-106;482;-2467;26934
48;202;67231;-29;-69;2119;8;-34;-7;-98;486;-2466;16824
48;203;67551;-31;-76;2117;10;-34;-7;-94;486;-2468;19819
48;204;67778;-36;-81;2114;9;-38;-11;-106;487;-2469;1254
48;205;68008;-41;-88;2114;14;-36;-5;-98;489;-2462;45189
48;206;68432;-33;-76;2120;12;-32;-5;-100;498;-2466;26718
48;207;68659;-36;-75;2118;10;-35;-7;-89;491;-2453;18622
48;208;68995;-30;-73;2120;10;-35;-7;-96;489;-2460;65164
48;209;69540;-32;-79;2117;8;-33;-6;-92;493;-2455;65160
48;210;69855;-44;-84;2115;8;-33;-7;-98;493;-2460;62706
48;211;70189;-24;-60;2113;11;-36;-8;-93;488;-2465;51037
48;212;70525;-37;-84;2119;6;-33;-6;-99;486;-2450;14467
48;213;70840;-32;-71;2112;8;-28;-6;-93;477;-2443;10824
48;214;71190;-26;-65;2118;9;-33;-9;-87;493;-2454;19322
48;215;71510;-31;-72;2116;7;-35;-8;-92;485;-2453;64818
48;216;71826;-30;-73;2118;9;-34;-7;-109;486;-2458;48407
48;217;72155;-38;-74;2115;10;-34;-7;-108;477;-2462;21120
48;218;72496;-27;-73;2115;10;-36;-6;-91;484;-2462;20498
48;219;72812;-29;-72;2119;9;-34;-9;-94;480;-2464;37527
48;220;73037;-30;-71;2118;11;-34;-7;-92;491;-2462;35598
48;221;73750;-42;-78;2118;9;-35;-5;-107;491;-2451;36425
48;222;74072;-29;-74;2116;9;-37;-7;-94;485;-2457;53841
48;223;74392;-36;-73;2115;13;-31;-5;-101;490;-2463;38928
48;224;74618;-30;-78;2115;10;-32;-7;-90;490;-2463;10699
48;225;74849;-31;-77;2118;9;-35;-9;-94;488;-2460;50757
48;226;75164;-35;-76;2116;10;-34;-10;-96;483;-2459;44016
48;227;75496;-30;-72;2119;10;-35;-7;-97;488;-2469;63313
48;228;75936;-33;-76;2116;10;-31;-4;-97;498;-2473;13494
48;229;76478;-43;-81;2120;7;-33;-8;-84;490;-2460;19337
48;230;76796;-33;-78;2115;10;-33;-5;-98;490;-2462;26395
48;231;77029;-32;-73;2117;10;-35;-6;-96;492;-2460;18919
48;232;77465;-34;-78;2115;10;-32;-7;-91;488;-2454;46681
48;233;77784;-34;-74;2117;10;-35;-6;-86;485;-2443;25990
48;234;78135;-37;-79;2119;8;-33;-9;-79;484;-2442;424
48;235;78450;-31;-70;2117;12;-34;-5;-94;487;-2445;36158
48;236;78766;-27;-73;2116;8;-36;-8;-99;481;-2461;37201
48;237;79116;-28;-80;2118;11;-35;-8;-94;479;-2451;12841
48;238;79436;-34;-75;2120;10;-34;-8;-99;492;-2457;7792
48;239;79752;-32;-74;2117;9;-35;-8;-99;477;-2471;36821
48;240;79981;-34;-73;2116;9;-36;-8;-88;496;-2465;27123
48;241;80422;-33;-74;2119;7;-33;-9;-87;486;-2454;63103
48;242;80753;-36;-74;2118;8;-35;-9;-90;488;-2466;7115
48;243;81067;-32;-76;2118;10;-35;-6;-93;493;-2473;8449
48;244;81407;-33;-74;2116;13;-31;-5;-94;475;-2458;29595
48;245;81738;-35;-77;2116;9;-34;-6;-90;496;-2456;15829
48;246;82057;-30;-79;2119;8;-34;-7;-99;479;-2447;21940
48;247;82395;-33;-70;2114;11;-32;-7;-97;483;-2465;53690
48;248;82621;-33;-73;2116;9;-35;-9;-85;481;-2450;11289
48;249;82940;-37;-73;2118;11;-34;-7;-100;486;-2451;47756
48;250;83376;-36;-78;2115;12;-30;-4;-94;494;-2464;6912
48;251;83607;-32;-82;2117;11;-31;-6;-98;490;-2472;56707
48;252;83922;-34;-75;2119;10;-35;-7;-85;497;-2459;54029
48;253;84357;-25;-73;2117;8;-34;-8;-93;492;-2457;34585
48;254;84697;-38;-80;2116;9;-35;-8;-87;483;-2447;36221
48;255;85012;-33;-77;2119;10;-35;-6;-96;488;-2464;5123
48;256;85343;-30;-71;2117;9;-35;-9;-102;489;-2466;48305
48;257;85678;-36;-77;2115;8;-32;-8;-89;490;-2457;9820
48;258;86223;-34;-77;2118;10;-36;-7;-105;481;-2465;61519
48;259;86541;-37;-75;2111;8;-28;-4;-93;486;-2465;14810
48;260;86773;-43;-88;2116;-4;-32;-10;-98;492;-2450;16046
48;261;86998;-49;-89;2110;3;-35;-8;-106;483;-2460;61014
48;262;87318;-38;-89;2110;7;-37;-8;-96;495;-2453;30089
48;263;87633;-31;-81;2118;12;-36;-10;-97;495;-2456;46998
48;264;87881;-25;-66;2117;9;-36;-9;-96;491;-2455;61665
48;265;88196;-46;-92;2114;7;-31;-7;-104;489;-2449;12688
48;266;88512;-46;-88;2117;7;-34;-8;-99;498;-2444;3040
48;267;88738;-39;-77;2117;8;-35;-9;-87;483;-2443;4513
48;268;89186;-37;-78;2115;10;-34;-7;-93;486;-2456;4685
48;269;89622;-42;-91;2117;7;-29;-6;-100;482;-2453;1929
48;270;89940;-37;-75;2119;9;-35;-7;-98;485;-2465;65041
48;271;90280;-42;-84;2115;6;-33;-6;-87;485;-2459;21292
48;272;90506;-42;-87;2118;5;-35;-9;-102;480;-2457;17068
48;273;90822;-37;-77;2119;8;-38;-10;-93;488;-2459;1469
48;274;91278;-38;-79;2115;8;-35;-8;-90;483;-2455;56402
48;275;91593;-25;-71;2116;10;-37;-7;-88;483;-2453;47561
48;276;91908;-34;-74;2115;10;-33;-6;-87;490;-2471;50170
48;277;92263;-35;-81;2117;9;-37;-7;-97;485;-2460;53179
48;278;92582;-34;-80;2118;8;-34;-7;-101;493;-2456;37268
48;279;92897;-31;-76;2116;10;-32;-6;-99;480;-2447;11049
48;280;93228;-36;-74;2116;9;-33;-7;-90;487;-2457;46396
48;281;93460;-36;-79;2117;11;-32;-5;-96;488;-2470;38367
48;282;93774;-32;-74;2117;8;-35;-6;-95;478;-2455;22627
48;283;94105;-34;-77;2117;8;-35;-7;-92;474;-2463;28487
48;284;94550;-31;-74;2118;10;-36;-8;-105;481;-2456;45943
48;285;94880;-38;-86;2115;8;-32;-7;-91;480;-2459;17350
48;286;95202;-35;-77;2119;10;-35;-8;-101;484;-2456;8479
48;287;95539;-33;-75;2119;9;-33;-5;-94;483;-2448;59962
48;288;95765;-34;-73;2119;8;-35;-8;-92;477;-2439;25472
48;289;96185;-33;-75;2118;10;-33;-6;-94;483;-2449;40663
48;290;96516;-30;-72;2117;11;-33;-5;-94;487;-2454;7741
48;291;96747;-28;-70;2120;10;-36;-6;-93;479;-2453;25638
48;292;97170;-35;-77;2116;11;-33;-6;-89;484;-2460;21738
48;293;97501;-32;-73;2116;10;-33;-7;-99;476;-2453;23848
48;294;97840;-35;-79;2117;8;-34;-5;-100;475;-2459;45616
48;295;98159;-31;-76;2113;8;-34;-7;-98;494;-2478;44192
48;296;98385;-30;-76;2115;9;-35;-8;-94;474;-2460;29358
48;297;98704;-34;-75;2116;11;-32;-5;-93;478;-2453;14550
48;298;99040;-38;-79;2118;9;-32;-6;-102;475;-2472;16698
48;299;99266;-34;-78;2117;8;-33;-7;-99;484;-2469;53924
48;300;99581;-31;-70;2117;12;-34;-6;-92;486;-2456;41335
48;301;100146;-38;-85;2116;8;-35;-7;-99;487;-2467;16812
48;302;100461;-35;-80;2118;10;-35;-8;-97;482;-2473;48363
48;303;100776;-34;-72;2119;11;-36;-7;-89;486;-2455;29848
48;304;101127;-36;-75;2119;10;-35;-6;-94;480;-2459;28932
48;305;101446;-33;-76;2117;12;-33;-4;-88;483;-2447;11911
48;306;101776;-34;-76;2115;11;-34;-6;-92;482;-2454;45633
48;307;102112;-30;-71;2116;8;-37;-9;-92;483;-2452;60364
48;308;102428;-32;-72;2120;12;-32;-3;-96;476;-2470;26437
48;309;102658;-27;-75;2117;9;-35;-7;-99;478;-2471;45942
48;310;102977;-35;-74;2117;13;-31;-3;-92;486;-2461;38206
48;311;103209;-34;-73;2116;10;-34;-7;-99;486;-2477;56159
48;312;103645;-31;-76;2121;10;-33;-7;-89;484;-2463;11174
48;313;104065;-35;-79;2117;8;-35;-7;-95;471;-2471;24782
48;314;104421;-40;-86;2117;10;-32;-6;-88;478;-2469;6167
48;315;104737;-32;-71;2118;12;-34;-7;-97;481;-2465;49179
48;316;105056;-21;-65;2120;7;-33;-4;-96;482;-2450;15418
48;317;105409;-27;-67;2118;13;-35;-8;-99;487;-2448;914
48;318;105725;-35;-77;2117;6;-33;-8;-100;487;-2455;60218
48;319;106040;-37;-79;2114;9;-36;-8;-89;476;-2479;737
48;320;106270;-37;-76;2118;11;-35;-6;-99;487;-2469;31242
48;321;106605;-30;-71;2118;6;-31;-7;-102;479;-2469;30127
48;322;107041;-31;-72;2116;7;-36;-7;-96;492;-2465;4577
48;323;107359;-36;-78;2115;11;-33;-5;-96;489;-2451;62307
48;324;107591;-34;-79;2116;9;-34;-8;-92;479;-2452;27453
48;325;108031;-30;-72;2116;6;-33;-10;-87;493;-2453;61886
48;326;108346;-36;-77;2118;4;-33;-10;-95;481;-2450;62702
48;327;108681;-35;-79;2114;9;-36;-8;-98;487;-2467;13559
48;328;109013;-31;-70;2117;8;-34;-6;-98;482;-2440;50662
48;329;109328;-38;-82;2115;8;-34;-7;-101;476;-2464;15841
48;330;109658;-30;-74;2118;12;-35;-7;-94;484;-2470;59176
48;331;109994;-38;-82;2117;7;-33;-7;-97;488;-2458;23074
48;332;110214;-35;-78;2116;8;-32;-6;-101;483;-2447;47440
48;333;110649;-34;-75;2116;9;-33;-6;-100;480;-2454;11724
48;334;110989;-26;-66;2117;10;-37;-7;-103;487;-2453;24100
48;335;111304;-37;-82;2113;8;-30;-4;-87;485;-2461;48421
48;336;111530;-30;-74;2119;9;-32;-5;-84;480;-2455;21513
48;337;111971;-29;-73;2118;10;-34;-7;-92;485;-2476;7204
48;338;112406;-32;-78;2116;12;-35;-7;-95;486;-2451;13731
48;339;112831;-30;-72;2118;6;-35;-9;-88;492;-2459;23243
48;340;113062;-30;-73;2118;8;-36;-8;-97;489;-2465;60116
48;341;113293;-37;-79;2115;7;-34;-7;-92;474;-2459;19060
48;342;113609;-34;-82;2117;9;-33;-5;-105;485;-2468;45934
48;343;113925;-54;-88;2111;0;-18;-4;-105;486;-2450;33995
48;344;114173;4;-27;2099;22;-34;-6;-91;490;-2458;11578
48;345;114489;-73;-119;2112;11;-30;-9;-94;480;-2474;60270
48;346;114805;-30;-66;2120;18;-41;-5;-100;493;-2483;14280
48;347;115030;-25;-60;2119;16;-37;-10;-96;488;-2468;13633
48;348;115366;-38;-79;2116;3;-36;-4;-96;489;-2462;13194
48;349;115911;-41;-89;2112;5;-35;-8;-95;481;-2473;46120
48;350;116229;-27;-75;2117;12;-34;-6;-90;481;-2459;32089
48;351;116460;-41;-74;2176;-24;-14;-1;-86;482;-2465;55386
48;352;116897;-42;-92;2118;32;-33;-8;-98;488;-2457;60893
48;353;117211;-37;-70;2124;32;-32;-5;-96;488;-2460;24525
48;354;117563;-106;-149;2110;-5;-34;-6;-97;490;-2460;2277
48;355;117879;-42;-102;2110;8;-48;-8;-94;481;-2469;59022
48;356;118198;-5;-59;2117;17;-37;-6;-99;484;-2467;55284
48;357;118551;-44;-78;2119;13;-33;-8;-93;495;-2469;32253
48;358;118867;-33;-66;2118;5;-42;-10;-97;491;-2459;27968
48;359;119186;-27;-85;2118;6;-35;-5;-98;483;-2456;40466
48;360;119412;-34;-85;2115;5;-36;-6;-86;498;-2465;8518
48;361;119853;-38;-73;2118;9;-35;-5;-93;483;-2465;20081
48;362;120183;-34;-81;2116;7;-37;-5;-99;484;-2480;38514
48;363;120498;-32;-79;2115;11;-33;-8;-97;484;-2455;23028
48;364;120837;-35;-74;2119;7;-35;-7;-88;492;-2461;53929
48;365;121171;-31;-76;2118;10;-32;-5;-98;487;-2469;38416
48;366;121486;-33;-79;2116;10;-31;-6;-93;489;-2474;21085
48;367;121822;-26;-63;2122;11;-30;-7;-90;478;-2477;27663
48;368;122051;-30;-73;2118;11;-32;-7;-88;478;-2459;8046
48;369;122371;-37;-75;2119;8;-34;-8;-98;490;-2463;40843
48;370;122806;66;186;2169;-115;21;-14;-88;496;-2475;47673
48;371;123037;-93;-129;2153;77;102;-309;-91;485;-2472;3297
48;372;123352;-23;-130;2115;83;46;-100;-119;483;-2459;20509
48;373;123792;-71;-17;2129;-5;-17;-281;-148;497;-2459;7904
48;374;124126;-17;-74;2116;17;-27;-99;-173;502;-2464;4822
48;375;124442;-35;-100;2174;50;-30;-5;-190;503;-2440;10592
48;376;124773;131;-293;2671;-717;-723;-155;-190;450;-2484;23856
48;377;125113;1720;111;618;-524;-2980;-3139;140;451;-2262;64404
48;378;125654;815;1932;693;214;-515;-1542;331;845;-2051;44788
48;379;125969;-217;1468;816;-69;-17;-46;-3;876;-2202;19671
48;380;126199;-595;1686;924;-1161;212;-1494;-189;798;-2272;60520
48;381;126431;-882;1826;1155;-237;-170;-720;-377;750;-2282;62205
48;382;126748;-945;1429;1174;-106;-21;-100;-429;733;-2307;30297
48;383;127063;-961;1345;1135;85;72;-109;-433;704;-2291;39655
