flag; num; time_ms; bme_temp; bme_press; photorez; ds_temp; status; find; crc
1;2;1086;3156;98881;0;307;0;0;44709
1;3;1406;3164;98883;0;307;0;0;2931
1;4;1721;3169;98885;0;307;0;0;41535
1;5;1947;3171;98886;0;308;0;0;23594
1;6;2188;3173;98885;0;308;0;0;52238
1;7;2504;3175;98885;0;308;0;0;2943
1;8;2835;3176;98885;0;308;0;0;94
1;9;3149;3177;98885;0;308;0;0;28900
1;10;3382;3178;98885;0;308;0;0;35156
1;11;3720;3178;98884;0;308;0;0;20504
1;12;4035;3179;98885;0;308;0;0;37179
1;13;4371;3179;98885;0;308;0;0;11037
1;14;4597;3180;98886;0;308;0;0;15789
1;15;4916;3180;98886;0;308;0;0;15157
1;16;5336;3181;98886;0;308;0;0;64547
1;17;5582;3181;98885;0;308;0;0;36527
1;18;5897;3181;98885;0;308;0;0;18020
1;19;6336;3181;98885;0;308;0;0;65183
1;20;6570;3182;98885;0;308;0;0;16851
1;21;6885;3182;98884;0;308;0;0;8818
1;22;7324;3182;98884;0;308;0;0;23868
1;23;7660;3182;98884;0;308;0;0;28928
1;24;7974;3182;98884;0;308;0;0;46480
1;25;8305;3183;98885;0;308;0;0;65034
1;26;8621;3183;98884;0;308;0;0;44786
1;27;8852;3183;98884;0;308;0;0;11601
1;28;9084;3183;98884;0;308;0;0;35956
1;29;9404;3183;98885;0;308;0;0;27313
1;30;9719;3183;98885;0;308;0;0;32423
1;31;9967;3183;98884;0;308;0;0;2477
1;32;10281;3183;98884;0;308;0;0;51221
1;33;10597;3184;98884;0;308;0;0;54612
1;34;10823;3184;98883;0;309;0;0;53555
1;35;11053;3184;98883;0;309;0;0;17882
1;36;11373;3184;98883;0;309;0;0;28510
1;37;11599;3184;98883;0;309;0;0;1187
1;38;11913;3184;98883;0;309;0;0;29870
1;39;12249;3184;98883;0;309;0;0;25744
1;40;12475;3184;98883;0;309;0;0;61795
1;41;12795;3185;98883;0;309;0;0;47679
1;42;13239;3185;98884;0;309;0;0;7543
1;43;13465;3185;98885;0;309;0;0;43744
1;44;13780;3185;98885;0;309;0;0;38053
1;45;14241;3186;98885;0;309;0;0;52251
1;46;14556;3186;98886;0;309;0;0;12678
1;47;14871;3186;98886;0;309;0;0;37322
1;48;15206;3186;98886;0;309;0;0;59767
1;49;15437;3186;98886;0;309;0;0;54723
1;50;15757;3186;98886;0;309;0;0;34795
1;51;15981;3186;98886;0;309;0;0;1463
1;52;16297;3187;98886;0;309;0;0;6507
1;53;16528;3187;98886;0;309;0;0;58025
1;54;16863;3187;98886;0;309;0;0;46391
1;55;17178;3187;98886;0;309;0;0;61479
1;56;17519;3187;98885;0;309;0;0;17166
1;57;17745;3187;98885;0;309;0;0;62058
1;58;18165;3187;98885;0;309;0;0;59301
1;59;18480;3187;98885;0;309;0;0;13282
1;60;18731;3187;98885;0;309;0;0;2542
1;61;19150;3187;98884;0;309;0;0;145
1;62;19485;3187;98884;0;310;0;0;64467
1;63;19716;3188;98885;0;310;0;0;5722
1;64;20136;3188;98884;0;310;0;0;5502
1;65;20361;3188;98884;0;309;0;0;41335
1;66;20677;3188;98884;0;309;0;0;13819
1;67;20908;3188;98884;0;309;0;0;36916
1;68;21239;3188;98884;0;310;0;0;31879
1;69;21558;3188;98884;0;310;0;0;64205
1;70;21899;3189;98884;0;310;0;0;25595
1;71;22125;3189;98884;0;310;0;0;33771
1;72;22440;3189;98885;0;310;0;0;33473
1;73;22755;3189;98885;0;310;0;0;60406
1;74;23106;3189;98885;0;310;0;0;1399
1;75;23421;3189;98885;0;310;0;0;42225
1;76;23736;3189;98885;0;310;0;0;11543
1;77;24090;3190;98885;0;310;0;0;37130
1;78;24405;3190;98885;0;310;0;0;50836
1;79;24739;3190;98886;0;310;0;0;46134
1;80;25059;3190;98886;0;310;0;0;65130
1;81;25291;3190;98886;0;310;0;0;29482
