flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; angle; lat_base; lon_base; fix; crc
7;1;1251;0;0;0.000000;0.000000;0.000000;nan;0.000000;0.000000;0;37382;
7;2;2245;78264;454000;nan;nan;nan;nan;0.000000;0.000000;0;64278;
7;3;3226;78265;254000;nan;nan;nan;nan;0.000000;0.000000;0;34541;
7;4;4193;78266;4000;nan;nan;nan;nan;0.000000;0.000000;0;15848;
7;5;5178;78267;0;nan;nan;nan;nan;0.000000;0.000000;0;1397;
7;6;6160;78268;0;nan;nan;nan;nan;0.000000;0.000000;0;20550;
7;7;7148;78269;0;nan;nan;nan;nan;0.000000;0.000000;0;29600;
7;8;8149;78270;0;nan;nan;nan;nan;0.000000;0.000000;0;28146;
7;9;9138;78271;0;nan;nan;nan;nan;0.000000;0.000000;0;38764;
7;10;10125;78272;0;nan;nan;nan;nan;0.000000;0.000000;0;36880;
7;11;11107;78273;0;nan;nan;nan;nan;0.000000;0.000000;0;31472;
7;12;12097;78274;0;nan;nan;nan;nan;0.000000;0.000000;0;10959;
7;13;13079;78275;0;nan;nan;nan;nan;0.000000;0.000000;0;37727;
7;14;14043;78276;0;nan;nan;nan;nan;0.000000;0.000000;0;55552;
7;15;15031;78277;0;nan;nan;nan;nan;0.000000;0.000000;0;12554;
7;16;16033;78278;0;nan;nan;nan;nan;0.000000;0.000000;0;8233;
7;17;17021;78279;0;nan;nan;nan;nan;0.000000;0.000000;0;49251;
7;18;18010;78280;0;nan;nan;nan;nan;0.000000;0.000000;0;9894;
7;19;18992;78281;0;nan;nan;nan;nan;0.000000;0.000000;0;55124;
7;20;19977;78282;0;nan;nan;nan;nan;0.000000;0.000000;0;60535;
7;21;20963;78283;0;nan;nan;nan;nan;0.000000;0.000000;0;10313;
7;22;21953;78284;0;nan;nan;nan;nan;0.000000;0.000000;0;62956;
7;23;22934;78285;0;nan;nan;nan;nan;0.000000;0.000000;0;3173;
7;24;23914;78286;0;nan;nan;nan;nan;0.000000;0.000000;0;2128;
7;25;24903;78287;0;nan;nan;nan;nan;0.000000;0.000000;0;11768;
7;26;25890;78288;0;nan;nan;nan;nan;0.000000;0.000000;0;39548;
7;27;26875;78289;0;nan;nan;nan;nan;0.000000;0.000000;0;31662;
7;28;27861;78290;0;nan;nan;nan;nan;0.000000;0.000000;0;6241;
7;29;28843;78291;0;nan;nan;nan;nan;0.000000;0.000000;0;2513;
7;30;29831;78292;0;nan;nan;nan;nan;0.000000;0.000000;0;7987;
7;31;30820;78293;0;nan;nan;nan;nan;0.000000;0.000000;0;12904;
7;32;31817;78294;0;nan;nan;nan;nan;0.000000;0.000000;0;42764;
7;33;32809;78295;0;nan;nan;nan;nan;0.000000;0.000000;0;45854;
7;34;33770;78296;0;nan;nan;nan;nan;0.000000;0.000000;0;8111;
7;35;34755;78297;0;nan;nan;nan;nan;0.000000;0.000000;0;19894;
7;36;35739;78298;0;nan;nan;nan;nan;0.000000;0.000000;0;22358;
7;37;36726;78299;0;nan;nan;nan;nan;0.000000;0.000000;0;60259;
7;38;37716;78300;0;nan;nan;nan;nan;0.000000;0.000000;0;55485;
7;39;38703;78301;0;nan;nan;nan;nan;0.000000;0.000000;0;12914;
7;40;39700;78302;0;nan;nan;nan;nan;0.000000;0.000000;0;36542;
7;41;40689;78303;0;nan;nan;nan;nan;0.000000;0.000000;0;51573;
7;42;41671;78304;0;nan;nan;nan;nan;0.000000;0.000000;0;7426;
7;43;42656;78305;0;nan;nan;nan;nan;0.000000;0.000000;0;29026;
7;44;43621;78306;0;nan;nan;nan;nan;0.000000;0.000000;0;58171;
7;45;44607;78307;0;nan;nan;nan;nan;0.000000;0.000000;0;34592;
7;46;45592;78308;0;nan;nan;nan;nan;0.000000;0.000000;0;41466;
7;47;46579;78309;0;nan;nan;nan;nan;0.000000;0.000000;0;32756;
7;48;47580;78310;0;nan;nan;nan;nan;0.000000;0.000000;0;56778;
7;49;48564;78311;0;nan;nan;nan;nan;0.000000;0.000000;0;36518;
7;50;49550;78312;0;nan;nan;nan;nan;0.000000;0.000000;0;32115;
7;51;50539;78313;0;nan;nan;nan;nan;0.000000;0.000000;0;5113;
7;52;51524;78314;0;nan;nan;nan;nan;0.000000;0.000000;0;56916;
7;53;52506;78315;0;nan;nan;nan;nan;0.000000;0.000000;0;23296;
7;54;53475;78316;0;nan;nan;nan;nan;0.000000;0.000000;0;9696;
7;55;54462;78317;0;nan;nan;nan;nan;0.000000;0.000000;0;44104;
7;56;55459;78318;0;nan;nan;nan;nan;0.000000;0.000000;0;29667;
7;57;56446;78319;0;nan;nan;nan;nan;0.000000;0.000000;0;22;
7;58;57432;78320;0;nan;nan;nan;nan;0.000000;0.000000;0;55470;
7;59;58417;78321;0;nan;nan;nan;nan;0.000000;0.000000;0;32649;
7;60;59406;78322;0;nan;nan;nan;nan;0.000000;0.000000;0;1915;
7;61;60390;78323;0;nan;nan;nan;nan;0.000000;0.000000;0;28813;
7;62;61376;78324;0;nan;nan;nan;nan;0.000000;0.000000;0;19559;
7;63;62363;78325;0;nan;nan;nan;nan;0.000000;0.000000;0;12876;
7;64;63343;78326;0;nan;nan;nan;nan;0.000000;0.000000;0;73;
7;65;64328;78327;0;nan;nan;nan;nan;0.000000;0.000000;0;49982;
7;66;65318;78328;0;nan;nan;nan;nan;0.000000;0.000000;0;63025;
7;67;66303;78328;0;nan;nan;nan;nan;0.000000;0.000000;0;13026;
7;68;67292;78329;0;nan;nan;nan;nan;0.000000;0.000000;0;40207;
7;69;68275;78330;0;nan;nan;nan;nan;0.000000;0.000000;0;29280;
7;70;69260;78331;0;nan;nan;nan;nan;0.000000;0.000000;0;49546;
7;71;70246;78332;0;nan;nan;nan;nan;0.000000;0.000000;0;25308;
7;72;71247;78333;0;nan;nan;nan;nan;0.000000;0.000000;0;49736;
7;73;72232;78334;0;nan;nan;nan;nan;0.000000;0.000000;0;65432;
7;74;73200;78335;0;nan;nan;nan;nan;0.000000;0.000000;0;45054;
