flag; num; time_ms; accl_x; accl_y; accl_z; gyro_x; gyro_y; gyro_z; mag_x; mag_y; mag_z; crc
48;52;18114;-151;2107;-230;58;203;-390;114;1014;-1314;41674
48;53;18433;-247;1938;-395;490;36;-567;4;1033;-1261;11745
48;54;18683;-702;1929;-417;-149;-61;273;-97;1017;-1255;14384
48;55;19212;-409;1950;-449;43;-7;-3;-55;1014;-1392;18618
48;56;19542;-392;1995;-433;45;-51;-3;-44;1030;-1393;54228
48;57;19776;-497;1888;-466;114;-104;-322;-26;1046;-1399;51270
48;58;20096;-1043;1628;-626;254;-41;-606;-232;998;-1290;64050
48;59;20531;-1337;1344;-641;99;-152;-435;-422;935;-1220;15891
48;60;20872;-1396;1394;-689;26;-48;-100;-465;922;-1237;16476
48;61;21191;-1399;1329;-685;15;-3;-78;-493;911;-1240;35870
48;62;21416;-1441;1192;-677;61;-28;111;-506;904;-1232;24646
48;63;21731;-1547;1108;-687;-145;-6;59;-515;905;-1228;5633
48;64;22194;-1541;1254;-700;15;-85;-69;-512;887;-1223;27050
48;65;22508;-1475;1156;-658;-18;-72;-177;-531;906;-1227;60137
48;66;22823;-1538;1466;-471;-292;-107;-60;-525;979;-1327;18827
48;67;23177;-497;2088;10;-242;74;279;-155;1116;-1493;36898
48;68;23491;-517;2134;-9;-75;280;289;-101;1115;-1519;32557
48;69;23806;-137;1770;353;-272;-18;312;23;1073;-1690;22448
48;70;24164;-236;2136;216;53;-167;-125;40;1102;-1682;62597
48;71;24482;-370;1995;205;-22;-113;-42;28;1096;-1641;25310
48;72;25027;-274;2130;329;-635;182;853;25;1077;-1715;44870
48;73;25260;196;2107;397;75;435;364;162;1007;-1765;48863
48;74;25575;32;2139;589;27;536;-128;237;985;-1855;48324
48;75;25801;63;2163;483;625;257;-429;195;1009;-1859;5466
48;76;26117;-99;2224;121;731;-164;-153;119;1053;-1740;34440
48;77;26456;-394;2150;-218;777;-352;-573;146;1113;-1729;25851
48;78;26685;-446;1776;-184;411;-301;-133;133;1079;-1889;33251
48;79;27112;-441;1890;-412;237;-141;-105;205;1160;-1837;31363
48;80;27465;-338;1470;-436;-304;10;51;206;1170;-1850;49699
48;81;27780;-334;1950;-375;21;-370;269;161;1196;-1939;34359
48;82;28095;-425;2236;-454;-38;96;-195;264;1215;-1860;54941
48;83;28425;-365;1789;-348;21;131;-367;297;1143;-1961;25857
48;84;28659;-432;1878;-286;174;88;-396;208;1139;-1870;33312
48;85;29079;-535;1903;-235;-138;-56;166;142;1079;-1860;58295
48;86;29309;-508;1936;-303;263;-59;-110;212;1108;-1787;9074
48;87;29650;-656;2043;-561;61;-74;193;144;1175;-1708;37939
48;88;29970;-475;1785;-561;86;93;-245;92;1157;-1751;44023
48;89;30196;-594;1841;-537;156;-127;73;97;1118;-1816;45583
48;90;30510;-396;1999;-549;-1058;111;513;57;1120;-1840;31259
48;91;31075;81;2046;-47;71;75;439;58;913;-1722;58782
48;92;31389;-78;1901;-278;262;88;-104;-155;-276;-1929;5681
48;93;31703;40;1985;-347;-92;18;79;29;-150;-1899;14558
48;94;32058;-282;2043;-762;1391;127;-896;-45;94;-1753;8830
48;95;32376;-470;963;-1198;324;88;-85;32;145;-1512;11864
48;96;32710;-550;1474;-1314;372;-119;-137;11;108;-1448;52114
48;97;33053;-584;1322;-1270;220;-65;-81;14;75;-1420;49942
48;98;33372;-665;1330;-1491;59;-16;-49;8;71;-1401;1298
48;99;33702;-624;927;-1515;-468;-21;98;-33;39;-1369;3410
48;100;34041;-669;1024;-1610;187;-57;-205;-41;18;-1351;41217
48;101;34356;-787;1023;-1425;-68;-260;-564;-98;16;-1333;35950
48;102;34581;-1288;1640;-1361;-2550;-796;1392;-160;650;-1139;30571
48;103;35005;-497;1719;-188;633;-80;-1394;-132;1101;-1585;16731
48;104;35241;-1593;886;-1633;3839;-332;-2012;-314;695;-843;12485
48;105;35466;-1051;-1392;-985;1753;630;-1577;-602;-269;-884;16260
48;106;35887;116;-1911;-584;728;400;-722;-2;-459;-1263;1243
48;107;36345;886;-2411;65;-766;1901;-1430;429;-352;-1635;17771
48;108;36660;154;-1849;1174;-755;355;-273;194;-310;-1982;39038
48;109;36976;-9;-2360;774;127;380;2028;919;-640;-1418;6199
48;110;37205;-767;-1650;814;-42;1317;1632;1070;-659;-1469;38638
48;111;37442;-1219;-1601;428;-218;268;7;696;-632;-1387;44491
48;112;37867;-1104;-1567;376;-123;-21;-586;614;-646;-1244;40478
48;113;38092;-1083;-1768;222;-78;-237;328;531;-711;-1192;52128
48;114;38432;-1155;-1643;202;-193;-244;-269;-406;-474;-1736;32662
48;115;38973;-1623;-1381;164;454;417;-514;-482;-450;-1747;58169
48;116;39287;-1123;-2202;4;820;723;-553;-375;-467;-1510;39387
48;117;39625;-749;-1999;921;671;23;-493;85;-683;-1615;17390
48;118;39960;-333;-1167;1804;2505;241;-787;436;13;-2239;46147
48;119;40279;-208;-226;2320;381;26;152;229;289;-2110;21626
48;120;40633;275;96;1721;-355;264;-1048;233;350;-2047;8535
48;121;40953;23;94;2119;72;-107;-14;197;470;-1932;19774
48;122;41272;-45;1;2176;93;38;7;-111;574;-2359;65441
48;123;41601;-101;93;2079;85;-94;-8;-125;635;-2443;12586
48;124;41941;-2;57;2106;38;-96;-11;-116;636;-2448;37793
48;125;42256;10;50;2108;-1;-53;-13;-141;639;-2416;38261
48;126;42481;-27;2;2113;39;-99;-12;-138;609;-2420;26483
48;127;42927;-88;-39;2067;-8;-14;-4;-117;583;-2430;6609
48;128;43257;-91;-14;2121;27;-47;-11;-131;572;-2427;1730
48;129;43571;-21;-21;2119;37;-60;-13;-115;569;-2398;15776
48;130;43915;-5;2;2118;13;-39;-10;-129;561;-2417;19509
48;131;44140;-55;20;2112;26;-59;-12;-120;566;-2418;33276
48;132;44455;-37;23;2108;18;-44;-9;-118;576;-2396;62768
48;133;44771;-41;16;2111;8;-32;-11;-138;580;-2415;13619
48;134;45020;-52;28;2109;17;-42;-12;-134;578;-2419;39368
48;135;45338;-67;38;2122;20;-24;-8;-134;578;-2407;23563
48;136;45883;-72;42;2100;12;-33;-11;-140;577;-2425;15415
48;137;46116;-78;46;2098;21;-30;-11;-136;572;-2433;39604
48;138;46430;-56;14;2120;23;-29;-7;-143;579;-2421;15912
48;139;46874;-59;9;2098;14;-31;-9;-133;581;-2421;64056
48;140;47212;-79;31;2127;8;-48;-15;-131;579;-2427;62810
48;141;47526;-74;45;2099;20;-39;-12;-136;579;-2419;51372
48;142;47862;-70;32;2103;23;-35;-8;-142;576;-2426;10921
48;143;48177;-37;-8;2100;22;-41;-10;-132;579;-2430;22135
48;144;48411;-40;-18;2116;0;-37;-10;-136;576;-2418;37144
48;145;48743;-52;-3;2105;-7;-47;-11;-137;575;-2424;52489
48;146;49058;-11;-35;2125;20;-19;-10;-143;582;-2409;12697
48;147;49519;-46;3;2109;20;-50;-13;-141;578;-2432;40177
48;148;49839;-73;52;2109;13;-41;-10;-131;569;-2413;18201
48;149;50154;-27;-12;2112;22;-36;-8;-129;578;-2429;45185
48;150;50383;-63;27;2112;18;-44;-11;-135;574;-2420;36139
48;151;50722;-1;-37;2200;7;-43;-14;-139;575;-2422;1816
48;152;51037;-22;-39;2139;11;-37;-12;-144;578;-2438;30199
48;153;51263;-42;-11;2107;-5;-40;-11;-150;582;-2427;45840
48;154;51811;-58;21;2110;-2;-39;-13;-140;576;-2420;25102
48;155;52142;-41;-11;2134;14;-28;-7;-145;575;-2422;53788
48;156;52456;-45;-20;2116;5;-41;-11;-145;572;-2438;14030
48;157;52799;-50;-18;2169;-1;-56;-10;-148;579;-2430;20033
48;158;53032;-58;0;2107;21;-17;-8;-135;576;-2427;65227
48;159;53347;-64;3;2089;5;-37;-9;-137;579;-2426;50414
48;160;53809;-31;-4;2115;17;-36;-10;-149;569;-2410;48144
48;161;54124;-78;41;2099;10;-30;-10;-135;563;-2417;23336
48;162;54438;-38;-2;2108;-1;-48;-12;-141;577;-2417;62651
48;163;54770;5;-35;2146;-14;-47;-15;-135;569;-2411;21892
48;164;55003;-31;-4;2129;-7;-74;-15;-137;574;-2404;47950
48;165;55317;-95;86;2095;13;-51;-12;-142;566;-2420;26590
48;166;55763;-84;35;2107;21;-23;-10;-136;576;-2423;55301
48;167;56100;-48;-26;2043;20;-43;-12;-142;573;-2416;25078
48;168;56430;-32;-22;2113;13;-49;-12;-142;578;-2421;13581
48;169;56746;-37;-3;2116;15;-38;-10;-135;564;-2411;32130
48;170;57084;-75;41;2109;16;-31;-8;-134;574;-2419;21741
48;171;57314;-27;-24;2118;4;-45;-11;-134;568;-2419;53345
48;172;57629;-52;13;2120;-2;-44;-13;-150;573;-2412;14226
48;173;57945;-57;15;2107;12;-33;-8;-138;576;-2414;11272
48;174;58196;-51;4;2113;20;-28;-8;-131;571;-2397;29312
48;175;58724;-105;-20;2108;45;-46;-8;-151;573;-2418;44778
48;176;59055;-10;84;2108;-42;16;201;-118;565;-2422;49007
48;177;59288;-17;-5;2108;-1;-43;-216;-116;552;-2416;53804
48;178;59607;-412;-755;2192;-1661;1023;-1822;-232;319;-2415;26047
48;179;60043;-568;-1412;726;2582;-620;712;-365;-320;-2133;14801
48;180;60381;-178;-140;2047;-691;30;388;-319;540;-2413;11807
48;181;60701;-53;-31;2036;132;-165;339;-240;573;-2418;60631
48;182;60930;-71;25;2060;11;-124;-632;-155;560;-2418;25957
48;183;61249;-213;-259;2719;-53;1333;-1141;-149;554;-2423;39232
48;184;61707;-920;-1568;981;-429;-748;683;-646;-193;-2002;39789
48;185;62022;-1246;-2056;699;-752;-569;-24;-645;-261;-1924;20715
48;186;62337;-788;-765;288;-291;-1818;-221;-583;-322;-2028;62702
48;187;62693;455;-2483;270;-269;-1186;-507;-143;-410;-2023;62432
48;188;63007;868;-1830;-117;-3;-61;382;147;-432;-1848;59458
48;189;63321;-119;-2075;27;-15;-60;875;7;-491;-1818;13014
48;190;63680;-234;-2055;23;14;-38;76;-163;-490;-1806;40063
48;191;63995;-277;-2059;16;15;-37;27;-158;-488;-1805;16872
48;192;64539;-290;-2057;17;13;-37;13;-154;-487;-1801;12693
48;193;64772;-283;-2050;10;11;-38;-12;-147;-497;-1801;58397
48;194;65087;-287;-2061;19;12;-38;5;-151;-485;-1799;8374
48;195;65317;-284;-2051;22;13;-36;-18;-151;-503;-1795;58460
48;196;65632;-288;-2046;24;11;-38;-8;-157;-498;-1810;45290
48;197;65981;-292;-2041;30;14;-38;-5;-160;-492;-1810;19181
48;198;66345;-295;-2060;12;12;-38;-7;-155;-487;-1811;51284
48;199;66746;-291;-2050;24;15;-38;-42;-149;-489;-1801;46081
48;200;67104;-294;-2045;26;14;-38;-15;-160;-498;-1809;16224
48;201;67628;-298;-2045;24;12;-39;-9;-159;-493;-1812;4279
48;202;67959;-298;-2047;14;12;-37;0;-154;-481;-1805;62522
48;203;68192;-298;-2049;22;16;-36;-13;-161;-496;-1818;4355
48;204;68612;-294;-2047;20;13;-37;-16;-159;-488;-1812;64410
48;205;68947;-297;-2046;28;13;-37;12;-159;-489;-1798;5877
48;206;69284;-295;-2053;32;14;-36;-22;-159;-493;-1820;38372
48;207;69603;-304;-2040;29;13;-38;0;-163;-489;-1814;11766
48;208;69829;-297;-2043;17;12;-38;-16;-162;-493;-1821;38042
48;209;70148;-299;-2048;23;9;-37;-2;-161;-503;-1813;35169
48;210;70487;-300;-2051;17;12;-37;-9;-160;-498;-1804;22545
48;211;70712;-301;-2044;25;13;-37;-10;-168;-482;-1806;23820
48;212;71027;-305;-2046;23;13;-36;-2;-163;-486;-1804;49812
48;213;71595;-298;-2043;3;12;-36;-24;-154;-480;-1810;39106
48;214;71910;-308;-2016;26;17;-37;-10;-162;-485;-1800;43382
48;215;72224;-306;-2047;30;16;-36;-15;-168;-491;-1811;57082
48;216;72578;-303;-2045;19;12;-39;-4;-164;-489;-1803;10012
48;217;72893;-307;-2050;13;12;-38;15;-164;-486;-1810;42141
48;218;73226;-300;-2042;21;12;-38;-21;-174;-488;-1801;17706
48;219;73573;-304;-2046;22;12;-40;-12;-172;-481;-1802;32629
48;220;73888;-305;-2047;15;14;-38;-9;-173;-483;-1806;44711
48;221;74117;-303;-2046;19;13;-38;-8;-165;-486;-1809;8827
48;222;74433;-307;-2043;26;15;-38;-9;-154;-488;-1800;42391
48;223;74666;-303;-2043;19;12;-37;-12;-169;-486;-1806;47427
48;224;75102;-307;-2051;23;13;-40;-13;-171;-482;-1820;43985
48;225;75522;-308;-2045;19;12;-37;-10;-169;-488;-1805;6375
48;226;75879;-307;-2047;21;12;-37;-11;-165;-500;-1811;31737
48;227;76194;-305;-2039;19;12;-38;-8;-158;-476;-1796;2683
48;228;76509;-304;-2045;19;14;-38;-8;-162;-477;-1806;24188
48;229;76867;-309;-2046;18;13;-38;-10;-166;-490;-1803;54331
48;230;77181;-307;-2045;24;13;-37;-5;-161;-484;-1799;20478
48;231;77501;-310;-2048;22;12;-39;-12;-169;-485;-1803;40098
48;232;77727;-310;-2048;22;11;-39;-7;-170;-485;-1807;562
48;233;78064;-308;-2048;22;13;-36;-7;-168;-493;-1805;10207
48;234;78500;-307;-2045;15;13;-38;-9;-165;-497;-1811;4972
48;235;78818;-308;-2047;17;14;-38;-11;-178;-487;-1811;8467
48;236;79052;-309;-2051;15;13;-38;-5;-164;-489;-1811;46233
48;237;79492;-311;-2044;21;11;-38;-13;-164;-492;-1809;30685
48;238;79807;-305;-2021;35;15;-36;13;-174;-492;-1810;30129
48;239;80145;-301;-2054;14;13;-38;3;-161;-501;-1830;13867
48;240;80479;-308;-2042;17;13;-38;0;-164;-489;-1808;63563
48;241;80794;-311;-2048;17;13;-37;-6;-159;-491;-1810;50651
48;242;81124;-309;-2045;20;13;-37;-9;-163;-494;-1809;15200
48;243;81464;-313;-2045;19;13;-37;-15;-162;-491;-1821;46944
48;244;81787;-309;-2053;25;14;-37;-3;-163;-484;-1820;34804
48;245;82121;-309;-2047;18;14;-38;-14;-171;-485;-1803;3028
48;246;82459;-306;-2046;21;12;-37;-24;-161;-488;-1796;6873
48;247;82775;-312;-2044;22;14;-37;-5;-159;-475;-1810;46354
48;248;83000;-315;-2045;30;14;-34;-20;-167;-490;-1825;34897
48;249;83443;-303;-2048;14;13;-36;-22;-163;-492;-1812;8595
48;250;83879;-316;-2047;24;13;-38;-18;-168;-491;-1827;58392
48;251;84298;-308;-2046;24;15;-37;18;-178;-495;-1811;32900
48;252;84538;-315;-2043;26;14;-37;-20;-175;-481;-1823;47916
48;253;84764;-312;-2052;24;12;-36;-1;-163;-477;-1820;14230
48;254;85079;-307;-2043;20;12;-39;2;-162;-489;-1821;34409
48;255;85394;-312;-2048;26;13;-39;-18;-167;-478;-1810;57501
48;256;85645;-309;-2046;21;14;-37;-10;-169;-484;-1820;1477
48;257;85961;-310;-2046;15;12;-37;-10;-164;-487;-1820;51017
48;258;86280;-312;-2050;18;13;-37;-6;-167;-484;-1820;39113
48;259;86506;-310;-2047;24;11;-39;-13;-167;-488;-1817;18530
48;260;86844;-312;-2045;19;13;-37;-8;-166;-484;-1805;50817
48;261;87390;-314;-2046;21;12;-39;-11;-160;-489;-1809;24943
48;262;87705;-314;-2044;20;12;-37;-15;-161;-485;-1809;59191
48;263;87939;-315;-2044;16;11;-39;-13;-161;-492;-1807;28085
48;264;88374;-311;-2046;18;13;-37;-8;-171;-475;-1810;4058
48;265;88689;-308;-2038;26;10;-41;11;-175;-481;-1831;31156
48;266;89043;-19;-2046;-48;65;650;-2267;-159;-482;-1823;28651
48;267;89358;1553;-1106;62;-734;616;-1142;342;-229;-1897;8388
48;268;89680;1799;-880;-188;-812;906;-149;500;-209;-1821;3595
48;269;89910;1421;-1323;374;-691;514;934;451;-356;-1835;19169
48;270;90248;1241;-1554;137;659;-601;406;323;-371;-1886;755
48;271;90563;1580;-1468;-140;-952;421;-284;235;-426;-1827;30413
48;272;90789;1157;-1661;370;428;-400;-879;251;-430;-1777;47688
48;273;91337;2012;-455;101;44;-19;-1016;523;-127;-1825;46350
48;274;91667;2022;-275;161;-17;30;-789;575;-53;-1821;47657
48;275;91982;2191;267;120;-55;-58;-1593;661;314;-1833;35134
48;276;92323;818;1874;127;46;-12;-892;433;899;-1843;36240
48;277;92653;-965;1902;90;40;-21;-2099;-18;1064;-1793;21320
48;278;92972;-2146;229;71;144;19;-1492;-609;799;-1745;17590
48;279;93314;-2064;63;-3;731;-165;-1362;-825;606;-1759;64293
48;280;93544;-2139;-46;102;-121;-89;-817;-918;248;-1744;3909
48;281;93859;-1494;-1495;-34;46;59;-2156;-889;-106;-1750;2382
48;282;94294;715;-1852;73;64;-54;-2294;-251;-521;-1808;63034
48;283;94527;1343;-1575;32;-39;-4;-2052;187;-406;-1810;7109
48;284;94843;2023;-1016;81;84;151;-2071;555;1;-1848;23321
48;285;95281;807;2005;140;2;-29;-1749;530;888;-1862;55214
48;286;95624;-1398;2269;-159;1139;-1564;-2487;-160;1074;-1648;48840
48;287;95939;-1432;1050;90;1013;-768;750;-651;1004;-1462;23158
48;288;96270;-1429;555;381;-1476;-257;378;-632;900;-1649;18106
48;289;96607;-1668;977;-232;267;302;13;-798;834;-1366;21949
48;290;97149;-956;583;-1546;444;219;-285;-375;752;-762;43416
48;291;97463;-1075;613;-2144;507;394;-278;-354;713;-748;3049
48;292;97704;-351;760;-842;-1365;-243;388;-272;751;-741;6745
48;293;97930;-326;1244;-1358;-938;817;526;-186;981;-1051;63892
48;294;98249;-217;1726;-1079;5;-39;-202;-32;1142;-1248;61607
48;295;98564;-413;1201;-1546;389;206;-692;-156;1094;-1107;16561
48;296;98813;-961;940;-1614;880;106;90;-308;909;-887;10097
48;297;99129;-585;839;-1720;75;-12;126;-343;872;-858;55371
48;298;99444;-658;674;-1745;-368;-184;20;-347;900;-901;35375
48;299;99670;-1005;669;-1518;-5;-199;-38;-381;918;-933;40190
48;300;100119;-811;2077;890;808;-435;114;-215;1045;-1889;6062
48;301;100554;-1289;1698;24;44;-6;-920;-258;1049;-1692;57755
48;302;100869;-1191;1699;-51;23;-27;14;-410;1050;-1707;51817
48;303;101210;-1403;1620;192;-33;-12;180;-394;1147;-1646;48967
48;304;101439;-1225;1782;-8;27;-32;-14;-351;1131;-1830;53012
48;305;101754;-1310;1613;21;-5;-53;-275;-427;991;-1853;28483
48;306;102213;-1202;1658;23;12;-36;14;-431;991;-1849;38215
48;307;102527;-1227;1654;34;14;-36;-7;-414;1009;-1851;49818
48;308;102846;-1231;1664;28;13;-36;-7;-436;986;-1849;1306
48;309;103201;-1228;1655;30;11;-37;-11;-435;990;-1858;34274
48;310;103516;-1244;1667;4;21;-33;-15;-417;1051;-1765;26457
48;311;103835;-1274;1678;21;24;-31;-38;-395;1248;-1692;31917
48;312;104166;-1500;1610;-3;-168;-150;2371;-140;1015;-1969;8687
48;313;104399;-1334;1696;81;-13;-47;-306;76;928;-1899;35719
48;314;104713;-1264;1618;-72;15;-31;22;-29;893;-1933;42014
48;315;105045;-1245;1625;85;-13;-51;23;-9;880;-2002;20123
48;316;105495;-1189;1661;12;22;-31;-21;-27;884;-2009;50980
48;317;105825;-1166;1684;148;25;-37;-59;-29;875;-2008;13128
48;318;106144;-1252;1709;45;11;-37;-56;-22;865;-2010;56769
48;319;106482;-1167;1710;-10;24;-29;-17;-30;877;-1993;18737
48;320;106712;-1148;1723;72;-22;-61;-1;-30;865;-2000;46389
48;321;107131;-1134;1771;-79;26;-21;-52;-16;861;-1997;27942
48;322;107462;-1146;1716;27;11;-39;-5;-26;851;-1992;8482
48;323;107695;-1142;1716;16;12;-36;-15;-25;864;-1999;59239
48;324;108119;-1138;1720;24;11;-38;-10;-17;853;-1990;18503
48;325;108449;-1145;1713;31;9;-38;-11;-20;853;-1987;16246
48;326;108787;-1139;1720;24;11;-37;-9;4;845;-1988;19499
48;327;109102;-1137;1712;14;13;-36;-7;-5;831;-1974;8231
48;328;109328;-1134;1716;25;11;-36;-7;-6;832;-1988;25223
48;329;109650;-1139;1721;17;13;-35;-7;-13;833;-1989;45065
48;330;109990;-1152;1757;20;9;-37;-9;9;841;-1980;11907
48;331;110215;-1140;1723;29;11;-38;-9;2;829;-1977;40017
48;332;110533;-1133;1718;25;13;-36;-10;3;829;-1973;51784
48;333;111099;-1135;1723;22;11;-36;-10;-7;826;-1957;54035
48;334;111413;-1124;1728;24;15;-36;-3;-4;819;-1974;9730
48;335;111727;-1138;1723;26;11;-36;-9;-9;822;-1969;3508
48;336;112082;-1129;1726;23;10;-37;-10;-15;821;-1958;18554
48;337;112397;-1143;1733;35;6;-40;-12;-9;822;-1942;55069
48;338;112730;-1124;1721;22;11;-38;-10;-17;814;-1951;30546
48;339;113073;-1129;1725;26;12;-36;-7;-13;817;-1949;1397
48;340;113392;-1131;1733;17;13;-37;-8;-19;814;-1952;24732
48;341;113621;-1132;1723;23;11;-38;-9;-11;815;-1954;6994
48;342;113937;-1123;1735;21;12;-37;-8;-16;815;-1957;56170
48;343;114170;-1124;1725;24;12;-37;-8;-7;822;-1955;11792
48;344;114605;-1125;1732;32;11;-37;-8;-9;813;-1950;18738
48;345;115026;-1121;1731;25;13;-38;-7;-14;810;-1947;63878
48;346;115379;-1120;1727;27;11;-38;-9;-8;793;-1946;57200
48;347;115697;-1121;1731;28;14;-35;-7;-20;803;-1928;51651
48;348;116017;-1118;1732;25;13;-36;-7;-11;804;-1938;10165
48;349;116370;-1118;1734;21;12;-36;-8;-11;791;-1923;60361
48;350;116685;-1119;1736;26;12;-37;-9;-14;798;-1937;37266
48;351;117001;-1110;1733;12;11;-38;-7;-5;812;-1937;2205
48;352;117226;-1107;1743;28;13;-37;-12;-12;796;-1930;21378
48;353;117567;-1106;1736;20;12;-37;-11;-3;805;-1935;3735
48;354;118004;-1108;1743;33;12;-37;-6;-4;800;-1932;17380
48;355;118321;-1115;1741;22;12;-37;-10;-3;801;-1940;43020
48;356;118560;-1111;1727;27;12;-36;-7;-8;794;-1923;27096
48;357;118996;-1129;1730;20;11;-36;-10;-7;800;-1941;52664
48;358;119311;-1107;1739;21;13;-36;-9;-11;792;-1928;27130
48;359;119649;-1114;1737;25;13;-37;-8;-8;803;-1930;11154
48;360;119984;-1112;1738;24;13;-35;-8;-19;793;-1937;1351
48;361;120299;-1114;1736;25;10;-36;-11;-6;790;-1938;43414
48;362;120628;-1109;1742;23;13;-35;-7;-23;792;-1934;16778
48;363;120972;-1112;1735;26;12;-36;-9;-7;794;-1922;6014
48;364;121294;-1112;1741;24;11;-36;-9;3;787;-1915;38739
48;365;121624;-1107;1744;24;12;-37;-10;-14;785;-1931;35954
48;366;121963;-1109;1742;26;13;-38;-9;-23;788;-1931;8892
48;367;122278;-1110;1748;24;13;-36;-11;2;784;-1942;30777
48;368;122503;-1110;1740;20;12;-36;-9;-21;784;-1931;24254
48;369;122947;-1104;1747;28;13;-37;-9;-15;785;-1920;27236
48;370;123382;-1111;1730;22;13;-37;-8;-15;795;-1934;57500
48;371;123806;-1100;1757;5;14;-35;-2;-21;782;-1945;44621
48;372;124040;-1107;1744;24;10;-37;-13;-12;788;-1925;16483
48;373;124269;-1103;1742;27;12;-36;-7;-6;785;-1927;15857
48;374;124584;-1101;1741;29;11;-37;-13;-9;793;-1927;62141
48;375;124900;-1088;1731;14;17;-32;-9;-16;779;-1927;6073
48;376;125152;-1099;1744;24;10;-36;-10;-4;789;-1937;40538
48;377;125467;-1100;1744;20;11;-36;-9;-6;775;-1925;21691
48;378;125786;-1096;1743;21;12;-36;-9;-10;776;-1938;27571
48;379;126016;-1098;1745;26;13;-36;-9;-18;782;-1927;23673
48;380;126353;-1097;1737;25;12;-35;-8;-3;772;-1927;62967
48;381;126894;-1099;1745;23;12;-36;-9;-11;776;-1922;44792
48;382;127212;-1101;1744;25;11;-36;-9;-11;771;-1918;47384
48;383;127445;-1098;1749;28;10;-37;-12;-32;773;-1934;44030
48;384;127882;-1100;1748;22;13;-36;-7;-27;768;-1919;22298
48;385;128196;-1098;1746;25;11;-36;-9;-30;770;-1921;46540
