flag; num; time_ms; accl_x; accl_y; accl_z; gyro_x; gyro_y; gyro_z; mag_x; mag_y; mag_z; crc
48;56;20268;405;-1564;701;391;172;-434;316;-506;-1977;39451
48;57;20708;-31;-1937;412;-171;-262;932;368;-588;-1901;60752
48;58;21031;-83;-1929;467;-70;-82;-185;80;-627;-1881;18468
48;59;21375;448;-1812;199;543;130;-45;161;-601;-1829;2245
48;60;21603;48;-1997;805;113;102;-180;175;-610;-1866;63461
48;61;21922;33;-2033;241;301;152;75;102;-615;-1935;1415
48;62;22392;642;-2200;758;-179;-19;-520;268;-468;-2036;26700
48;63;22710;417;-1787;597;-278;-111;1402;397;-484;-2004;3261
48;64;23029;27;-1953;513;-131;-129;671;153;-602;-1930;39474
48;65;23387;-144;-1674;418;102;35;-185;56;-632;-1893;15096
48;66;23705;174;-2319;388;146;106;-407;95;-605;-1899;33565
48;67;24024;-53;-1874;434;-106;-397;498;153;-596;-1927;39958
48;68;24359;-197;-1842;799;-992;-829;624;36;-631;-1864;5953
48;69;24595;-457;-1872;360;343;-608;380;-48;-650;-1747;35502
48;70;24815;-411;-1791;192;-71;-972;463;-144;-641;-1818;33177
48;71;25370;-810;-1064;199;-828;-1963;640;-193;-641;-1760;60694
48;72;25712;-94;-2697;473;-113;-2044;-302;-474;-567;-1690;59861
48;73;26046;-533;-1442;1256;349;-339;782;-454;-533;-1961;55274
48;74;26365;-520;-1878;1068;-786;-490;-390;-545;-512;-2025;4975
48;75;26707;249;-1353;336;-1090;413;-927;-332;-651;-1658;3918
48;76;26936;938;-2375;9;-336;701;-181;-69;-586;-1388;51278
48;77;27361;630;-1819;197;452;1989;259;131;-537;-1540;50424
48;78;27701;925;-1615;306;-423;1725;-798;330;-485;-1895;9027
48;79;27937;-147;-1928;446;-858;1731;501;290;-528;-2025;37200
48;80;28362;286;-2363;935;1427;1244;-970;118;-477;-2240;30786
48;81;28696;16;-1864;622;145;2676;-633;-47;-479;-2286;27490
48;82;29039;-298;-1843;205;-449;850;230;-332;-577;-1978;8481
48;83;29359;-225;-2102;377;756;958;-1036;-556;-560;-1832;43242
48;84;29591;203;-1909;554;-162;9;162;-381;-576;-1900;30295
48;85;29910;103;-2019;750;-129;727;84;-282;-617;-1937;9078
48;86;30257;129;-2026;857;-111;92;355;-296;-597;-1930;24607
48;87;30488;10;-1939;840;21;99;-172;-307;-594;-1914;61399
48;88;30807;-56;-2264;617;-395;730;-213;-304;-602;-1889;3127
48;89;31381;558;-1620;1151;228;-9;-480;-227;-591;-2037;14045
48;90;31699;402;-1499;1200;33;405;-339;-104;-560;-2102;15078
48;91;32017;143;-1335;1328;128;1817;-605;-6;-490;-2226;8515
48;92;32376;42;-1140;1766;149;347;218;-122;-491;-2263;33821
48;93;32695;-70;-1206;1633;-148;21;27;-215;-466;-2292;58144
48;94;33032;51;-1052;1863;18;154;-178;-198;-436;-2314;58795
48;95;33379;-114;-1196;1715;148;-275;-87;-240;-442;-2301;49895
48;96;33701;-491;-1464;1570;-31;155;118;-228;-471;-2255;48376
48;97;33929;8;-1152;1711;-40;-46;-101;-256;-462;-2286;722
48;98;34249;11;-1249;1695;-6;-6;-49;-243;-467;-2278;34294
48;99;34485;14;-1329;1645;72;-60;20;-238;-473;-2281;41739
48;100;34926;43;-1332;1676;15;-61;-19;-224;-469;-2273;37496
48;101;35351;47;-1241;1673;6;1;21;-216;-469;-2286;40218
48;102;35711;126;-1320;1668;25;-64;-5;-215;-468;-2264;46733
48;103;36030;26;-1342;1635;-125;-116;298;-200;-480;-2258;60762
48;104;36354;1;-1425;1642;50;-20;43;-251;-478;-2251;42337
48;105;36712;4;-1328;1630;75;-76;-27;-244;-479;-2246;3221
48;106;37031;-16;-1346;1636;38;-27;-16;-233;-479;-2253;60767
48;107;37354;22;-1378;1632;-10;-31;-12;-228;-480;-2246;5917
48;108;37586;24;-1358;1636;-28;-15;10;-224;-483;-2252;28612
48;109;37927;86;-1367;1639;21;-39;5;-239;-486;-2252;44691
48;110;38372;69;-1322;1626;-1;-57;-3;-230;-483;-2257;1211
48;111;38691;55;-1329;1613;48;-67;-14;-223;-478;-2258;48806
48;112;38930;77;-1339;1633;4;-3;-12;-215;-481;-2257;1431
48;113;39372;43;-1361;1628;6;-11;1;-219;-483;-2242;36464
48;114;39691;34;-1407;1618;1;-20;-11;-218;-481;-2234;38940
48;115;40032;90;-1290;1600;1;1;15;-223;-483;-2240;4293
48;116;40367;46;-1398;1616;12;-32;36;-229;-476;-2242;31522
48;117;40686;19;-1341;1615;89;-22;2;-216;-475;-2255;2151
48;118;41024;5;-1357;1629;22;-22;12;-212;-472;-2257;22415
48;119;41366;57;-1320;1636;-29;-12;-11;-223;-467;-2261;24258
48;120;41689;58;-1357;1623;-12;-18;19;-224;-479;-2255;61153
48;121;41921;74;-1367;1629;8;-36;4;-212;-484;-2259;11336
48;122;42373;74;-1332;1611;-49;-20;30;-211;-480;-2255;21485
48;123;42691;96;-1332;1639;8;-52;-1;-220;-475;-2265;60617
48;124;42920;73;-1353;1638;2;-35;19;-214;-477;-2252;42848
48;125;43371;76;-1385;1578;-23;-25;21;-216;-475;-2249;57169
48;126;43812;173;-1326;1601;-11;7;-36;-217;-488;-2238;6298
48;127;44237;101;-1630;1655;-177;-34;28;-220;-473;-2258;13499
48;128;44473;-51;-1235;1714;144;-3;1;-240;-463;-2276;40905
48;129;44701;-87;-1337;1650;44;-52;-58;-255;-468;-2274;57802
48;130;45024;-70;-1378;1626;50;-99;-15;-256;-465;-2271;36100
48;131;45343;52;-1313;1662;11;-102;15;-250;-471;-2276;12204
48;132;45599;71;-1344;1588;119;24;-5;-244;-464;-2274;40763
48;133;45921;-97;-1384;1727;-31;1;33;-257;-464;-2278;14304
48;134;46241;-18;-1254;1622;64;-38;-10;-247;-471;-2261;42062
48;135;46469;-42;-1156;1708;47;25;34;-255;-461;-2277;41266
48;136;46810;-39;-1344;1692;-25;10;9;-245;-467;-2288;29488
48;137;47358;88;-1167;1711;-9;-35;17;-243;-453;-2296;53800
48;138;47676;18;-1206;1718;52;-60;-5;-235;-443;-2298;24120
48;139;47914;-26;-1264;1700;28;2;27;-244;-444;-2306;24640
48;140;48359;42;-1230;1749;-99;-21;12;-234;-437;-2328;21888
48;141;48681;-10;-1235;1732;-1;-18;2;-238;-432;-2312;10834
48;142;49038;25;-1252;1730;-14;-27;-21;-240;-440;-2309;13314
48;143;49357;1;-1204;1713;46;-46;27;-235;-436;-2315;29687
48;144;49680;18;-1153;1750;50;-4;34;-241;-437;-2313;53131
48;145;50037;26;-1254;1725;1;-42;6;-227;-432;-2318;29986
48;146;50356;35;-1240;1734;-3;-38;-14;-224;-427;-2320;10391
48;147;50679;13;-1230;1723;-60;-7;9;-218;-436;-2318;13861
48;148;50907;-17;-1219;1696;31;-10;34;-227;-434;-2298;841
48;149;51360;10;-1353;1763;74;-30;56;-256;-444;-2296;17548
48;150;51695;-144;-1194;1722;116;93;218;-271;-423;-2308;65480
48;151;52013;-21;-1357;1686;-22;-88;260;-289;-435;-2287;45041
48;152;52356;-145;-1238;1714;152;26;123;-324;-434;-2290;52089
48;153;52690;-136;-1244;1714;-12;-12;-12;-354;-415;-2290;13522
48;154;53008;-265;-1308;1692;-61;6;-140;-327;-430;-2277;45190
48;155;53351;-183;-1331;1657;-50;-11;-38;-322;-459;-2282;63579
48;156;53583;-133;-1368;1661;55;-84;31;-320;-459;-2272;46193
48;157;53803;-213;-1334;1674;-11;28;11;-313;-445;-2277;27324
48;158;54352;-106;-1300;1653;56;-36;34;-311;-453;-2266;63749
48;159;54588;-96;-1234;1668;44;-79;-113;-303;-446;-2279;21326
48;160;54907;-28;-1296;1635;-1;-3;-27;-297;-459;-2276;17067
48;161;55348;-99;-1356;1612;5;-22;46;-305;-468;-2247;30591
48;162;55689;-71;-1323;1612;12;-50;11;-303;-472;-2259;17914
48;163;56008;-94;-1413;1607;26;-48;75;-304;-475;-2240;14525
48;164;56347;-144;-1415;1595;89;-12;253;-330;-444;-2256;49032
48;165;56691;-205;-1318;1612;14;-43;-34;-350;-440;-2261;53132
48;166;57239;-353;-1421;1584;-138;32;-3;-358;-443;-2265;41939
48;167;57557;-216;-1269;1670;-5;-1;32;-371;-427;-2286;8114
48;168;57793;-242;-1335;1630;-22;-21;-44;-368;-434;-2265;29393
48;169;58025;-224;-1368;1613;-76;7;9;-355;-435;-2276;4163
48;170;58344;-266;-716;1927;1781;-271;826;-370;-319;-2395;8660
48;171;58663;-68;319;2099;1246;-488;215;-334;45;-2622;51538
48;172;58920;413;654;2017;435;-206;220;-245;277;-2671;61393
48;173;59244;376;412;2069;12;105;-8;-238;291;-2668;54247
48;174;59562;302;406;2063;-253;227;-94;-273;254;-2666;59744
48;175;59790;-256;-1134;1899;-1954;876;-268;-361;-150;-2520;31787
48;176;60243;-330;-750;1959;-110;-37;-82;-478;-220;-2439;49034
48;177;60683;-560;-841;1801;271;615;-143;-471;-233;-2411;31822
48;178;61002;-457;-884;1792;-213;29;41;-495;-303;-2384;20620
48;179;61344;-424;-751;1971;451;2;142;-428;-252;-2440;29956
48;180;61573;-290;-1146;1771;-232;-229;-238;-414;-287;-2431;23311
48;181;61902;-258;-772;1945;25;-175;-84;-384;-239;-2480;34085
48;182;62365;-192;-898;1973;-264;-4;-87;-372;-275;-2438;6301
48;183;62683;-104;-882;1885;-90;-15;-60;-370;-297;-2416;15060
48;184;63002;-218;-1051;1915;46;-34;80;-376;-310;-2413;38213
48;185;63360;-545;-985;1926;-142;133;93;-420;-278;-2400;32528
48;186;63678;-487;-966;1818;-240;-157;-434;-467;-319;-2371;62494
48;187;63997;-227;-1172;1761;-59;9;-45;-397;-381;-2331;16862
48;188;64332;-323;-1132;1765;44;-7;-62;-395;-388;-2328;46495
48;189;64573;-213;-1168;1740;-17;20;112;-394;-387;-2326;33061
48;190;64891;-244;-1204;1773;151;-28;-58;-396;-378;-2332;38385
48;191;65227;-283;-1084;1835;42;24;-23;-370;-361;-2358;14629
48;192;65675;-170;-1114;1936;90;176;-219;-362;-361;-2371;2000
48;193;66008;-345;-1249;1707;58;-464;-347;-448;-366;-2347;3782
48;194;66336;-682;-1216;1918;-857;345;-1974;-350;-430;-2286;61530
48;195;66678;459;-1366;1614;-333;-249;-712;-94;-478;-2253;51731
48;196;66907;591;-1239;1551;206;63;-1;98;-470;-2225;18223
48;197;67339;685;-1393;1595;262;134;752;158;-456;-2231;16025
48;198;67673;-354;-1136;1801;314;347;790;-174;-395;-2348;51001
48;199;67909;-407;-945;1906;-346;166;52;-342;-356;-2371;35947
48;200;68334;-312;-1083;1843;119;-118;-69;-381;-369;-2349;16632
48;201;68669;-265;-1114;1890;-96;-73;903;-371;-341;-2395;23684
48;202;69010;-430;9;2006;-14;-551;1657;-591;26;-2490;61637
48;203;69330;-1542;-357;1683;-121;274;1065;-713;80;-2324;29185
48;204;69558;-930;-280;1859;-14;-328;495;-794;173;-2388;10432
48;205;69884;-961;-74;1894;8;-332;-29;-741;213;-2407;7122
48;206;70227;-289;262;2122;281;-677;-115;-615;275;-2565;24561
48;207;70459;-52;212;2118;129;128;182;-473;288;-2610;57803
48;208;70777;-220;54;2056;-262;481;24;-520;264;-2553;22382
48;209;71348;-493;-127;1983;43;-6;27;-616;178;-2502;60819
48;210;71666;-618;-99;1968;-103;166;-196;-633;146;-2488;27096
48;211;71984;-627;-225;1982;13;-75;-95;-635;126;-2497;38175
48;212;72349;-459;-186;1990;-73;92;-74;-625;116;-2510;42087
48;213;72668;-578;-314;1994;3;8;-70;-631;87;-2476;62472
48;214;73005;-662;-355;1967;-18;-136;-60;-656;62;-2461;64282
48;215;73349;-705;-312;1923;-45;-2;-108;-656;70;-2461;65082
48;216;73668;-665;-390;1944;-26;82;-29;-671;37;-2453;18932
48;217;73896;-768;-436;1926;-11;-43;-32;-678;32;-2443;65271
48;218;74216;-801;-524;1935;-35;55;-11;-667;1;-2428;8623
48;219;74454;-643;-252;1904;239;-131;-629;-681;20;-2441;59632
48;220;74895;-571;-1082;1980;272;271;237;-572;-123;-2447;20688
48;221;75324;-456;-660;1969;-98;153;-321;-517;-125;-2475;5527
48;222;75681;-424;-921;1832;-280;-3;25;-534;-181;-2443;6965
48;223;76003;-521;-872;1777;-36;16;-34;-497;-239;-2411;21709
48;224;76323;-490;-841;1922;-74;18;13;-489;-247;-2404;56056
48;225;76682;-514;-952;1867;-10;-76;-40;-488;-270;-2410;16053
48;226;77001;-477;-985;1877;12;-50;-49;-499;-266;-2408;15792
48;227;77324;-455;-971;1913;20;-45;-15;-492;-269;-2397;53325
48;228;77552;-432;-943;1821;-27;-19;-13;-489;-294;-2393;21276
48;229;77898;-479;-954;1893;9;-59;-16;-496;-282;-2392;31721
48;230;78339;-428;-895;1879;4;-24;-29;-490;-280;-2395;51724
48;231;78559;-406;-879;1848;-10;-59;10;-491;-291;-2385;13272
48;232;78901;-417;-959;1876;-24;-35;60;-483;-279;-2410;10735
48;233;79342;-411;-873;1896;35;-52;15;-481;-272;-2405;27937
48;234;79661;-430;-910;1881;-14;-48;46;-480;-265;-2423;118
48;235;80003;-424;-889;1871;8;-14;-14;-471;-268;-2419;63202
48;236;80342;-416;-892;1848;24;-49;-3;-480;-277;-2401;13203
48;237;80660;-426;-907;1862;15;-22;-11;-481;-276;-2410;3720
48;238;80994;-410;-932;1859;13;-19;-20;-477;-265;-2411;21557
48;239;81341;-425;-864;1909;-5;-31;-21;-486;-265;-2424;21150
48;240;81660;-436;-885;1885;14;-28;-10;-479;-277;-2411;56913
48;241;81993;-414;-883;1880;2;-22;5;-475;-273;-2400;48815
48;242;82336;-404;-825;1886;16;-27;13;-487;-271;-2414;42201
48;243;82659;-442;-862;1897;17;-33;11;-483;-271;-2422;38219
48;244;82887;-440;-862;1895;12;-28;-4;-478;-273;-2407;18223
48;245;83343;-435;-871;1885;-1;-16;3;-485;-261;-2419;7909
48;246;83784;-471;-883;1892;17;-19;-11;-493;-253;-2415;46690
48;247;84209;-452;-877;1903;19;-22;-8;-489;-265;-2403;4659
48;248;84448;-446;-870;1890;18;-23;11;-477;-256;-2413;33296
48;249;84677;-440;-879;1894;4;-24;8;-484;-257;-2413;29471
48;250;84996;-442;-852;1867;2;-27;-20;-493;-267;-2410;41600
48;251;85315;-452;-834;1888;7;-35;-12;-485;-252;-2403;9375
48;252;85569;-458;-909;1938;17;-34;7;-473;-262;-2415;48941
48;253;85888;-430;-858;1885;16;-33;-13;-479;-261;-2404;53129
48;254;86208;-442;-884;1879;8;-29;-39;-482;-260;-2394;56849
48;255;86439;-433;-865;1893;0;-26;14;-486;-262;-2413;41941
48;256;86781;-447;-848;1872;28;-35;1;-478;-265;-2398;3068
48;257;87332;-356;-521;1919;-16;-29;47;-502;-222;-2442;33309
48;258;87650;-482;-894;1901;261;-117;128;-484;-268;-2398;48500
48;259;87886;-764;-970;1891;50;-9;-19;-481;-270;-2403;12536
48;260;88332;-309;-752;1960;309;38;-538;-449;-205;-2467;57519
48;261;88650;-211;-498;2055;150;-66;3;-422;-189;-2494;30669
48;262;89008;300;-566;1857;42;106;-138;-369;-216;-2499;23566
48;263;89331;-202;-940;1911;-248;-80;72;-378;-245;-2482;46618
48;264;89650;-154;-737;1959;-123;13;119;-338;-247;-2473;19308
48;265;90010;-82;-834;1955;-161;-24;18;-378;-262;-2455;11039
48;266;90330;-333;-966;1970;-162;28;82;-360;-282;-2441;50631
48;267;90653;-231;-861;1944;-118;29;14;-357;-285;-2445;24783
48;268;90885;-228;-863;1931;116;-53;-4;-371;-286;-2455;51451
48;269;91333;-238;-808;1923;42;-3;39;-371;-263;-2455;47073
48;270;91667;-256;-793;1975;64;-15;1;-367;-261;-2461;58063
48;271;91985;-182;-721;1966;69;-36;53;-368;-246;-2473;15776
48;272;92328;-245;-744;1969;-43;-6;-1;-378;-239;-2470;62282
48;273;92662;-269;-785;1978;244;-27;61;-371;-231;-2477;11190
48;274;92984;-234;-733;1988;-21;1;-8;-367;-238;-2485;9758
48;275;93327;-137;-554;1982;99;-14;-9;-366;-229;-2474;41243
48;276;93559;-288;-795;2003;3;-4;29;-365;-231;-2485;2307
48;277;93878;-218;-674;1985;-24;32;29;-369;-215;-2500;12034
48;278;94319;-205;-379;2077;141;-118;29;-372;-155;-2541;4188
48;279;94554;-212;-438;2070;78;40;28;-365;-124;-2543;30349
48;280;94873;-178;-357;2083;-70;12;-38;-362;-99;-2555;34002
48;281;95321;-156;-438;2068;-55;-35;-8;-373;-145;-2533;17005
48;282;95562;-232;-443;2063;-254;103;14;-384;-162;-2514;53967
48;283;95881;-285;-560;2053;-68;-33;-17;-383;-176;-2507;37880
48;284;96326;-270;-580;2045;-45;-85;-15;-376;-181;-2503;2292
48;285;96667;-158;-600;2059;-77;-62;-22;-367;-207;-2504;39631
48;286;97215;-215;-703;1996;-63;4;-14;-357;-234;-2476;28590
48;287;97533;-159;-684;1993;-9;-27;-20;-353;-236;-2477;5985
48;288;97769;-281;-738;1972;93;54;-114;-356;-250;-2477;26515
48;289;97997;33;-539;1862;-98;-303;88;-333;-246;-2486;25595
48;290;98317;-1;-922;1902;215;70;39;-291;-302;-2450;33163
48;291;98639;-276;-842;1972;-185;-11;-51;-315;-288;-2455;54388
48;292;98897;-56;-899;1888;-74;-84;-7;-314;-306;-2448;51842
48;293;99217;-122;-740;1913;-179;-134;-42;-311;-315;-2419;35519
48;294;99535;161;-1362;1775;87;-8;7;-280;-399;-2370;9853
48;295;99764;-168;-905;1904;295;270;50;-269;-344;-2406;55644
48;296;100212;-173;-800;1988;215;204;13;-316;-272;-2465;22305
48;297;100652;-875;203;2067;-531;47;569;-320;-174;-2513;39281
48;298;100971;351;-1298;1942;-123;59;-318;-234;-350;-2428;36226
48;299;101323;-34;-956;2151;415;443;127;-250;-312;-2447;49341
48;300;101551;179;-1220;2063;-516;-129;-117;-307;-292;-2465;50899
48;301;101870;-41;-424;2048;80;-18;-7;-285;-209;-2557;65391
48;302;102334;-228;-348;2087;-131;4;20;-314;-174;-2540;25776
48;303;102652;-266;-683;2031;-149;-52;-2;-338;-220;-2498;59348
48;304;102975;-280;-767;2019;119;56;-33;-333;-253;-2478;4181
48;305;103334;-198;-686;1978;2;-33;-17;-339;-237;-2482;50764
48;306;103652;-138;-847;1927;111;-42;-15;-334;-268;-2458;16994
48;307;103975;-187;-758;2014;-209;-38;-11;-337;-267;-2471;60608
48;308;104314;-197;-793;1998;-90;-64;-38;-343;-287;-2456;42122
48;309;104550;-239;-748;1960;27;-14;-42;-331;-278;-2455;65141
48;310;104868;-255;-773;1920;109;17;-18;-333;-278;-2451;21365
48;311;105204;-215;-630;1992;184;28;-19;-331;-265;-2467;60880
48;312;105652;-234;-579;1998;0;53;-58;-329;-261;-2492;60692
48;313;105985;-266;-790;2044;26;-34;-12;-308;-280;-2456;34055
48;314;106309;-155;-818;1927;7;5;20;-319;-292;-2465;6239
48;315;106655;-158;-806;1946;-33;-11;9;-314;-302;-2462;57995
48;316;106890;-181;-795;1967;5;-53;-36;-305;-305;-2457;52825
48;317;107316;-145;-828;1900;52;-14;29;-303;-302;-2456;33866
48;318;107650;-138;-876;1897;-56;-43;-22;-303;-317;-2447;16522
48;319;107886;-139;-912;1954;-19;-13;0;-295;-325;-2455;10418
48;320;108311;-161;-894;1927;6;-1;31;-303;-314;-2452;9466
48;321;108645;-154;-945;1895;-6;-35;8;-293;-319;-2433;19222
48;322;108989;-146;-943;1907;-56;4;26;-306;-333;-2424;18827
48;323;109312;-133;-923;1902;34;-35;-12;-292;-347;-2427;1664
48;324;109544;-140;-913;1922;31;-9;-6;-306;-335;-2428;29529
48;325;109863;-103;-947;1879;88;-27;0;-294;-336;-2420;40943
48;326;110206;-31;-1000;1866;-34;-19;-9;-285;-358;-2397;33154
48;327;110434;-136;-953;1885;-35;-5;5;-298;-345;-2396;13885
48;328;110752;-99;-1040;1894;-83;-62;-17;-284;-376;-2381;56206
48;329;111327;-61;-1069;1837;-3;-20;7;-274;-376;-2388;46474
48;330;111645;-42;-1075;1851;-1;-67;2;-282;-379;-2376;30117
48;331;111963;-56;-1185;1854;-1;-44;68;-272;-370;-2365;38274
48;332;112330;-68;-1088;1850;84;-15;36;-298;-365;-2396;43754
48;333;112649;-87;-1028;1881;36;-10;16;-286;-362;-2388;42887
48;334;112982;-170;-957;1842;10;-12;23;-293;-364;-2390;60838
48;335;113325;-202;-1004;1852;-60;14;98;-310;-366;-2357;34977
48;336;113644;-206;-1111;1789;-20;14;-12;-336;-381;-2372;47517
48;337;113872;-169;-1144;1773;-110;-19;-15;-340;-395;-2331;56539
48;338;114192;-179;-1123;1790;-3;-52;-22;-334;-385;-2345;28300
48;339;114428;-187;-1146;1787;25;-21;-39;-323;-399;-2355;34119
48;340;114648;-211;-1121;1813;130;-19;-55;-315;-377;-2371;3119
48;341;114880;-71;-1097;1912;-3;-274;-145;-305;-366;-2393;20728
48;342;115306;173;-953;1862;134;129;22;-210;-333;-2446;17079
48;343;115663;14;-949;1873;268;182;70;-267;-327;-2437;34092
48;344;115981;-205;-821;1970;109;33;35;-286;-301;-2454;8157
48;345;116301;145;-1083;1864;-334;-168;-107;-301;-346;-2418;12123
48;346;116658;-89;-1001;1839;-96;-16;-63;-278;-361;-2415;49502
48;347;116976;-100;-930;1883;89;-100;-38;-263;-358;-2412;43637
48;348;117300;-103;-974;1852;66;3;-5;-260;-370;-2411;57120
48;349;117532;-16;-1072;1954;118;-44;106;-254;-358;-2407;17994
48;350;117875;-54;-1291;1914;-185;-36;-139;-254;-366;-2411;22929
48;351;118319;65;-1061;1892;47;56;90;-210;-359;-2421;35332
48;352;118637;29;-911;1907;22;-25;40;-234;-355;-2426;23882
48;353;118876;-59;-924;1905;13;11;-5;-238;-349;-2414;54429
48;354;119317;-35;-921;1890;40;-5;30;-221;-351;-2422;14108
48;355;119636;200;-889;1894;70;-8;-12;-240;-341;-2415;65432
48;356;119982;-6;-986;1911;19;-53;-22;-236;-356;-2422;17039
48;357;120321;34;-980;1884;16;-55;28;-245;-355;-2412;33236
48;358;120639;16;-983;1925;43;-82;-4;-241;-352;-2425;36283
48;359;120973;33;-962;1904;24;-30;19;-242;-341;-2431;58273
48;360;121316;96;-893;1923;-3;-83;11;-241;-341;-2437;29319
48;361;121635;97;-920;1947;109;-48;-23;-228;-333;-2431;63779
48;362;121969;18;-868;1910;119;-68;-22;-234;-340;-2436;26923
48;363;122312;98;-972;1896;-43;-10;11;-236;-347;-2434;16778
48;364;122634;-77;-974;1862;48;-29;48;-249;-330;-2429;28234
48;365;122866;-80;-1023;2018;-117;-72;-63;-263;-337;-2440;32532
48;366;123194;-78;-1001;1881;-75;-57;-53;-266;-379;-2401;48286
48;367;123429;-86;-1022;1853;18;26;14;-245;-369;-2406;9026
48;368;123764;-74;-967;1951;1009;-138;32;-263;-312;-2447;12252
48;369;124189;106;-397;2080;-72;45;59;-200;-118;-2589;60394
48;370;124425;42;-118;2126;-15;-128;-15;-206;-108;-2607;58076
48;371;124653;123;-227;2083;-183;-10;23;-211;-123;-2583;14714
48;372;124976;88;-402;2087;-98;-11;-14;-216;-157;-2569;60034
48;373;125296;-27;-660;2064;-149;-9;33;-229;-195;-2545;8949
48;374;125552;-25;-864;2026;-311;57;43;-238;-248;-2499;46840
48;375;125871;-80;-783;2009;7;-31;4;-255;-285;-2492;18967
48;376;126191;-68;-852;1976;5;-5;18;-235;-304;-2451;19929
48;377;126419;-69;-904;1976;-66;-23;32;-249;-306;-2456;22198
48;378;126764;5;-797;1931;-82;-78;-38;-258;-313;-2440;55598
48;379;127311;-86;-1034;1901;-60;-4;25;-242;-348;-2429;6775
48;380;127633;-32;-929;1911;30;-11;18;-239;-349;-2422;35915
