flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; angle; lat_base; lon_base; fix; crc
7;1;1251;0;0;0.000000;0.000000;0.000000;nan;0.000000;0.000000;0;37382;
7;2;2242;77545;103000;nan;nan;nan;nan;0.000000;0.000000;0;41580;
7;3;3223;77546;0;nan;nan;nan;nan;0.000000;0.000000;0;31194;
7;4;4190;77547;0;nan;nan;nan;nan;0.000000;0.000000;0;26552;
7;5;5175;77548;0;nan;nan;nan;nan;0.000000;0.000000;0;56372;
7;6;6160;77549;0;nan;nan;nan;nan;0.000000;0.000000;0;21015;
7;7;7145;77550;0;nan;nan;nan;nan;0.000000;0.000000;0;28524;
7;8;8147;77551;0;nan;nan;nan;nan;0.000000;0.000000;0;30299;
7;9;9138;77552;0;nan;nan;nan;nan;0.000000;0.000000;0;64314;
