flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; angle; lat_base; lon_base; fix; crc
7;1;1298;0;0;0.000000;0.000000;0.000000;nan;0.000000;0.000000;0;36783;
7;2;2290;83010;832000;nan;nan;nan;nan;0.000000;0.000000;0;42992;
7;3;3271;83012;0;nan;nan;nan;nan;0.000000;0.000000;0;38596;
7;4;4239;83013;0;nan;nan;nan;nan;0.000000;0.000000;0;34480;
7;5;5225;83014;0;nan;nan;nan;nan;0.000000;0.000000;0;61279;
7;6;6210;83015;0;nan;nan;nan;nan;0.000000;0.000000;0;21132;
7;7;7212;83016;0;nan;nan;nan;nan;0.000000;0.000000;0;10967;
7;8;8197;83017;0;nan;nan;nan;nan;0.000000;0.000000;0;7357;
7;9;9190;83018;0;nan;nan;nan;nan;0.000000;0.000000;0;48785;
7;10;10172;83019;0;nan;nan;nan;nan;0.000000;0.000000;0;38878;
7;11;11155;83020;0;nan;nan;nan;nan;0.000000;0.000000;0;39613;
7;12;12144;83021;0;nan;nan;nan;nan;0.000000;0.000000;0;14899;
7;13;13129;83022;0;nan;nan;nan;nan;0.000000;0.000000;0;14487;
7;14;14094;83023;0;nan;nan;nan;nan;0.000000;0.000000;0;25404;
7;15;15096;83024;0;nan;nan;nan;nan;0.000000;0.000000;0;43386;
7;16;16077;83025;0;nan;nan;nan;nan;0.000000;0.000000;0;50595;
7;17;17064;83026;0;nan;nan;nan;nan;0.000000;0.000000;0;15641;
7;18;18054;83027;0;nan;nan;nan;nan;0.000000;0.000000;0;53223;
7;19;19035;83028;0;nan;nan;nan;nan;0.000000;0.000000;0;64144;
7;20;20024;83029;0;nan;nan;nan;nan;0.000000;0.000000;0;41027;
7;21;21006;83030;0;nan;nan;nan;nan;0.000000;0.000000;0;40427;
7;22;21997;83031;0;nan;nan;nan;nan;0.000000;0.000000;0;56334;
7;23;22997;83032;0;nan;nan;nan;nan;0.000000;0.000000;0;42981;
7;24;23958;83033;0;nan;nan;nan;nan;0.000000;0.000000;0;41688;
7;25;24946;83034;0;nan;nan;nan;nan;0.000000;0.000000;0;42366;
7;26;25935;83035;0;nan;nan;nan;nan;0.000000;0.000000;0;60963;
7;27;26918;83035;0;nan;nan;nan;nan;0.000000;0.000000;0;40689;
7;28;27903;83036;0;nan;nan;nan;nan;0.000000;0.000000;0;61021;
7;29;28889;83037;0;nan;nan;nan;nan;0.000000;0.000000;0;27955;
7;30;29877;83038;0;nan;nan;nan;nan;0.000000;0.000000;0;39389;
7;31;30873;83039;0;nan;nan;nan;nan;0.000000;0.000000;0;34025;
7;32;31859;83040;0;nan;nan;nan;nan;0.000000;0.000000;0;12115;
7;33;32848;83041;0;nan;nan;nan;nan;0.000000;0.000000;0;49795;
7;34;33809;83042;0;nan;nan;nan;nan;0.000000;0.000000;0;35657;
7;35;34798;83043;0;nan;nan;nan;nan;0.000000;0.000000;0;42067;
7;36;35785;83044;0;nan;nan;nan;nan;0.000000;0.000000;0;44147;
7;37;36771;83045;0;nan;nan;nan;nan;0.000000;0.000000;0;1960;
7;38;37761;83046;0;nan;nan;nan;nan;0.000000;0.000000;0;9028;
7;39;38758;83047;0;nan;nan;nan;nan;0.000000;0.000000;0;46457;
7;40;39743;83048;0;nan;nan;nan;nan;0.000000;0.000000;0;18421;
7;41;40731;83049;0;nan;nan;nan;nan;0.000000;0.000000;0;53847;
7;42;41718;83050;0;nan;nan;nan;nan;0.000000;0.000000;0;38672;
7;43;42707;83051;0;nan;nan;nan;nan;0.000000;0.000000;0;63225;
7;44;43668;83052;0;nan;nan;nan;nan;0.000000;0.000000;0;29048;
7;45;44651;83053;0;nan;nan;nan;nan;0.000000;0.000000;0;32933;
7;46;45643;83054;0;nan;nan;nan;nan;0.000000;0.000000;0;23806;
7;47;46641;83055;0;nan;nan;nan;nan;0.000000;0.000000;0;17018;
7;48;47622;83056;0;nan;nan;nan;nan;0.000000;0.000000;0;57914;
7;49;48612;83057;0;nan;nan;nan;nan;0.000000;0.000000;0;6848;
7;50;49602;83058;0;nan;nan;nan;nan;0.000000;0.000000;0;22252;
7;51;50591;83059;0;nan;nan;nan;nan;0.000000;0.000000;0;57156;
7;52;51574;83060;0;nan;nan;nan;nan;0.000000;0.000000;0;4928;
7;53;52555;83061;0;nan;nan;nan;nan;0.000000;0.000000;0;5449;
7;54;53528;83062;0;nan;nan;nan;nan;0.000000;0.000000;0;65296;
7;55;54525;83063;0;nan;nan;nan;nan;0.000000;0.000000;0;47323;
7;56;55508;83064;0;nan;nan;nan;nan;0.000000;0.000000;0;28841;
7;57;56499;83065;0;nan;nan;nan;nan;0.000000;0.000000;0;7369;
7;58;57484;83066;0;nan;nan;nan;nan;0.000000;0.000000;0;12868;
7;59;58474;83067;0;nan;nan;nan;nan;0.000000;0.000000;0;20530;
7;60;59458;83068;0;nan;nan;nan;nan;0.000000;0.000000;0;26398;
7;61;60441;83069;0;nan;nan;nan;nan;0.000000;0.000000;0;63310;
7;62;61426;83070;0;nan;nan;nan;nan;0.000000;0.000000;0;51849;
7;63;62430;83071;0;nan;nan;nan;nan;0.000000;0.000000;0;25583;
