flag; num; time_ms; bme_temp; bme_press; photorez; ds_temp; status; find; crc
1;2;1146;3828;99929;0;378;0;0;59545
1;3;1466;3835;99931;0;378;0;0;30543
1;4;1781;3839;99932;0;378;0;0;1207
1;5;2006;3842;99933;0;378;0;0;15276
1;6;2352;3844;99932;0;378;0;0;6642
1;7;2667;3846;99932;0;378;0;0;30037
1;8;2893;3847;99933;0;379;0;0;7781
1;9;3335;3848;99933;0;379;0;0;8003
1;10;3650;3848;99932;0;379;0;0;30249
1;11;3883;3849;99933;0;379;0;0;20172
1;12;4303;3849;99932;0;379;0;0;268
1;13;4534;3850;99932;0;379;0;0;30055
1;14;4760;3850;99932;0;379;0;0;13940
1;15;5078;3850;99932;0;379;0;0;56599
1;16;5394;3850;99932;0;379;0;0;19540
1;17;5641;3850;99932;0;379;0;0;53809
1;18;5955;3850;99932;0;379;0;0;54981
1;19;6274;3850;99932;0;379;0;0;59694
1;20;6501;3851;99933;0;379;0;0;8351
1;21;6735;3851;99932;0;379;0;0;21586
1;22;7049;3851;99933;0;379;0;0;48255
1;23;7279;3851;99933;0;379;0;0;56509
1;24;7595;3851;99933;0;379;0;0;5436
1;25;7826;3851;99933;0;379;0;0;38559
1;26;8261;3851;99932;0;379;0;0;27733
1;27;8577;3851;99932;0;379;0;0;53738
1;28;8811;3851;99931;0;379;0;0;14559
1;29;9041;3851;99931;0;379;0;0;51763
1;30;9357;3852;99931;0;379;0;0;18481
1;31;9676;3852;99932;0;379;0;0;32593
1;32;9922;3852;99932;0;379;0;0;34950
1;33;10238;3852;99932;0;379;0;0;6182
1;34;10554;3852;99932;0;379;0;0;28828
1;35;10780;3852;99932;0;379;0;0;6272
1;36;11010;3852;99932;0;379;0;0;29158
1;37;11330;3852;99932;0;379;0;0;48994
1;38;11661;3852;99932;0;379;0;0;6388
1;39;11975;3852;99932;0;379;0;0;61558
1;40;12206;3852;99932;0;379;0;0;8583
1;41;12541;3852;99932;0;379;0;0;62123
1;42;12859;3852;99932;0;379;0;0;10882
1;43;13196;3852;99931;0;379;0;0;54689
1;44;13422;3852;99931;0;379;0;0;4843
1;45;13737;3852;99931;0;379;0;0;40562
1;46;14161;3852;99931;0;379;0;0;33028
1;47;14407;3852;99931;0;379;0;0;23116
1;48;14722;3852;99931;0;379;0;0;45938
1;49;15158;3852;99932;0;379;0;0;38202
1;50;15391;3852;99932;0;379;0;0;9301
1;51;15706;3852;99932;0;379;0;0;30976
1;52;16142;3852;99932;0;378;0;0;36010
1;53;16477;3852;99932;0;378;0;0;38330
1;54;16796;3852;99931;0;378;0;0;65229
1;55;17127;3852;99931;0;379;0;0;36607
1;56;17446;3852;99933;0;379;0;0;36223
1;57;17679;3852;99932;0;379;0;0;35069
1;58;17904;3852;99932;0;379;0;0;42316
1;59;18224;3852;99932;0;379;0;0;45878
1;60;18540;3853;99932;0;379;0;0;6093
1;61;18786;3853;99932;0;378;0;0;12027
1;62;19100;3852;99932;0;378;0;0;48774
1;63;19420;3852;99932;0;378;0;0;45241
1;64;19646;3852;99932;0;379;0;0;11271
1;65;19876;3853;99932;0;379;0;0;42890
1;66;20192;3853;99932;0;379;0;0;1611
1;67;20418;3853;99932;0;378;0;0;51175
1;68;20732;3853;99932;0;378;0;0;24759
1;69;21071;3853;99931;0;378;0;0;13393
1;70;21300;3853;99931;0;378;0;0;580
1;71;21616;3853;99932;0;378;0;0;42741
1;72;22060;3853;99933;0;378;0;0;13929
1;73;22286;3853;99932;0;378;0;0;34269
1;74;22600;3853;99932;0;378;0;0;38031
1;75;23056;3853;99932;0;378;0;0;60396
1;76;23371;3853;99932;0;378;0;0;43492
1;77;23686;3853;99932;0;378;0;0;17170
1;78;24021;3853;99932;0;378;0;0;52757
1;79;24255;3853;99932;0;378;0;0;6805
1;80;24575;3853;99933;0;378;0;0;34944
1;81;24799;3853;99933;0;378;0;0;30361
1;82;25115;3853;99933;0;378;0;0;36724
1;83;25350;3853;99933;0;378;0;0;13108
1;84;25681;3853;99932;0;378;0;0;44374
1;85;25996;3853;99933;0;378;0;0;16723
1;86;26331;3853;99933;0;378;0;0;53173
1;87;26557;3853;99933;0;378;0;0;40900
1;88;26982;3853;99932;0;378;0;0;7337
1;89;27300;3853;99932;0;378;0;0;33587
1;90;27547;3853;99932;0;378;0;0;36522
1;91;27966;3853;99932;0;378;0;0;3950
1;92;28297;3853;99932;0;378;0;0;32153
1;93;28528;3853;99932;0;378;0;0;13919
1;94;28948;3853;99932;0;378;0;0;45541
1;95;29174;3853;99932;0;378;0;0;64048
1;96;29493;3853;99932;0;378;0;0;63925
1;97;29728;3853;99932;0;378;0;0;606
1;98;30059;3853;99931;0;378;0;0;16373
1;99;30377;3853;99931;0;378;0;0;41071
1;100;30715;3853;99931;0;378;0;0;30101
1;101;30941;3853;99931;0;378;0;0;36062
1;102;31256;3853;99931;0;378;0;0;26065
