flag; num; time_ms; accl_x; accl_y; accl_z; gyro_x; gyro_y; gyro_z; mag_x; mag_y; mag_z; crc
48;74;24514;-307;-1474;1024;174;210;241;-277;-393;-2106;15565
48;75;24844;-231;-1935;1093;308;-191;-241;-288;-386;-2138;38199
48;76;25180;4;-1689;1323;80;-96;-35;-204;-355;-2201;14771
48;77;25503;-25;-1652;1315;21;-39;12;-201;-347;-2184;60733
48;78;25729;-15;-1642;1320;29;-66;-46;-211;-355;-2185;41163
48;79;26169;-24;-1684;1312;6;-6;58;-201;-361;-2186;19839
48;80;26500;-63;-1612;1318;17;-76;-31;-221;-337;-2185;62062
48;81;26820;-104;-1675;1298;29;-64;58;-227;-353;-2194;20417
48;82;27157;-73;-1651;1318;22;-31;-48;-220;-348;-2196;36819
48;83;27383;-46;-1682;1324;-10;-41;-18;-218;-340;-2198;24059
48;84;27698;-74;-1660;1304;5;-45;12;-220;-346;-2192;4
48;85;28014;-76;-1655;1320;26;-20;-6;-208;-339;-2203;43029
48;86;28265;-107;-1582;1306;44;-44;13;-213;-345;-2201;15849
48;87;28580;-65;-1634;1312;14;-60;-6;-218;-344;-2202;61776
48;88;29121;-118;-1659;1317;23;-34;-29;-224;-347;-2194;6618
48;89;29358;-89;-1715;1317;42;-24;17;-229;-346;-2198;28628
48;90;29673;-108;-1698;1325;8;18;46;-221;-361;-2191;29485
48;91;30109;-91;-1648;1303;-22;-37;-22;-228;-350;-2176;47980
48;92;30445;-63;-1705;1325;-1;-97;-61;-227;-352;-2186;54095
48;93;30760;-146;-1656;1252;-34;-44;20;-233;-353;-2177;17115
48;94;31091;-123;-1613;1238;106;-27;108;-227;-358;-2171;35418
48;95;31410;-142;-1723;1216;60;25;18;-254;-361;-2166;49046
48;96;31641;-129;-1680;1282;2;-63;36;-254;-352;-2172;25542
48;97;31980;-160;-1693;1287;14;-41;10;-252;-343;-2186;13490
48;98;32295;-166;-1598;1282;21;-32;-34;-245;-351;-2191;59999
48;99;32751;-134;-1663;1276;18;-27;-19;-254;-358;-2194;1825
48;100;33066;-142;-1655;1284;30;-38;-25;-247;-344;-2181;28934
48;101;33386;-154;-1661;1282;10;-42;25;-253;-357;-2178;49250
48;102;33612;-147;-1665;1270;5;-69;-45;-242;-349;-2193;31815
48;103;33950;-140;-1686;1275;-3;-59;-19;-243;-353;-2189;34592
48;104;34265;-132;-1673;1302;24;-36;243;-251;-355;-2192;13727
48;105;34495;-170;-1623;1285;21;-33;1;-238;-350;-2179;23576
48;106;35040;-158;-1691;1282;24;-41;-13;-247;-349;-2179;13454
48;107;35371;-165;-1621;1281;56;-28;25;-248;-336;-2176;30584
48;108;35686;-191;-1681;1284;3;-40;12;-250;-339;-2179;43084
48;109;36023;-180;-1652;1287;9;-38;3;-249;-352;-2174;6679
48;110;36249;-162;-1706;1282;15;-54;-5;-260;-339;-2178;21047
48;111;36565;-176;-1636;1282;34;-67;-9;-254;-344;-2191;48601
48;112;37028;-151;-1667;1288;14;-31;-16;-242;-343;-2188;28468
48;113;37346;-148;-1661;1305;10;-46;-21;-246;-354;-2194;50261
48;114;37662;-138;-1654;1288;24;-40;8;-255;-343;-2192;46819
48;115;37993;-162;-1650;1298;34;-37;3;-249;-355;-2198;24663
48;116;38224;-175;-1640;1283;25;-43;-12;-252;-348;-2183;40236
48;117;38539;-159;-1671;1303;41;-55;-36;-247;-340;-2201;3099
48;118;38975;-195;-1644;1292;29;-51;-3;-263;-345;-2200;12270
48;119;39310;-175;-1591;1299;9;-44;5;-249;-346;-2207;934
48;120;39644;-156;-1710;1303;14;-39;6;-260;-350;-2192;37208
48;121;39963;-168;-1683;1299;-13;-38;-7;-245;-348;-2190;21303
48;122;40299;-178;-1663;1301;-1;-42;-5;-254;-343;-2185;34598
48;123;40526;-164;-1622;1304;36;-57;-29;-244;-344;-2197;8668
48;124;40845;-181;-1673;1311;12;-49;-25;-248;-337;-2185;25908
48;125;41160;-184;-1676;1294;32;-53;-16;-256;-348;-2186;21236
48;126;41409;-185;-1650;1304;34;-54;-14;-256;-339;-2189;31606
48;127;41934;-184;-1665;1295;-1;-35;-17;-256;-331;-2189;55153
48;128;42272;-181;-1666;1305;12;-37;-9;-249;-332;-2186;5335
48;129;42503;-158;-1666;1323;18;-64;-11;-260;-335;-2197;39239
48;130;42819;-183;-1585;1204;130;-40;109;-258;-331;-2215;62293
48;131;43255;-177;-1459;1654;974;-165;-169;-304;-149;-2277;5123
48;132;43591;-190;-975;1736;473;35;-152;-331;55;-2360;21607
48;133;43907;26;-425;1973;309;-229;-43;-335;183;-2406;64538
48;134;44133;87;-297;2016;46;-21;-39;-303;205;-2409;25633
48;135;44448;11;-341;2018;-20;-83;-153;-287;207;-2406;64984
48;136;44907;142;-502;2094;119;-196;-134;-296;170;-2403;4896
48;137;45230;113;-396;2037;35;0;-7;-267;171;-2422;29955
48;138;45545;167;-596;1991;18;53;107;-269;172;-2409;23934
48;139;45897;-365;-715;1684;-908;165;947;-325;171;-2389;33209
48;140;46211;215;-1380;1268;-1423;-1101;331;-373;-124;-2350;39670
48;141;46526;397;-2160;952;-710;-793;9;-156;-492;-2096;58640
48;142;46878;337;-1801;696;56;-397;-5;-109;-532;-2031;11540
48;143;47193;287;-1995;412;-57;-934;355;-55;-547;-2034;23453
48;144;47737;394;-2081;138;93;-1379;325;74;-528;-1926;11797
48;145;47972;89;-1964;279;147;-1463;86;133;-545;-1828;42572
48;146;48287;105;-2006;-12;-79;-1059;189;195;-561;-1667;9829
48;147;48513;266;-2014;-94;-13;-785;-120;209;-564;-1558;35737
48;148;48833;315;-2132;-126;-129;98;-82;207;-551;-1537;4857
48;149;49172;74;-2008;43;352;127;-88;215;-556;-1604;40442
48;150;49398;140;-2095;284;373;-129;-100;253;-531;-1663;35840
48;151;49818;490;-1967;427;317;-172;-161;259;-531;-1708;58791
48;152;50174;465;-2114;460;-14;-191;-84;302;-506;-1723;36843
48;153;50489;516;-1975;468;-17;45;-38;316;-510;-1709;65035
48;154;50808;408;-1981;392;-91;7;73;298;-527;-1712;41435
48;155;51139;400;-1991;329;-18;-53;-10;279;-520;-1677;45175
48;156;51370;440;-2005;318;-61;-42;-33;280;-525;-1674;31194
48;157;51790;419;-1994;299;-69;-57;55;278;-531;-1658;35673
48;158;52016;349;-2056;193;-431;-106;276;285;-538;-1617;16687
48;159;52352;73;-2138;-212;-98;27;-16;192;-577;-1442;3951
48;160;52672;125;-2078;-368;-150;14;-85;168;-566;-1406;53848
48;161;52897;170;-2028;-300;99;83;-165;174;-560;-1405;41185
48;162;53220;310;-2097;-123;596;0;-190;230;-551;-1514;21717
48;163;53782;322;-2066;312;56;-62;-1;247;-553;-1677;13733
48;164;54097;558;-1960;535;1508;308;-872;242;-468;-1836;51640
48;165;54412;658;-1254;1219;313;-35;-12;400;-327;-2051;21472
48;166;54987;899;-1513;1182;208;-128;-293;433;-281;-2053;53465
48;167;55302;651;-1779;933;-243;-179;567;407;-426;-1922;19532
48;168;55636;440;-1922;788;-59;16;-8;334;-478;-1882;34924
48;169;55972;868;-1894;880;679;-117;-1684;357;-367;-1916;38846
48;170;56288;1498;-682;1306;804;-29;-1033;628;111;-2061;2717
48;171;56622;1659;-637;1659;823;-722;635;636;156;-2014;11846
48;172;56962;1953;477;898;-286;-278;2221;701;285;-1817;342
48;173;57278;1908;392;770;702;-504;-2067;726;522;-1736;30244
48;174;57508;1599;1109;604;416;-157;-965;622;718;-1654;42372
48;175;57927;1333;1243;386;-7;64;-339;476;837;-1561;18088
48;176;58161;1445;1663;304;277;-73;-1053;446;912;-1489;22428
48;177;58387;1109;1631;325;171;-130;-9;321;964;-1480;26935
48;178;58808;994;1695;337;2;8;-104;244;990;-1493;40717
48;179;59267;51;2014;259;-36;117;-1200;18;1085;-1459;50649
48;180;59582;-730;1897;386;-213;-56;120;-422;1044;-1435;54824
48;181;59897;-372;1992;215;-81;-155;636;-410;1075;-1438;23720
48;182;60123;-257;1970;365;-50;-209;444;-273;1098;-1446;61041
48;183;60354;-234;1990;-356;47;-428;684;-212;1089;-1437;43108
48;184;60779;533;1722;413;-246;-492;1387;-10;1043;-1490;49932
48;185;61004;1394;1942;96;153;-241;-813;214;981;-1433;55000
48;186;61340;1056;2037;1088;-2140;-281;-255;111;1032;-1807;54994
48;187;61885;280;791;1934;14;318;-159;-179;699;-2360;4814
48;188;62203;-30;418;2109;-159;-54;74;-281;632;-2405;5040
48;189;62540;75;202;2069;63;-287;223;-262;581;-2442;3766
48;190;62871;83;-109;1591;-1084;-1808;3639;-121;464;-2455;1132
48;191;63186;799;-1721;939;-737;-894;489;428;-242;-2048;2860
48;192;63541;771;-1611;726;520;2939;295;461;-210;-2220;19670
48;193;63856;769;-521;1787;762;129;336;113;238;-2482;52733
48;194;64171;-1098;-2298;2248;-922;599;1189;22;49;-2464;25415
48;195;64502;-88;-1441;1456;-154;-31;242;-22;-56;-2433;23670
48;196;64844;70;-1243;1772;383;-373;251;69;-49;-2415;46883
48;197;65159;307;-1472;1761;-265;-72;28;134;-53;-2410;53167
48;198;65385;242;-1522;1434;-180;-732;235;138;-123;-2348;24137
48;199;65831;241;-952;1356;-337;-837;833;224;-206;-2253;7060
48;200;66161;464;-1910;1113;-401;-340;-91;287;-333;-2039;16642
48;201;66476;679;-1892;1094;96;-271;247;373;-356;-1902;25901
48;202;66812;658;-1962;1268;451;-25;551;334;-411;-1929;22971
48;203;67038;143;-1774;1266;606;249;719;226;-431;-1985;7337
48;204;67357;-543;-1490;1696;227;55;-75;56;-381;-2123;37862
48;205;67673;-766;-1003;1982;82;-49;-575;102;-285;-2236;35696
48;206;67919;149;-1361;1640;487;-85;-83;155;-295;-2181;62159
48;207;68233;-6;-1158;1533;-171;-306;-40;150;-281;-2207;13172
48;208;68779;11;-1566;1608;-30;-45;-63;191;-315;-2148;7972
48;209;69009;-33;-1834;1600;39;-69;449;196;-305;-2153;41075
48;210;69324;-238;-1439;1373;8;-95;-167;80;-374;-2140;24119
48;211;69766;-107;-1496;1486;74;-185;-110;127;-380;-2097;50576
48;212;70101;583;-1272;1498;33;-102;7;254;-302;-2093;30586
48;213;70420;235;-1460;1429;6;86;-31;263;-331;-2077;27099
48;214;70751;280;-1486;1440;-61;16;45;261;-336;-2066;54571
48;215;71070;284;-1552;1456;29;-26;37;251;-345;-2055;31853
48;216;71301;320;-1566;1395;29;-76;90;250;-360;-2051;53481
48;217;71632;201;-1528;1431;22;-154;-124;257;-343;-2057;34892
48;218;71947;388;-1457;1392;27;-50;-94;270;-345;-2068;22072
48;219;72403;220;-1619;1395;194;59;55;297;-348;-2053;31610
48;220;72719;261;-1507;1482;128;5;-56;275;-297;-2094;22025
48;221;73034;409;-1385;1526;-30;-106;-26;284;-281;-2099;62963
48;222;73268;451;-1363;1529;21;-25;70;295;-294;-2098;58850
48;223;73612;436;-1425;1513;4;-31;-30;286;-306;-2081;55154
48;224;73926;282;-1436;1440;39;-4;1;264;-327;-2085;44062
48;225;74152;282;-1486;1405;35;-8;49;276;-323;-2094;60541
48;226;74698;304;-1382;1360;25;-114;39;272;-351;-2048;46316
48;227;75029;324;-1630;1408;-2;-38;-6;265;-342;-2048;35131
48;228;75344;307;-1556;1384;7;-25;73;276;-340;-2044;58743
48;229;75680;342;-1542;1428;30;-44;12;268;-343;-2053;47058
48;230;75910;344;-1507;1428;141;-37;-27;267;-335;-2069;37321
48;231;76229;360;-1455;1486;64;-40;-9;271;-319;-2076;53103
48;232;76687;404;-1459;1480;23;-47;-9;288;-311;-2077;33155
48;233;77001;439;-1467;1476;-10;-76;-14;291;-317;-2061;9107
48;234;77320;432;-1484;1470;-11;-48;-19;291;-313;-2075;31562
48;235;77652;416;-1477;1458;19;-39;-15;288;-315;-2062;36479
48;236;77882;425;-1462;1467;13;-27;3;283;-307;-2057;37583
48;237;78197;426;-1481;1455;-23;-32;-1;284;-318;-2046;38494
48;238;78633;331;-1510;1394;-90;1;46;287;-346;-2038;54829
48;239;78974;329;-1591;1344;-26;-65;28;263;-365;-2014;32864
48;240;79305;275;-1588;1337;39;-31;27;250;-380;-2017;7559
48;241;79621;237;-1599;1344;42;-26;-8;242;-380;-2013;32039
48;242;79956;231;-1581;1344;36;-19;-35;243;-375;-2022;40624
48;243;80182;-4;-1935;1542;702;-301;-441;245;-366;-2037;1443
48;244;80498;221;-1435;1355;28;-228;64;235;-371;-2046;56699
48;245;80813;146;-1533;1402;-28;-40;-1;217;-377;-2054;42449
48;246;81060;172;-1576;1416;-256;-54;3;206;-372;-2043;50441
48;247;81601;-393;-1585;950;-1342;-196;972;172;-487;-1891;38540
48;248;81931;-668;-1481;592;936;-924;-324;-189;-548;-1625;3900
48;249;82162;-698;-1782;766;-106;-161;258;-218;-534;-1632;56838
48;250;82478;-1097;-1652;615;-68;-111;258;-403;-487;-1563;10002
48;251;82913;-380;-1930;801;323;-47;-1452;-388;-547;-1631;30189
48;252;83249;-62;-1826;881;-144;99;-407;-89;-558;-1713;31349
48;253;83565;-33;-1983;843;-133;19;-82;13;-550;-1692;29313
48;254;83794;69;-1910;860;30;-66;-37;33;-548;-1689;36840
48;255;84109;62;-1893;887;26;-51;-2;57;-540;-1676;9749
48;256;84571;13;-1901;804;-85;-27;41;49;-555;-1659;59375
48;257;84885;21;-1948;766;-81;-29;4;29;-549;-1628;55858
48;258;85200;6;-1971;731;15;-47;-40;25;-553;-1623;12464
48;259;85558;37;-1930;774;97;-50;-78;41;-556;-1641;53555
48;260;85873;162;-1934;829;106;-63;-81;69;-550;-1681;41160
48;261;86187;131;-1891;865;234;14;-179;74;-537;-1701;52724
48;262;86542;247;-1917;941;39;55;-140;87;-538;-1713;47570
48;263;86857;-278;-2039;1310;1152;-52;-669;214;-444;-1909;51747
48;264;87398;341;-879;1220;1969;-690;1854;80;-320;-2225;6593
48;265;87632;258;-886;2007;546;-499;2162;-58;-182;-2367;28133
48;266;87947;1164;-489;1690;348;-357;601;-103;-44;-2476;17676
48;267;88173;552;324;1910;1495;697;670;-43;121;-2589;61221
48;268;88489;-132;-596;1827;250;409;317;-225;401;-2589;9995
48;269;88824;51;-60;2051;180;170;12;-265;436;-2582;35561
48;270;89050;164;138;1980;324;-16;39;-268;455;-2558;45268
48;271;89482;73;-67;2091;-77;254;-817;-180;422;-2583;39459
48;272;89833;-227;278;2021;211;-80;170;-216;442;-2571;48884
48;273;90151;-221;381;2074;116;-138;-470;-207;431;-2566;49269
48;274;90467;32;14;2169;224;66;479;-223;389;-2584;27022
48;275;90798;69;-63;2137;-128;-87;-45;-224;411;-2574;39293
48;276;91028;36;0;2203;51;-62;-19;-219;393;-2570;28595
48;277;91449;-82;-99;2132;-20;-2;0;-227;408;-2565;25764
48;278;91678;-126;-226;2093;15;-8;-6;-222;398;-2587;34207
48;279;92015;-18;-10;2105;-64;6;-103;-224;404;-2569;25844
48;280;92331;40;-29;2188;-24;-45;-14;-232;400;-2564;54072
48;281;92558;-98;-113;2102;68;-63;-9;-226;398;-2571;33607
48;282;92875;-15;-25;2166;0;-35;-10;-223;399;-2574;46405
48;283;93441;-107;-148;2108;22;-34;-6;-220;394;-2567;59386
48;284;93756;-69;-111;2113;-16;-37;-6;-229;398;-2580;15277
48;285;94070;-29;-104;2113;-12;-47;-6;-217;392;-2563;25118
48;286;94426;-32;-122;2112;25;-34;-7;-217;396;-2567;65135
48;287;94741;-54;-115;2110;24;-26;-6;-221;396;-2567;58661
48;288;95071;-57;-104;2111;13;-37;-11;-217;392;-2560;40130
48;289;95408;-23;-99;2117;8;-44;-7;-226;395;-2577;11487
48;290;95723;-26;-102;2113;15;-34;-7;-220;394;-2571;7027
48;291;96056;-36;-101;2114;16;-31;-6;-218;396;-2567;11919
48;292;96393;-44;-103;2117;11;-40;-7;-224;399;-2578;18824
48;293;96708;-37;-108;2114;10;-40;-8;-227;391;-2571;56817
48;294;96934;-37;-106;2114;10;-41;-5;-220;392;-2564;22845
48;295;97362;-37;-101;2115;14;-36;-7;-221;400;-2578;42493
48;296;97597;-36;-102;2114;14;-35;-8;-215;398;-2578;39359
48;297;97822;-31;-102;2116;15;-35;-6;-223;392;-2586;52829
48;298;98243;-34;-102;2116;11;-41;-7;-229;385;-2574;50857
48;299;98700;-37;-100;2115;10;-41;-10;-214;397;-2568;30431
48;300;99018;-36;-103;2109;10;-41;-7;-207;395;-2559;49833
48;301;99334;-35;-103;2114;15;-35;-7;-219;390;-2572;51134
48;302;99564;-36;-102;2113;12;-37;-8;-220;386;-2545;51951
48;303;99795;-34;-100;2114;13;-37;-7;-220;386;-2564;16247
48;304;100216;-39;-101;2114;13;-36;-8;-221;388;-2561;43202
48;305;100442;-40;-98;2113;10;-38;-10;-213;396;-2559;53383
48;306;100777;-36;-99;2114;13;-35;-5;-211;384;-2547;538
48;307;101322;-39;-100;2113;13;-35;-7;-219;401;-2563;28175
48;308;101640;-38;-100;2114;12;-36;-6;-214;395;-2570;49262
48;309;101975;-36;-103;2116;13;-36;-3;-220;388;-2557;53698
48;310;102310;-34;-101;2113;13;-34;-8;-227;396;-2561;44149
48;311;102626;-38;-100;2116;13;-35;-6;-224;395;-2574;51069
48;312;102976;-34;-100;2115;7;-40;-10;-229;397;-2564;64660
48;313;103292;-34;-102;2116;12;-36;-8;-226;394;-2582;5695
48;314;103607;-36;-100;2114;13;-34;-7;-207;394;-2560;24348
48;315;103937;-39;-99;2116;12;-36;-6;-221;395;-2576;45264
48;316;104274;-35;-100;2115;11;-36;-3;-221;397;-2567;17548
48;317;104593;-34;-100;2113;13;-33;-5;-223;393;-2562;30834
48;318;104822;-34;-103;2114;10;-38;-7;-213;395;-2586;57778
48;319;105265;-39;-100;2116;10;-37;-7;-221;391;-2578;57047
48;320;105600;-35;-102;2112;12;-37;-7;-217;391;-2563;48479
48;321;105914;-38;-102;2118;13;-33;-6;-221;399;-2563;5047
48;322;106252;-39;-97;2119;12;-35;-7;-217;392;-2573;53788
48;323;106478;-39;-97;2116;11;-35;-10;-216;398;-2586;31227
48;324;106793;-37;-99;2115;11;-38;-8;-219;398;-2566;22776
48;325;107109;-34;-103;2115;11;-37;-6;-223;396;-2575;31468
48;326;107362;-36;-97;2112;7;-41;-9;-218;390;-2561;32494
48;327;107677;-32;-102;2114;10;-37;-9;-215;391;-2569;42870
48;328;108218;-34;-98;2115;14;-33;-5;-213;390;-2571;28119
48;329;108449;-34;-100;2116;15;-31;-5;-219;384;-2571;56032
48;330;108763;-37;-98;2115;14;-32;-7;-214;389;-2552;15718
48;331;109203;-32;-101;2112;12;-34;-6;-219;383;-2571;21714
48;332;109540;-43;-95;2117;14;-33;-7;-208;389;-2556;48415
48;333;109854;-35;-97;2117;10;-36;-7;-214;389;-2553;23516
48;334;110189;-37;-102;2114;11;-36;-7;-221;403;-2574;11217
48;335;110508;-34;-101;2118;12;-34;-8;-222;390;-2558;52950
48;336;110739;-36;-101;2113;12;-35;-6;-231;392;-2564;33562
48;337;111070;-38;-101;2116;10;-35;-10;-220;390;-2562;6609
48;338;111386;-40;-101;2113;10;-37;-9;-215;398;-2564;56478
48;339;111841;-37;-97;2116;10;-36;-7;-223;398;-2567;50378
48;340;112157;-32;-99;2110;10;-36;-7;-219;402;-2582;25766
48;341;112477;-37;-103;2118;10;-38;-8;-211;388;-2558;4706
48;342;112702;-38;-99;2117;11;-39;-6;-219;386;-2571;54460
48;343;113044;-34;-101;2116;13;-35;-4;-221;398;-2571;52236
48;344;113360;-35;-103;2112;12;-36;-6;-219;394;-2569;36139
48;345;113586;-38;-102;2118;13;-35;-6;-223;401;-2560;52602
48;346;114137;-35;-99;2114;12;-35;-6;-223;393;-2567;32497
48;347;114468;-35;-99;2115;10;-38;-7;-217;394;-2577;50457
48;348;114782;-34;-100;2114;12;-37;-6;-226;393;-2569;36885
48;349;115121;-36;-104;2111;13;-35;-6;-224;399;-2584;48768
48;350;115347;-34;-101;2114;13;-34;-5;-229;394;-2561;278
48;351;115662;-44;-99;2118;10;-35;-8;-222;397;-2564;12566
48;352;116121;-33;-101;2114;11;-35;-9;-220;396;-2556;15994
48;353;116436;-38;-97;2113;10;-37;-7;-219;399;-2564;45417
48;354;116755;-36;-99;2117;8;-40;-9;-220;391;-2566;31571
48;355;117086;-32;-101;2118;12;-36;-8;-218;392;-2561;19022
48;356;117320;-35;-100;2113;10;-36;-9;-221;390;-2557;56291
48;357;117635;-40;-98;2111;12;-33;-6;-212;390;-2561;8511
48;358;118074;-35;-101;2118;13;-35;-6;-208;403;-2561;23006
48;359;118410;-36;-98;2117;11;-36;-8;-221;390;-2579;50614
48;360;118740;-34;-99;2111;10;-36;-6;-227;399;-2557;53579
48;361;119059;-36;-98;2116;12;-34;-7;-228;389;-2579;14390
48;362;119395;-36;-100;2114;12;-35;-8;-226;390;-2575;58921
48;363;119621;-34;-103;2114;10;-36;-7;-215;394;-2564;14142
48;364;119937;-37;-99;2115;11;-36;-8;-219;399;-2574;22547
48;365;120256;-37;-101;2118;11;-36;-7;-224;392;-2567;52510
48;366;120503;-37;-101;2110;11;-35;-7;-219;383;-2577;14757
48;367;121031;-38;-100;2115;10;-35;-7;-223;388;-2558;18586
48;368;121362;-34;-98;2117;11;-36;-6;-217;388;-2558;5161
48;369;121595;-35;-102;2112;11;-37;-6;-228;385;-2550;54895
48;370;121918;-35;-105;2115;9;-38;-10;-232;394;-2559;65222
48;371;122354;-36;-101;2115;10;-37;-7;-220;383;-2568;50749
48;372;122689;-35;-103;2116;10;-35;-8;-217;402;-2566;49715
48;373;123009;-39;-98;2115;10;-36;-8;-216;392;-2569;38999
48;374;123235;-37;-102;2113;12;-36;-7;-217;392;-2568;54773
48;375;123550;-35;-99;2117;10;-37;-6;-221;394;-2574;61118
48;376;124006;-39;-100;2113;10;-36;-6;-220;390;-2573;62689
48;377;124321;-36;-101;2114;10;-37;-6;-226;395;-2565;34819
48;378;124644;-36;-102;2115;10;-36;-8;-225;391;-2572;64075
48;379;124995;-37;-96;2120;11;-36;-7;-214;386;-2582;2468
48;380;125310;-34;-100;2116;6;-39;-10;-218;394;-2580;53926
48;381;125628;-28;-104;2118;12;-34;-4;-215;387;-2573;64000
48;382;125979;-39;-97;2112;13;-32;-6;-221;401;-2577;2625
48;383;126295;-38;-99;2117;10;-36;-6;-214;396;-2579;19676
